Orthogroup	s_cerevisiae_proteins	k_lactis_proteins
OG0001222	rna2942	SAKL-ORF5532
OG0001223	rna2943	SAKL-ORF5548
OG0001224	rna5192	SAKL-ORF15654
OG0001225	rna5191	Sakl0A.mRNA.303AT.p
OG0001226	rna5187	SAKL-ORF15639
OG0001227	rna666	SAKL-ORF15630
OG0001228	rna665	SAKL-ORF15625
OG0001229	rna664	SAKL-ORF15621
OG0001230	rna662	SAKL-ORF15618
OG0001231	rna660	SAKL-ORF15615
OG0001232	rna655	SAKL-ORF15604
OG0001233	rna5180	SAKL-ORF15599
OG0001234	rna653	SAKL-ORF15598
OG0001235	rna5179	SAKL-ORF15597
OG0001236	rna2916	SAKL-ORF5447
OG0001237	rna1676	SAKL-ORF5452
OG0001238	rna2917	SAKL-ORF5454
OG0001239	rna3185	SAKL-ORF8973
OG0001240	rna5676	SAKL-ORF2081
OG0001241	rna5675	SAKL-ORF2079
OG0001242	rna5920	SAKL-ORF2078
OG0001243	rna5674	SAKL-ORF2077
OG0001244	rna5671	SAKL-ORF2072
OG0001245	rna5922	SAKL-ORF2065
OG0001246	rna5923	SAKL-ORF2063
OG0001247	rna5668	SAKL-ORF2062
OG0001248	rna5925	SAKL-ORF2057
OG0001249	rna5665	SAKL-ORF2050
OG0001250	rna5664	SAKL-ORF2049
OG0001251	rna5663	SAKL-ORF2047
OG0001252	rna1253	SAKL-ORF3688
OG0001253	rna2639	SAKL-ORF3685
OG0001254	rna2638	SAKL-ORF3684
OG0001255	rna1248	SAKL-ORF3675
OG0001256	rna1246	SAKL-ORF3666
OG0001257	rna1245	SAKL-ORF3664
OG0001258	rna1244	SAKL-ORF3661
OG0001259	rna2613	SAKL-ORF3649
OG0001260	rna2614	SAKL-ORF3638
OG0001261	rna2615	SAKL-ORF3636
OG0001262	rna2617	SAKL-ORF3632
OG0001263	rna1239	SAKL-ORF3627
OG0001264	rna1238	SAKL-ORF3625
OG0001265	rna1237	SAKL-ORF3623
OG0001266	rna1231	SAKL-ORF3620
OG0001267	rna1232	SAKL-ORF3618
OG0001268	rna3842	SAKL-ORF12641, SAKL-ORF3469
OG0001269	rna3843	SAKL-ORF3470
OG0001270	rna3232	SAKL-ORF3491
OG0001271	rna1228	SAKL-ORF3602
OG0001272	rna2621, rna2620	SAKL-ORF3605
OG0001273	rna5325	SAKL-ORF10069
OG0001274	rna363	SAKL-ORF10048
OG0001275	rna362	SAKL-ORF10041
OG0001276	rna5071	SAKL-ORF6990
OG0001277	rna5070	SAKL-ORF6988
OG0001278	rna5069	SAKL-ORF6983
OG0001279	rna2847	SAKL-ORF6972
OG0001280	rna2182	SAKL-ORF502
OG0001281	rna1759	SAKL-ORF796
OG0001282	rna1026	SAKL-ORF803
OG0001283	rna1029	SAKL-ORF812
OG0001284	rna1763	SAKL-ORF820
OG0001285	rna1032	SAKL-ORF822
OG0001286	rna1033	SAKL-ORF824
OG0001287	rna2436	SAKL-ORF3153
OG0001288	rna4881	SAKL-ORF10285
OG0001289	rna1445	SAKL-ORF10315
OG0001290	rna1444	SAKL-ORF10326
OG0001291	rna5306	SAKL-ORF10334
OG0001292	rna1442	SAKL-ORF10340
OG0001293	rna4507	SAKL-ORF13364
OG0001294	rna3601	SAKL-ORF8199
OG0001295	rna3600	SAKL-ORF8201
OG0001296	rna3598	SAKL-ORF8209
OG0001297	rna3597	SAKL-ORF8210
OG0001298	rna4504	SAKL-ORF8213
OG0001299	rna3596	SAKL-ORF8214
OG0001300	rna4503	SAKL-ORF8215
OG0001301	rna3595	SAKL-ORF8216
OG0001302	rna3594	SAKL-ORF8218
OG0001303	rna5282	SAKL-ORF9701
OG0001304	rna26	SAKL-ORF8177
OG0001305	rna27	SAKL-ORF8178
OG0001306	rna5770	Mod_transcript_39
OG0001307	rna5767	SAKL-ORF13375
OG0001308	rna5048	SAKL-ORF6882
OG0001309	rna5049	SAKL-ORF6888
OG0001310	rna5518	SAKL-ORF6898
OG0001311	rna5511	SAKL-ORF6924
OG0001312	rna5059	SAKL-ORF6934
OG0001313	rna5507	SAKL-ORF6937
OG0001314	rna5506	SAKL-ORF6939
OG0001315	rna5064	SAKL-ORF6957
OG0001316	rna5501	SAKL-ORF6966
OG0001317	rna5067	SAKL-ORF6967
OG0001318	rna4799	SAKL-ORF2557
OG0001319	rna4805	SAKL-ORF2535
OG0001320	rna3534	SAKL-ORF7671
OG0001321	rna4741	SAKL-ORF13918
OG0001322	rna5359	SAKL-ORF13912
OG0001323	rna300	SAKL-ORF13895
OG0001324	rna1261	SAKL-ORF3726
OG0001325	rna3320	SAKL-ORF8355
OG0001326	rna1259	SAKL-ORF3717
OG0001327	rna2644	SAKL-ORF3714
OG0001328	rna2643	SAKL-ORF3711
OG0001329	rna2642	SAKL-ORF3701
OG0001330	rna1256	SAKL-ORF3695
OG0001331	rna1410	SAKL-ORF4063
OG0001332	rna1413	SAKL-ORF4054
OG0001333	rna1177	SAKL-ORF1434
OG0001334	rna1179	SAKL-ORF1439
OG0001335	rna746	SAKL-ORF1440
OG0001336	rna745	SAKL-ORF1444
OG0001337	rna1181	SAKL-ORF1447
OG0001338	rna744	SAKL-ORF1451
OG0001339	rna1182	SAKL-ORF1452
OG0001340	rna1183	SAKL-ORF1456
OG0001341	rna743	SAKL-ORF1462
OG0001342	rna742	SAKL-ORF1464
OG0001343	rna1189	SAKL-ORF1469
OG0001344	rna1190	SAKL-ORF1470
OG0001345	rna6182	SAKL-ORF13609
OG0001346	rna6179	SAKL-ORF13611
OG0001347	rna6178	SAKL-ORF13613
OG0001348	rna6174	SAKL-ORF13625
OG0001349	rna357	SAKL-ORF13629
OG0001350	rna356	SAKL-ORF13630
OG0001351	rna355	SAKL-ORF13633
OG0001352	rna6173	SAKL-ORF13637
OG0001353	rna5857	SAKL-ORF15429
OG0001354	rna5858	SAKL-ORF15428
OG0001355	rna5859	SAKL-ORF15427
OG0001356	rna5864	SAKL-ORF15404
OG0001357	rna5865	SAKL-ORF15402
OG0001358	rna5867	SAKL-ORF15387
OG0001359	rna4661	SAKL-ORF15384
OG0001360	rna4068	SAKL-ORF5342
OG0001361	rna799	SAKL-ORF5341
OG0001362	rna797	SAKL-ORF5337
OG0001363	rna796	SAKL-ORF5335
OG0001364	rna795	SAKL-ORF5332
OG0001365	rna794	SAKL-ORF5330
OG0001366	rna4065	SAKL-ORF5308
OG0001367	rna4064	SAKL-ORF5309
OG0001368	rna2654	SAKL.mRNA.216ET.m
OG0001369	rna2655	SAKL-ORF3773
OG0001370	rna4373	SAKL-ORF9483
OG0001371	rna4371	SAKL-ORF9485
OG0001372	rna6257	SAKL-ORF4832
OG0001373	rna2181	SAKL-ORF509
OG0001374	rna2026	SAKL-ORF177
OG0001375	rna4161	SAKL-ORF277
OG0001376	rna4160	SAKL-ORF284
OG0001377	rna3806	SAKL-ORF652
OG0001378	rna2549	SAKL-ORF14676
OG0001379	rna6110	SAKL-ORF637
OG0001380	rna1771	SAKL-ORF856
OG0001381	rna1774	SAKL-ORF869
OG0001382	rna1042	SAKL-ORF874
OG0001383	rna1777	SAKL-ORF879
OG0001384	rna1778	SAKL-ORF880
OG0001385	rna1779	SAKL-ORF881
OG0001386	rna2216	SAKL-ORF365
OG0001387	rna2215	SAKL-ORF367
OG0001388	rna2211	SAKL-ORF378
OG0001389	rna2210	SAKL-ORF380
OG0001390	rna2209	SAKL-ORF382
OG0001391	rna4178	SAKL-ORF388
OG0001392	rna2206	SAKL-ORF391
OG0001393	rna4175	SAKL-ORF397
OG0001394	rna4174	SAKL-ORF398
OG0001395	rna69	SAKL-ORF409
OG0001396	rna2204	SAKL-ORF411
OG0001397	rna5205	SAKL-ORF15726
OG0001398	rna687	SAKL-ORF15731
OG0001399	rna688	SAKL-ORF15738
OG0001400	rna1122	SAKL-ORF15740
OG0001401	rna5209	SAKL-ORF15752
OG0001402	rna5212	SAKL-ORF15759
OG0001403	rna5215	SAKL-ORF15763
OG0001404	rna3052	SAKL-ORF12036
OG0001405	rna5825	SAKL-ORF7975
OG0001406	rna5823	SAKL-ORF7973
OG0001407	rna1513	SAKL-ORF7957
OG0001408	rna5829	SAKL-ORF7937
OG0001409	rna1507	SAKL-ORF7923
OG0001410	rna5421	SAKL-ORF7914
OG0001411	rna5417	SAKL-ORF7896
OG0001412	rna5416	SAKL-ORF7891
OG0001413	rna4779	SAKL-ORF9436
OG0001414	rna4777	SAKL-ORF9429
OG0001415	rna4774	SAKL-ORF9408
OG0001416	rna4773	SAKL-ORF9405
OG0001417	rna4770	SAKL-ORF9386
OG0001418	rna4348	SAKL-ORF9390
OG0001419	rna4346	SAKL-ORF9393
OG0001420	rna4772	SAKL-ORF9398
OG0001421	rna4353	SAKL-ORF9374
OG0001422	rna4354	SAKL-ORF9369
OG0001423	rna4763	SAKL-ORF9364
OG0001424	rna6107	SAKL-ORF627
OG0001425	rna6109	SAKL-ORF634
OG0001426	rna1007	SAKL-ORF728
OG0001427	rna1006	SAKL-ORF727
OG0001428	rna1037	SAKL-ORF839
OG0001429	rna3673	SAKL-ORF9001
OG0001430	rna3672	SAKL-ORF8998
OG0001431	rna3179	SAKL-ORF8991
OG0001432	rna5702	SAKL-ORF2151
OG0001433	rna5565	SAKL-ORF4280
OG0001435	rna4289	SAKL-ORF2955
OG0001436	rna4407	SAKL-ORF2956
OG0001437	rna4288, rna832	SAKL-ORF7304
OG0001438	rna4287	SAKL-ORF2960
OG0001439	rna3457	SAKL-ORF2967
OG0001440	rna3458	SAKL-ORF2969
OG0001441	rna4285	SAKL-ORF2972
OG0001442	rna3459	SAKL-ORF2976
OG0001443	rna3461	SAKL-ORF2981
OG0001444	rna4281	SAKL-ORF2989
OG0001445	rna3462	SAKL-ORF2992
OG0001446	rna4278	SAKL-ORF3001
OG0001447	rna2135	SAKL-ORF15304
OG0001448	rna2134	SAKL-ORF15303
OG0001449	rna2132	SAKL-ORF15296
OG0001450	rna5892	SAKL-ORF15289
OG0001451	rna256	SAKL-ORF9777
OG0001452	rna2280	SAKL-ORF10576
OG0001453	rna2281	SAKL-ORF10610
OG0001454	rna2283	SAKL-ORF10616
OG0001455	rna4158	SAKL-ORF292
OG0001456	rna3812	SAKL-ORF286, TCONS_novel_00000133_3-frame_1, TCONS_novel_00000133_3-frame_2
OG0001457	rna4171	SAKL-ORF659
OG0001458	rna3804	SAKL-ORF665
OG0001459	rna2224	SAKL-ORF604
OG0001460	rna3504	SAKL-ORF3529
OG0001461	rna3503	SAKL-ORF3530
OG0001462	rna3502	SAKL-ORF3532
OG0001463	rna5163	SAKL-ORF8648
OG0001464	rna4034	SAKL-ORF8681
OG0001465	rna4035	SAKL-ORF8702
OG0001466	rna580	SAKL-ORF8710
OG0001467	rna581	SAKL-ORF8714
OG0001468	rna582	SAKL-ORF8720
OG0001469	rna2020	SAKL-ORF154
OG0001470	rna3890	SAKL-ORF14409
OG0001471	rna1831	SAKL-ORF14419
OG0001472	rna3898	SAKL-ORF14439
OG0001473	rna3900	SAKL-ORF14445
OG0001474	rna1822	SAKL-ORF14451
OG0001475	rna3903	SAKL-ORF14452
OG0001476	rna1821	SAKL-ORF14458
OG0001477	rna1820	SAKL-ORF14460
OG0001478	rna3542	SAKL-ORF11899
OG0001479	rna5937	SAKL-ORF2013
OG0001480	rna5936	SAKL-ORF2016
OG0001481	rna5935	SAKL-ORF2019
OG0001482	rna5932	SAKL-ORF2032
OG0001483	rna5661	SAKL-ORF2039
OG0001484	rna1409	SAKL-ORF4064
OG0001485	rna4431	SAKL-ORF4066
OG0001486	rna5782	SAKL-ORF8128
OG0001487	rna3166	SAKL-ORF9047
OG0001488	rna5779	SAKL-ORF8133
OG0001489	rna3188	SAKL-ORF8944
OG0001490	rna3189	SAKL-ORF8943
OG0001491	rna5967	SAKL-ORF1873
OG0001492	rna5966	SAKL-ORF1878
OG0001493	rna5627	SAKL-ORF1879
OG0001494	rna5628	SAKL-ORF1881
OG0001495	rna5964	SAKL-ORF1890
OG0001496	rna5633	SAKL-ORF1898
OG0001497	rna5634	SAKL-ORF1903
OG0001498	rna5640	SAKL-ORF1920
OG0001499	rna5641	SAKL-ORF1923
OG0001500	rna5955	SAKL-ORF1937
OG0001501	rna5648	SAKL-ORF1943
OG0001502	rna1860	SAKL-ORF14268
OG0001503	rna1852	SAKL-ORF14295
OG0001504	rna1851	SAKL-ORF14298
OG0001505	rna2722	SAKL-ORF6696
OG0001506	rna4988	SAKL-ORF6687
OG0001507	rna2727	SAKL-ORF6677
OG0001508	rna4983	SAKL-ORF6672
OG0001509	rna2728	SAKL-ORF6671
OG0001510	rna4982	SAKL-ORF6670
OG0001511	rna4979	SAKL-ORF6656
OG0001512	rna4977	SAKL-ORF6653
OG0001513	rna738	SAKL-ORF6651
OG0001514	rna4976	SAKL-ORF6649
OG0001515	rna4974	SAKL-ORF6646
OG0001516	rna4973	SAKL-ORF6644
OG0001517	rna737	SAKL-ORF6641
OG0001518	rna4970	SAKL-ORF6634
OG0001519	rna735	SAKL-ORF6628
OG0001520	rna734	SAKL-ORF6625
OG0001521	rna2777	SAKL-ORF9462
OG0001522	rna4672	SAKL-ORF15437
OG0001523	rna5854	SAKL-ORF15435
OG0001524	rna5855	SAKL-ORF15433
OG0001525	rna6172	SAKL-ORF13655
OG0001526	rna352	SAKL-ORF13658
OG0001527	rna351	SAKL-ORF13659
OG0001528	rna4132	Mod_transcript_6
OG0001529	rna3256	SAKL-ORF3504
OG0001530	rna3237	SAKL-ORF3500
OG0001531	rna3236	SAKL-ORF3499
OG0001532	rna3258	SAKL-ORF3497
OG0001533	rna3234	SAKL-ORF3496
OG0001534	rna3279	SAKL-ORF3231
OG0001535	rna3829	SAKL-ORF3423
OG0001536	rna3266	SAKL-ORF3418
OG0001537	rna3828	SAKL-ORF3412
OG0001538	rna4649	SAKL-ORF7352
OG0001539	rna842	SAKL-ORF7348
OG0001540	rna841	SAKL-ORF7346
OG0001541	rna840	SAKL-ORF7334
OG0001542	rna4655	SAKL-ORF7331
OG0001543	rna4362	SAKL-ORF9520
OG0001544	rna4363	SAKL-ORF9516
OG0001545	rna4364	SAKL-ORF9513
OG0001546	rna4365	SAKL-ORF9511
OG0001547	rna4367	SAKL-ORF9508
OG0001548	rna4331	SAKL-ORF9499
OG0001549	rna4332	SAKL-ORF9498
OG0001550	rna4312	SAKL-ORF4836
OG0001551	rna1605	SAKL-ORF4838
OG0001552	rna3389	SAKL-ORF4851
OG0001553	rna1603	SAKL-ORF4856
OG0001554	rna3385	SAKL-ORF4861
OG0001555	rna1602	SAKL-ORF4862
OG0001556	rna1601	SAKL-ORF4863
OG0001557	rna3384	SAKL-ORF4864
OG0001558	rna3372	SAKL-ORF4870
OG0001559	rna1600	SAKL-ORF4927
OG0001560	rna1849	SAKL-ORF14302
OG0001561	rna4480	SAKL-ORF8276
OG0001562	rna4488	SAKL-ORF8274
OG0001563	rna1936	SAKL-ORF6307
OG0001564	rna1935	SAKL-ORF6299
OG0001565	rna1954	SAKL-ORF6303
OG0001566	rna1952	SAKL-ORF6305
OG0001567	rna1934	SAKL-ORF6297
OG0001568	rna1957	SAKL-ORF6295
OG0001569	rna6045	SAKL-ORF1522
OG0001570	rna6046	SAKL-ORF1519
OG0001571	rna6047	SAKL-ORF1517
OG0001572	rna6048	SAKL-ORF1513
OG0001573	rna6050	SAKL-ORF1509
OG0001574	rna6051	SAKL-ORF1508
OG0001575	rna6059	SAKL-ORF1499
OG0001576	rna6061	SAKL-ORF1494
OG0001577	rna6062	SAKL-ORF1493
OG0001578	rna6063	SAKL-ORF1491
OG0001579	rna1194	SAKL-ORF1489
OG0001580	rna1191	SAKL-ORF1484
OG0001581	rna6067	SAKL-ORF1482
OG0001582	rna6068	SAKL-ORF1479
OG0001583	rna4055	SAKL-ORF5273
OG0001584	rna4057	SAKL-ORF5276
OG0001585	rna4058	SAKL-ORF5278
OG0001586	rna781	Mod_transcript_53
OG0001587	rna782	SAKL-ORF5284
OG0001588	rna784	SAKL-ORF5315
OG0001589	rna4680	SAKL-ORF15478
OG0001590	rna5849	SAKL-ORF15453
OG0001591	rna5851	SAKL-ORF15445
OG0001592	rna2656	SAKL-ORF3778
OG0001593	rna2658	SAKL-ORF3789
OG0001594	rna1276	SAKL-ORF3795
OG0001595	rna1277	SAKL-ORF3801
OG0001596	rna1278	SAKL-ORF3805
OG0001597	rna2661	SAKL-ORF3807
OG0001598	rna2998	SAKL-ORF5914
OG0001599	rna1586	SAKL-ORF5910
OG0001600	rna1582	SAKL-ORF5902
OG0001601	rna1581	SAKL-ORF5900
OG0001602	rna6171	SAKL-ORF5899
OG0001603	rna1580	SAKL-ORF5897
OG0001604	rna1577	SAKL-ORF5890
OG0001605	rna2994	SAKL-ORF5884
OG0001606	rna1574	SAKL-ORF5877
OG0001607	rna2986	SAKL-ORF5850
OG0001608	rna5831	SAKL-ORF5841
OG0001609	rna2982	SAKL-ORF5840
OG0001610	rna5830	SAKL-ORF5839
OG0001611	rna5424	SAKL-ORF5834
OG0001612	rna5380	SAKL-ORF5831
OG0001613	rna4475	SAKL-ORF5825
OG0001614	rna6192	SAKL-ORF5812
OG0001615	rna2298	SAKL-ORF5800
OG0001616	rna6196	SAKL-ORF5797
OG0001617	rna2299	SAKL-ORF5796
OG0001618	rna6198	SAKL-ORF5790
OG0001619	rna2303	SAKL-ORF5781
OG0001620	rna6199	SAKL-ORF5776
OG0001621	rna2306	SAKL-ORF5755
OG0001622	rna2307	SAKL-ORF5750
OG0001623	rna2308	SAKL-ORF5746
OG0001624	rna2309	SAKL-ORF5744
OG0001625	rna2311	SAKL-ORF5742
OG0001626	rna6204	SAKL-ORF5735
OG0001627	rna476	SAKL-ORF5706
OG0001628	rna3005	SAKL-ORF5703
OG0001629	rna478	SAKL-ORF5699
OG0001630	rna3006	SAKL-ORF5693
OG0001631	rna481	SAKL-ORF5685
OG0001632	rna2973	SAKL-ORF5678
OG0001633	rna1909	SAKL-ORF5673
OG0001634	rna1910	SAKL-ORF5670
OG0001635	rna1913	SAKL-ORF5662
OG0001636	rna1916	SAKL-ORF35
OG0001637	rna2971	SAKL-ORF5654
OG0001638	rna2970	SAKL-ORF5652
OG0001639	rna2969	SAKL-ORF5651
OG0001640	rna2968	SAKL-ORF5648
OG0001641	rna2344	SAKL-ORF6075
OG0001642	rna2346	SAKL-ORF6080
OG0001643	rna3953	SAKL-ORF1124
OG0001644	rna3954	SAKL-ORF1126
OG0001645	rna3955	SAKL-ORF1129
OG0001646	rna1093	SAKL-ORF1140
OG0001647	rna1096	SAKL-ORF1157
OG0001648	rna1100	SAKL-ORF1169
OG0001649	rna1101	SAKL-ORF1171
OG0001650	rna3964	SAKL-ORF1175
OG0001651	rna1103	SAKL-ORF1178
OG0001652	rna1104	SAKL-ORF1179
OG0001653	rna3967	SAKL-ORF1188
OG0001654	rna1106	SAKL-ORF1194
OG0001655	rna3971	SAKL-ORF1197
OG0001656	rna1107	SAKL-ORF1200
OG0001657	rna3974	SAKL-ORF1206
OG0001658	rna1109	SAKL-ORF1208
OG0001659	rna1110	SAKL-ORF1210
OG0001660	rna3976	SAKL-ORF1215
OG0001661	rna3978	SAKL-ORF1224
OG0001662	rna1118	SAKL-ORF1244
OG0001663	rna1117	SAKL-ORF1243
OG0001664	rna1120	SAKL-ORF1274
OG0001665	rna1121	SAKL-ORF1276
OG0001666	rna1126	SAKL-ORF1285
OG0001667	rna1128	SAKL-ORF1292
OG0001668	rna4027	SAKL-ORF1294
OG0001669	rna1130	SAKL-ORF1296
OG0001670	rna4101	SAKL-ORF1302
OG0001671	rna4100	SAKL-ORF1308
OG0001672	rna4099	SAKL-ORF1311
OG0001673	rna1136	Mod_transcript_81
OG0001674	rna1137	SAKL-ORF1316
OG0001675	rna4098	SAKL-ORF1318
OG0001676	rna4097	SAKL-ORF1322
OG0001677	rna4096	SAKL-ORF1323
OG0001678	rna1139	SAKL-ORF1328
OG0001679	rna1142	SAKL-ORF1330
OG0001680	rna1144	SAKL-ORF1332
OG0001681	rna4094	SAKL-ORF1334
OG0001682	rna1148	SAKL-ORF1344
OG0001683	rna4955	SAKL-ORF6582
OG0001684	rna4951	SAKL-ORF6574
OG0001685	rna4946	SAKL-ORF6552
OG0001686	rna4945	SAKL-ORF6550
OG0001687	rna4943	SAKL-ORF6546
OG0001688	rna718	SAKL-ORF6544
OG0001689	rna4940	SAKL-ORF6533
OG0001690	rna716	SAKL-ORF6531
OG0001691	rna4939	SAKL-ORF6530
OG0001692	rna4937	SAKL-ORF6524
OG0001693	rna714	SAKL-ORF6520
OG0001694	rna4935	SAKL-ORF6519
OG0001695	rna4934	SAKL-ORF6518
OG0001696	rna4932	SAKL-ORF6514
OG0001697	rna4931	SAKL-ORF6513
OG0001698	rna4929	SAKL-ORF6506
OG0001699	rna4927	SAKL-ORF6502
OG0001700	rna4922	SAKL-ORF4614
OG0001701	rna4919	SAKL-ORF4625
OG0001702	rna712	SAKL-ORF4623
OG0001703	rna4918	SAKL-ORF4619
OG0001704	rna3785	SAKL-ORF43
OG0001705	rna2533	SAKL-ORF44
OG0001706	rna3787	SAKL-ORF46
OG0001707	rna2534	SAKL-ORF57
OG0001708	rna3789	SAKL-ORF58
OG0001709	rna3793	SAKL-ORF74
OG0001710	rna3795	SAKL-ORF76
OG0001711	rna1755	SAKL-ORF786
OG0001712	rna1021	SAKL-ORF772
OG0001713	rna4237	SAKL-ORF2257
OG0001714	rna4235	SAKL-ORF2250
OG0001715	rna893	SAKL-ORF2244
OG0001716	rna849	SAKL-ORF7393
OG0001717	rna4637	SAKL-ORF7392
OG0001718	rna4639	SAKL-ORF7389
OG0001719	rna846	SAKL-ORF7383
OG0001720	rna844	SAKL-ORF7380
OG0001721	rna4645	SAKL-ORF7364
OG0001722	rna5259	SAKL-ORF9595
OG0001723	rna5261	SAKL-ORF9597
OG0001724	rna5262	SAKL-ORF9600
OG0001725	rna5263	SAKL-ORF9602
OG0001726	rna5264	SAKL-ORF9603
OG0001727	rna4830	SAKL-ORF9604
OG0001728	rna4831	SAKL-ORF9607
OG0001729	rna5265	SAKL-ORF9616
OG0001730	rna4835	SAKL-ORF9618
OG0001731	rna1326	SAKL-ORF4405
OG0001732	rna5538	SAKL-ORF4404
OG0001733	rna1327	SAKL-ORF4403
OG0001734	rna5539	SAKL-ORF4402
OG0001735	rna5540	SAKL-ORF4399
OG0001736	rna1331	SAKL-ORF4397
OG0001737	rna1333	SAKL-ORF4393
OG0001738	rna1335	SAKL.mRNA.189CM.m
OG0001739	rna5542	SAKL-ORF4379
OG0001740	rna1339	SAKL-ORF4366
OG0001741	rna5547	SAKL-ORF4349
OG0001742	rna1343	SAKL-ORF4345
OG0001743	rna1345	SAKL-ORF4343
OG0001744	rna1347	SAKL-ORF4338
OG0001745	rna5550	SAKL-ORF4334
OG0001746	rna5554	SAKL-ORF4323
OG0001747	rna5555	SAKL-ORF4319
OG0001748	rna1350	SAKL-ORF4317
OG0001749	rna5560	SAKL-ORF4315
OG0001750	rna1423	SAKL-ORF4007
OG0001751	rna2584	SAKL-ORF4008
OG0001752	rna2582	SAKL-ORF4012
OG0001753	rna1420	SAKL-ORF4017
OG0001754	rna1419	SAKL-ORF4018
OG0001755	rna1418	SAKL-ORF4020
OG0001756	rna2580	SAKL-ORF4022
OG0001757	rna2579	SAKL-ORF4034
OG0001758	rna1416	SAKL-ORF4038
OG0001759	rna2577	SAKL-ORF4042
OG0001760	rna1415	SAKL-ORF4049
OG0001761	rna2354	SAKL-ORF6116
OG0001762	rna2349	SAKL-ORF6094
OG0001763	rna6240	SAKL-ORF6093
OG0001764	rna2959	SAKL-ORF5623
OG0001765	rna1627	SAKL-ORF5621
OG0001766	rna2958	SAKL-ORF5619
OG0001767	rna1630	SAKL-ORF5610
OG0001768	rna2953	SAKL-ORF5599
OG0001769	rna1632	SAKL-ORF5598
OG0001770	rna1634	SAKL-ORF5592
OG0001771	rna1635	SAKL-ORF5590
OG0001772	rna2951	SAKL-ORF5587
OG0001773	rna1636	SAKL-ORF5581
OG0001774	rna2339	SAKL-ORF6056
OG0001775	rna6270	SAKL-ORF4790
OG0001776	rna6271	SAKL-ORF4788
OG0001777	rna6272	SAKL-ORF4787
OG0001778	rna4319	SAKL-ORF4779
OG0001779	rna4252	SAKL-ORF2314
OG0001780	rna879	SAKL-ORF2309
OG0001781	rna881	SAKL-ORF2305
OG0001782	rna4248	SAKL-ORF2302
OG0001783	rna883	SAKL-ORF2299
OG0001784	rna4242	SAKL-ORF2293
OG0001785	rna885	SAKL-ORF2288
OG0001786	rna4241	SAKL-ORF2285
OG0001787	rna4240	SAKL-ORF2282
OG0001788	rna4239	SAKL-ORF2280
OG0001789	rna4238	SAKL-ORF2276
OG0001790	rna888	SAKL-ORF2267
OG0001791	rna3369	SAKL-ORF4939
OG0001792	rna3381	SAKL-ORF4887
OG0001793	rna163	SAKL-ORF4891
OG0001794	rna3379	SAKL-ORF4892
OG0001795	rna3357	SAKL-ORF4963
OG0001796	rna3354	SAKL-ORF4976
OG0001797	rna6132	SAKL-ORF4985
OG0001798	rna3352	SAKL-ORF4986
OG0001799	rna6131	SAKL-ORF4988
OG0001800	rna6130	SAKL-ORF4989
OG0001801	rna3350	SAKL-ORF4993
OG0001802	rna3349	SAKL-ORF4999
OG0001803	rna6128	SAKL-ORF5004
OG0001804	rna6127	SAKL-ORF5008
OG0001805	rna109	SAKL-ORF5031
OG0001806	rna111	Mod_transcript_55
OG0001807	rna112	SAKL-ORF5042
OG0001808	rna6121	SAKL-ORF5046
OG0001809	rna117	SAKL-ORF5055
OG0001810	rna6116	SAKL-ORF5056
OG0001811	rna1716	SAKL-ORF5076
OG0001812	rna121	SAKL-ORF5077
OG0001814	rna124	SAKL-ORF5086
OG0001815	rna125	SAKL-ORF5087
OG0001816	rna127	SAKL-ORF5098
OG0001817	rna1710	SAKL-ORF5102
OG0001818	rna5272	SAKL-ORF9657
OG0001819	rna5273	SAKL-ORF9658
OG0001820	rna4842	SAKL-ORF9659
OG0001821	rna4843	SAKL-ORF9662
OG0001822	rna4845	SAKL-ORF9665
OG0001823	rna4848	SAKL-ORF9670
OG0001824	rna4850	SAKL-ORF9679
OG0001825	rna5277	SAKL-ORF9680
OG0001826	rna4852	SAKL-ORF9684
OG0001827	rna4853	SAKL-ORF9689
OG0001828	rna5281	SAKL-ORF9699
OG0001829	rna3593	SAKL-ORF8230
OG0001830	rna4501	SAKL-ORF8236
OG0001831	rna4499	SAKL-ORF8240
OG0001832	rna4497	SAKL-ORF8242
OG0001833	rna3606	SAKL-ORF8244
OG0001834	rna4496	Mod_transcript_38
OG0001835	rna5077	SAKL-ORF7018
OG0001836	rna3033	SAKL-ORF2669
OG0001837	rna3632	Mod_transcript_74
OG0001838	rna3628	SAKL-ORF2658
OG0001839	rna5132	SAKL-ORF7234
OG0001840	rna2903	SAKL-ORF7233
OG0001841	rna2902	SAKL-ORF7232
OG0001842	rna5135	Sakl0E.mRNA.cn.432.m
OG0001843	rna2900	SAKL-ORF7229
OG0001844	rna5137	SAKL-ORF7226
OG0001845	rna2899	SAKL-ORF7219
OG0001846	rna5138	SAKL-ORF7217
OG0001847	rna5139	SAKL-ORF7214
OG0001848	rna5122	SAKL-ORF7208
OG0001849	rna5116	SAKL-ORF7203
OG0001850	rna2896	SAKL-ORF7199
OG0001851	rna2895	SAKL-ORF7198
OG0001852	rna5126	SAKL-ORF7240
OG0001853	rna2907	SAKL-ORF7242
OG0001854	rna2910	SAKL-ORF7258
OG0001855	rna825	SAKL-ORF7264
OG0001856	rna2051	SAKL-ORF7271
OG0001857	rna2053	SAKL-ORF7275
OG0001858	rna2055	SAKL-ORF7284
OG0001859	rna829	SAKL-ORF7294
OG0001860	rna2056	SAKL-ORF7291
