Orthogroup	s_cerevisiae_proteins	s_paradoxus_proteins
OG0003988	rna3786	Spar_12.24
OG0003989	rna1756	Spar_5.345
OG0003990	rna4234	Spar_12.513
OG0003992	rna4832	Spar_14.8
OG0003993	rna1325	Spar_4.589
OG0003994	rna1336	Spar_4.578
OG0003995	rna1340	Spar_4.574
OG0003996	rna5546	Spar_4.734
OG0003999	rna1922	Spar_6.153
OG0004002	rna4243	Spar_12.522
OG0004003	rna886	Spar_4.222
OG0004005	rna106	Spar_2.14
OG0004007	rna4844	Spar_14.20
OG0004011	rna3592	Spar_11.208
OG0004013	rna2909	Spar_9.98
OG0004014	rna5144	Spar_14.348
OG0004015	rna2052	Spar_7.124
OG0004016	rna836	Spar_4.170
OG0004017	rna1576	Spar_5.122
OG0004018	rna201	Spar_2.122
OG0004019	rna2180	Spar_7.275
OG0004020	rna2177	Spar_7.272
OG0004021	rna2175	Spar_7.270
OG0004022	rna183	Spar_2.91
OG0004023	rna6041	Spar_16.284
OG0004024	rna5499	Spar_15.290
OG0004025	rna1871	Spar_6.93
OG0004026	rna3699	Spar_11.334
OG0004027	rna3704	Spar_11.339
OG0004029	rna2734	Spar_8.247
OG0004033	rna946	Spar_4.287
OG0004035	rna511	Spar_2.464
OG0004036	rna5897	Spar_16.128
OG0004037	rna776	Spar_4.91
OG0004038	rna154	Spar_2.65
OG0004039	rna1312	Spar_4.601
OG0004040	rna2684	Spar_8.186
OG0004041	rna1302	Spar_4.611
OG0004042	rna861	Spar_4.196
OG0004043	rna3308	Spar_10.311
OG0004044	rna3295	Spar_10.296
OG0004045	rna6025	Spar_16.263
OG0004046	rna423	Spar_2.369
OG0004047	rna6017	Spar_16.255
OG0004048	rna413	Spar_2.361
OG0004052	rna386	Spar_2.326
OG0004053	rna385	Spar_2.325
OG0004054	rna15	Spar_1.14
OG0004057	rna496	Spar_2.449
OG0004058	rna503	Spar_2.456
OG0004059	rna506	Spar_2.459
OG0004060	rna487	Spar_2.440
OG0004063	rna806	Spar_4.139
OG0004064	rna773	Spar_4.88
OG0004066	rna858	Spar_4.193
OG0004067	rna53	Spar_1.52
OG0004068	rna2022	Spar_7.93
OG0004069	rna2077	Spar_7.152
OG0004070	rna2094	Spar_7.176
OG0004071	rna2828	Spar_9.11
OG0004073	rna1438	Spar_4.856
OG0004076	rna5229	Spar_14.437
OG0004078	rna187	Spar_2.96
OG0004079	rna3164	Spar_10.149
OG0004080	rna3171	Spar_10.156
OG0004081	rna2389	Spar_7.516
OG0004082	rna3823	Spar_12.67
OG0004083	rna3492	Spar_11.91
OG0004084	rna3730	Spar_11.365
OG0004085	rna5476	Spar_15.260
OG0004088	rna3862	Spar_12.106
OG0004091	rna2373	Spar_7.496
OG0004092	rna3915	Spar_12.161
OG0004093	rna3919	Spar_12.165
OG0004094	rna3928	Spar_12.174
OG0004095	rna1078	Spar_4.439
OG0004096	rna4120	Spar_12.378
OG0004099	rna1288	Spar_4.716
OG0004100	rna2608	Spar_8.105
OG0004101	rna2385	Spar_7.512
OG0004102	rna1890	Spar_6.117
OG0004104	rna5529	Spar_15.319
OG0004105	rna2698	Spar_8.200
OG0004106	rna2704	Spar_8.206
OG0004107	rna5020	Spar_14.205
OG0004108	rna5298	Spar_15.66
OG0004109	rna1844	Spar_6.59
OG0004110	rna2545	Spar_8.34
OG0004111	rna2552	Spar_8.40
OG0004112	rna4553	Spar_13.244
OG0004113	rna1485	Spar_4.909
OG0004114	rna4534	Spar_13.224
OG0004115	rna4517	Spar_13.206
OG0004116	rna6084	Spar_16.332
OG0004117	rna6081	Spar_16.329
OG0004118	rna429	Spar_2.375
OG0004119	rna4678	Spar_13.386
OG0004120	rna515	Spar_2.468
OG0004121	rna4125	Spar_12.383
OG0004122	rna3879	Spar_12.125
OG0004123	rna5744	Spar_15.544
OG0004124	rna5764	Spar_15.569
OG0004125	rna538	Spar_3.24
OG0004126	rna3701	Spar_11.336
OG0004127	rna3700	Spar_11.335
OG0004128	rna254	Spar_2.178
OG0004129	rna372	Spar_2.312
OG0004130	rna4345	Spar_13.28
OG0004131	rna954	Spar_4.297
OG0004133	rna3204	Spar_10.189
OG0004134	rna5386	Spar_15.158
OG0004135	rna3322	Spar_10.332
OG0004136	rna3423	Spar_10.441
OG0004137	rna4500	Spar_13.188
OG0004138	rna4599	Spar_13.297
OG0004139	rna865	Spar_4.200
OG0004140	rna6236	Spar_16.515
OG0004141	rna4048	Spar_12.298
OG0004142	rna3348	Spar_10.360
OG0004143	rna6259	Spar_16.535
OG0004144	rna6279	Spar_16.559
OG0004145	rna1377	Spar_4.791
OG0004146	rna1235	Spar_4.663
OG0004147	rna3495	Spar_11.94
OG0004148	rna3277	Spar_10.283
OG0004149	rna4251	Spar_12.529
OG0004150	rna5687	Spar_15.479
OG0004152	rna6027	Spar_16.265
OG0004153	rna4505	Spar_13.193
OG0004154	rna3930	Spar_12.176
OG0004155	rna1072	Spar_4.433
OG0004156	rna2220	Spar_7.315
OG0004157	rna2217	Spar_7.312
OG0004158	rna2029	Spar_7.101
OG0004159	rna2527	Spar_8.15
OG0004160	rna3781	Spar_12.17
OG0004161	rna1812	Spar_6.16
OG0004164	rna1986	Spar_7.49
OG0004165	rna3661	Spar_11.285
OG0004166	rna3417	Spar_10.434
OG0004167	rna16	Spar_1.15
OG0004168	rna3123	Spar_10.101
OG0004172	rna5392	Spar_15.164
OG0004173	rna5218	Spar_14.427
OG0004176	rna4452	Spar_13.140
OG0004178	rna4253	Spar_12.531
OG0004180	rna4305	Spar_12.588
OG0004182	rna3067	Spar_10.40
OG0004183	rna2276	Spar_7.379
OG0004184	rna4223	Spar_12.502
OG0004185	rna4750	Spar_13.449
OG0004186	rna6037	Spar_16.280
OG0004189	rna3523	Spar_11.127
OG0004192	rna540	Spar_3.26
OG0004193	rna1455	Spar_4.875
OG0004194	rna5345	Spar_15.114
OG0004195	rna925	Spar_4.264
OG0004197	rna659	Spar_3.161
OG0004198	rna1233	Spar_4.661
OG0004199	rna5061	Spar_14.248
OG0004202	rna4172	Spar_12.443
OG0004204	rna5224	Spar_14.433
OG0004207	rna3812	Spar_12.57
OG0004208	rna3893	Spar_12.139
OG0004210	rna1604	Spar_5.156
OG0004211	rna1955	Spar_7.19
OG0004213	rna6052	Spar_16.295
OG0004215	rna4674	Spar_13.382
OG0004219	rna3104	Spar_10.82
OG0004220	rna1097	Spar_4.461
OG0004221	rna1119	Spar_4.486
OG0004222	rna1127	Spar_4.494
OG0004224	rna751	Spar_4.65
OG0004225	rna1332	Spar_4.582
OG0004227	rna3358	Spar_10.370
OG0004230	rna430	Spar_2.376
OG0004231	rna5117	Spar_14.312
OG0004233	rna999	Spar_4.355
OG0004234	rna6096	Spar_16.347
OG0004235	rna6091	Spar_16.339
OG0004236	rna2426	Spar_7.560
OG0004237	rna216	Spar_2.137
OG0004238	rna948	Spar_4.289
OG0004241	rna2123	Spar_7.209
OG0004242	rna4052	Spar_12.302
OG0004243	rna775	Spar_4.90
OG0004244	rna143	Spar_2.51
OG0004245	rna4840	Spar_14.16
OG0004247	rna406	Spar_2.351
OG0004248	rna13	Spar_1.11
OG0004249	rna10	Spar_1.7
OG0004252	rna5723	Spar_15.516
OG0004253	rna452	Spar_2.405
OG0004254	rna1865	Spar_6.87
OG0004256	rna1165	Spar_4.532
OG0004257	rna3156	Spar_10.141
OG0004258	rna3871	Spar_12.117
OG0004259	rna3864	Spar_12.108
OG0004261	rna5041	Spar_14.225
OG0004262	rna5714	Spar_15.506
OG0004263	rna2966	Spar_9.164
OG0004264	rna2824	Spar_9.7
OG0004265	rna4548	Spar_13.239
OG0004267	rna330	Spar_2.265
OG0004268	rna6190	Spar_16.459
OG0004269	rna3591	Spar_11.207
OG0004270	rna1792	Spar_5.388
OG0004272	rna3053	Spar_10.24
OG0004274	rna4079	Spar_12.333
OG0004275	rna969	Spar_4.320
OG0004276	rna4109	Spar_12.368
OG0004279	rna5164	Spar_14.369
OG0004280	rna5819	Spar_16.40
OG0004281	rna5409	Spar_15.183
OG0004282	rna548	Spar_3.33
OG0004283	rna3549	Spar_11.158
OG0004287	rna2868	Spar_9.51
OG0004288	rna1931	Spar_6.162
OG0004290	rna149	Spar_2.60
OG0004291	rna118	Spar_2.27
OG0004292	rna3344	Spar_10.356
OG0004293	rna1382	Spar_4.796
OG0004296	rna2625	Spar_8.125
OG0004297	rna4306	Spar_12.590
OG0004298	rna3571	Spar_11.179
OG0004299	rna4089	Spar_12.343
OG0004301	rna6104	Spar_16.357
OG0004302	rna240	Spar_2.163
OG0004303	rna1813	Spar_6.17
OG0004304	rna5791	Spar_15.598
OG0004305	rna5965	Spar_16.198
OG0004306	rna1499, rna5235	Spar_14.442, Spar_5.2, Spar_16.35
OG0004316	rna3580	Spar_11.191
OG0004334	rna92	Spar_1.121
OG0004340	rna1032	Spar_4.390
OG0004346	rna5225	Spar_14.434
OG0004351	rna2424	Spar_7.558
OG0004354	rna2990	Spar_9.195
OG0004355	rna6289	Spar_16.569
OG0004356	rna6294	Spar_2.485
OG0004364	rna161	Spar_2.72
OG0004376	rna3636	Spar_11.259
OG0004383	rna6185	Spar_16.454
OG0004387	rna4613	Spar_13.314
OG0004388	rna4123	Spar_12.381
OG0004392	rna2082	Spar_7.158
OG0004393	rna3422	Spar_10.440
OG0004394	rna6072	Spar_16.320
OG0004395	rna4207	Spar_12.486
OG0004396	rna3697	Spar_11.332
OG0004397	rna297	Spar_2.230
OG0004398	rna622	Spar_3.123
OG0004401	rna288	Spar_2.222
OG0004402	rna2955	Spar_9.144
OG0004403	rna4921	Spar_14.104
OG0004404	rna1262	Spar_4.691
OG0004407	rna2737	Spar_8.250
OG0004409	rna420	Spar_2.367
OG0004410	rna6023	Spar_16.261
OG0004411	rna3840	Spar_12.86
OG0004412	rna3047	Spar_10.5
OG0004413	rna2687	Spar_8.189
OG0004414	rna3977	Spar_12.235
OG0004415	rna5236	Spar_16.34
OG0004416	rna2114	Spar_7.200
OG0004417	rna3774	Spar_12.11
OG0004421	rna754	Spar_4.68
OG0004423	rna4328	Spar_13.10
OG0004424	rna3867	Spar_12.113
OG0004425	rna5794	Spar_15.601
OG0004432	rna5226	Spar_14.435
OG0004460	rna4067	Spar_12.319
OG0004461	rna793	Spar_4.112
OG0004502	rna5500	Spar_15.291
OG0004525	rna3921	Spar_12.167
OG0004533	rna3435	Spar_11.10
OG0004537	rna1938	Spar_6.175
OG0004538	rna6058	Spar_16.302
OG0004539	rna5381	Spar_15.154
OG0004541	rna3839	Spar_12.85
OG0004545	rna3837	Spar_12.81
OG0004546	rna2360	Spar_7.479
OG0004547	rna5183	Spar_14.388
OG0004548	rna4163	Spar_12.432
OG0004549	rna2782	Spar_8.303
OG0004550	rna1700	Spar_5.277
OG0004551	rna1702	Spar_5.279
OG0004552	rna1153	Spar_4.521
OG0004553	rna5513	Spar_15.304
OG0004554	rna484	Spar_2.437
OG0004555	rna1548	Spar_5.57
OG0004556	rna590	Spar_3.73
OG0004557	rna4168	Spar_12.438
OG0004559	rna5605	Spar_15.386
OG0004560	rna2837	Spar_9.20
OG0004561	rna4950	Spar_14.133
OG0004562	rna4965	Spar_14.149
OG0004563	rna5006	Spar_14.192
OG0004564	rna1498	Spar_16.29
OG0004565	rna5567	Spar_15.345
OG0004566	rna3758	Spar_11.395
OG0004567	rna3229	Spar_10.223
OG0004568	rna5400	Spar_15.172
OG0004569	rna5800	Spar_15.607
OG0004570	rna711	Spar_4.24
OG0004571	rna2538	Spar_8.27
OG0004572	rna530, rna641	Spar_3.15, Spar_3.144
OG0004573	rna2963, rna6157	Spar_16.417
OG0004625	rna1668	Spar_5.236
OG0004638	rna6293	Spar_2.484
OG0004692	rna1496	Spar_16.574
OG0004693	rna1497	Spar_16.27
OG0004719	rna724	Spar_4.38
OG0004735	rna230	Spar_2.151, Spar_2.152
OG0004737	rna3859	Spar_12.104
OG0004738	rna3872	Spar_12.118
OG0004739	rna3883	Spar_12.129
OG0004740	rna3910	Spar_12.156
OG0004741	rna3981	Spar_12.239
OG0004742	rna4038	Spar_12.288
OG0004743	rna4060	Spar_12.311
OG0004744	rna4198	Spar_12.471
OG0004745	rna4303	Spar_12.586
OG0004746	rna3540	Spar_11.148
OG0004747	rna3631	Spar_11.254
OG0004748	rna3671	Spar_11.298
OG0004749	rna1920	Spar_6.151
OG0004750	rna3222	Spar_10.216
OG0004751	rna3228	Spar_10.222
OG0004752	rna4375	Spar_13.59
OG0004753	rna4411	Spar_13.100
OG0004754	rna4491	Spar_13.178
OG0004755	rna4492	Spar_13.179
OG0004756	rna4513	Spar_13.202
OG0004757	rna4749	Spar_13.448
OG0004758	rna4959	Spar_14.143
OG0004759	rna5108	Spar_14.293
OG0004760	rna2633	Spar_8.133
OG0004761	rna2637	Spar_8.134
OG0004762	rna2708	Spar_8.216
OG0004763	rna2742	Spar_8.254
OG0004764	rna2745	Spar_8.257
OG0004765	rna5899	Spar_16.130
OG0004766	rna5968	Spar_16.201
OG0004767	rna6064	Spar_16.308
OG0004768	rna6069	Spar_16.316
OG0004769	rna6118	Spar_16.375
OG0004770	rna6163	Spar_16.434
OG0004771	rna986	Spar_4.343
OG0004772	rna1066	Spar_4.427
OG0004773	rna1222	Spar_4.647
OG0004774	rna1486	Spar_4.910
OG0004775	rna1487	Spar_4.911
OG0004776	rna614	Spar_3.110
OG0004777	rna541	Spar_3.27
OG0004778	rna575	Spar_3.58
OG0004779	rna713	Spar_4.27
OG0004780	rna747	Spar_4.61
OG0004781	rna752	Spar_4.66
OG0004782	rna876	Spar_4.212
OG0004783	rna285	Spar_2.219
OG0004784	rna287	Spar_2.221
OG0004785	rna404	Spar_2.349
OG0004786	rna508	Spar_2.461
OG0004787	rna1512	Spar_5.18
OG0004788	rna5836	Spar_5.80, Spar_16.66
OG0004789	rna1679	Spar_5.247
OG0004790	rna1846	Spar_6.62
OG0004791	rna3138	Spar_10.121
OG0004792	rna3074	Spar_10.47
OG0004793	rna1974	Spar_7.36
OG0004795	rna2035	Spar_7.107
OG0004796	rna2086	Spar_7.168
OG0004797	rna2146	Spar_7.232
OG0004798	rna2189	Spar_7.285
OG0004799	rna2368	Spar_7.491
OG0004800	rna2388	Spar_7.515
OG0004801	rna2585	Spar_8.73
OG0004803	rna5592	Spar_15.374
OG0004804	rna5698	Spar_15.489
OG0004805	rna2901	Spar_9.88
OG0004806	rna2977, rna2890	Spar_9.179
OG0004808	rna5124, rna5142	Spar_14.327
OG0004809	rna5125, rna5141	Spar_14.328
OG0004870	rna1795	Spar_5.392
OG0004893	rna6292	Spar_2.483
OG0004997	rna3771	Spar_12.7
OG0005001	rna5249	Spar_15.6
OG0005010	rna3553	Spar_11.161
OG0005028	rna5223	Spar_14.432
OG0005029	rna5230	Spar_14.438
OG0005047	rna1229	Spar_4.657
OG0005083	rna517	Spar_2.470
OG0005084	rna1597	Spar_5.149
OG0005085	rna1904	Spar_6.136
OG0005101	rna1896	Spar_6.128
OG0005223	rna3899	Spar_12.145
OG0005225	rna5256	Spar_15.19
OG0005235	rna1715	Spar_5.294
OG0005238	rna1806, rna4825	Spar_10.447
OG0005240	rna2369	Spar_7.492
OG0005242	rna5250	Spar_15.11
OG0005436	rna571	Spar_3.50
OG0005438	rna904	Spar_4.241
OG0005440	rna1501	Spar_5.6
OG0005442	rna1915	Spar_6.146
OG0005446	rna2992	Spar_9.197
OG0005448	rna3240	Spar_10.237
OG0005453	rna5681	Spar_15.474
