Orthogroup	s_cerevisiae_proteins	s_kudriavzevii_proteins
OG0003992	rna4832	Skud_14.13
OG0003993	rna1325	Skud_4.640
OG0003994	rna1336	Skud_4.651
OG0003995	rna1340	Skud_4.655
OG0003996	rna5546	Skud_15.295
OG0003998	rna3948	Skud_12.191
OG0003999	rna1922	Skud_6.129
OG0004002	rna4243	Skud_12.470
OG0004003	rna886	Skud_4.197
OG0004004	rna3377	Skud_10.334
OG0004005	rna106	Skud_2.2
OG0004007	rna4844	Skud_14.25
OG0004011	rna3592	Skud_11.168
OG0004013	rna2909	Skud_9.89
OG0004014	rna5144	Skud_14.312
OG0004015	rna2052	Skud_7.118
OG0004016	rna836	Skud_4.144
OG0004017	rna1576	Skud_5.100
OG0004018	rna201	Skud_2.99
OG0004019	rna2180	Skud_7.263
OG0004020	rna2177	Skud_7.260
OG0004021	rna2175	Skud_7.258
OG0004022	rna183	Skud_2.75
OG0004023	rna6041	Skud_16.231
OG0004024	rna5499	Skud_15.247
OG0004025	rna1871	Skud_6.74
OG0004026	rna3699	Skud_11.280
OG0004027	rna3704	Skud_11.285
OG0004028	rna2457	Skud_7.567
OG0004029	rna2734	Skud_8.213
OG0004031	rna3284	Skud_10.243
OG0004032	rna1205	Skud_4.522
OG0004033	rna946	Skud_4.258
OG0004035	rna511	Skud_2.419
OG0004036	rna5897	Skud_16.84
OG0004037	rna776	Skud_4.85
OG0004038	rna154	Skud_2.46
OG0004040	rna2684	Skud_8.163
OG0004041	rna1302	Skud_4.620
OG0004042	rna861	Skud_4.171
OG0004043	rna3308	Skud_10.264
OG0004044	rna3295	Skud_10.251
OG0004045	rna6025	Skud_16.215
OG0004046	rna423	Skud_2.327
OG0004047	rna6017	Skud_16.207
OG0004048	rna413	Skud_2.320
OG0004052	rna386	Skud_2.293
OG0004053	rna385	Skud_2.292
OG0004054	rna15	Skud_1.7
OG0004057	rna496	Skud_2.404
OG0004058	rna503	Skud_2.411
OG0004059	rna506	Skud_2.414
OG0004060	rna487	Skud_2.395
OG0004063	rna806	Skud_4.115
OG0004064	rna773	Skud_4.82
OG0004066	rna858	Skud_4.168
OG0004067	rna53	Skud_1.43
OG0004068	rna2022	Skud_7.87
OG0004069	rna2077	Skud_7.146
OG0004070	rna2094	Skud_7.167
OG0004071	rna2828	Skud_9.7
OG0004073	rna1438	Skud_4.762
OG0004076	rna5229	Skud_14.402
OG0004077	rna1053	Skud_4.364
OG0004078	rna187	Skud_2.80
OG0004079	rna3164	Skud_10.118
OG0004080	rna3171	Skud_10.125
OG0004081	rna2389	Skud_7.496
OG0004082	rna3823	Skud_12.62
OG0004083	rna3492	Skud_11.66
OG0004084	rna3730	Skud_11.311
OG0004085	rna5476	Skud_15.227
OG0004087	rna4616	Skud_13.293
OG0004088	rna3862	Skud_12.100
OG0004091	rna2373	Skud_7.482
OG0004092	rna3915	Skud_12.155
OG0004094	rna3928	Skud_12.168
OG0004095	rna1078	Skud_4.391
OG0004096	rna4120	Skud_12.343
OG0004098	rna4963	Skud_14.142
OG0004100	rna2608	Skud_8.88
OG0004101	rna2385	Skud_7.492
OG0004102	rna1890	Skud_6.87
OG0004104	rna5529	Skud_15.277
OG0004105	rna2698	Skud_8.177
OG0004106	rna2704	Skud_8.183
OG0004107	rna5020	Skud_14.198
OG0004108	rna5298	Skud_15.47
OG0004109	rna1844	Skud_6.47
OG0004110	rna2545	Skud_8.25
OG0004112	rna4553	Skud_13.230
OG0004113	rna1485	Skud_4.809
OG0004114	rna4534	Skud_13.210
OG0004115	rna4517	Skud_13.197
OG0004116	rna6084	Skud_16.277
OG0004117	rna6081	Skud_16.274
OG0004118	rna429	Skud_2.333
OG0004119	rna4678	Skud_13.358
OG0004120	rna515	Skud_2.423
OG0004121	rna4125	Skud_12.347
OG0004122	rna3879	Skud_12.115
OG0004123	rna5744	Skud_15.497
OG0004124	rna5764	Skud_15.518
OG0004125	rna538	Skud_3.5
OG0004126	rna3701	Skud_11.282
OG0004127	rna3700	Skud_11.281
OG0004128	rna254	Skud_2.148
OG0004129	rna372	Skud_2.279
OG0004130	rna4345	Skud_13.28
OG0004131	rna954	Skud_4.267
OG0004133	rna3204	Skud_10.151
OG0004134	rna5386	Skud_15.132
OG0004136	rna3423	Skud_10.382
OG0004137	rna4500	Skud_13.180
OG0004138	rna4599	Skud_13.276
OG0004139	rna865	Skud_4.175
OG0004140	rna6236	Skud_16.442
OG0004141	rna4048	Skud_12.255
OG0004142	rna3348	Skud_10.305
OG0004143	rna6259	Skud_16.463
OG0004144	rna6279	Skud_16.488
OG0004145	rna1377	Skud_4.696
OG0004146	rna1235	Skud_4.550
OG0004147	rna3495	Skud_11.69
OG0004148	rna3277	Skud_10.235
OG0004149	rna4251	Skud_12.477
OG0004150	rna5687	Skud_15.438
OG0004151	rna5654	Skud_15.405
OG0004152	rna6027	Skud_16.217
OG0004153	rna4505	Skud_13.185
OG0004154	rna3930	Skud_12.170
OG0004155	rna1072	Skud_4.385
OG0004156	rna2220	Skud_7.302
OG0004157	rna2217	Skud_7.299
OG0004158	rna2029	Skud_7.95
OG0004159	rna2527	Skud_8.5
OG0004160	rna3781	Skud_12.21
OG0004161	rna1812	Skud_6.3
OG0004163	rna3579	Skud_10.3
OG0004165	rna3661	Skud_11.235
OG0004166	rna3417	Skud_10.375
OG0004167	rna16	Skud_1.8
OG0004168	rna3123	Skud_10.81
OG0004172	rna5392	Skud_15.138
OG0004173	rna5218	Skud_14.392
OG0004176	rna4452	Skud_13.138
OG0004178	rna4253	Skud_12.479
OG0004180	rna4305	Skud_12.537
OG0004182	rna3067	Skud_10.25
OG0004183	rna2276	Skud_7.364
OG0004185	rna4750	Skud_13.427
OG0004186	rna6037	Skud_16.227
OG0004188	rna176	Skud_2.68
OG0004189	rna3523	Skud_11.98
OG0004190	rna3330	Skud_10.287
OG0004192	rna540	Skud_3.7
OG0004193	rna1455	Skud_4.779
OG0004194	rna5345	Skud_15.90
OG0004196	rna4699	Skud_13.378
OG0004197	rna659	Skud_3.135
OG0004198	rna1233	Skud_4.548
OG0004199	rna5061	Skud_14.239
OG0004202	rna4172	Skud_12.400
OG0004204	rna5224	Skud_14.398
OG0004205	rna1948	Skud_7.11
OG0004207	rna3812	Skud_12.52
OG0004208	rna3893	Skud_12.129
OG0004209	rna4700	Skud_13.379
OG0004210	rna1604	Skud_5.129
OG0004211	rna1955	Skud_7.18
OG0004213	rna6052	Skud_16.242
OG0004215	rna4674	Skud_13.353
OG0004219	rna3104	Skud_10.63
OG0004220	rna1097	Skud_4.412
OG0004221	rna1119	Skud_4.438
OG0004222	rna1127	Skud_4.446
OG0004224	rna751	Skud_4.57
OG0004226	rna4249	Skud_12.475
OG0004227	rna3358	Skud_10.315
OG0004232	rna194	Skud_2.88
OG0004233	rna999	Skud_4.308
OG0004234	rna6096	Skud_16.289
OG0004235	rna6091	Skud_16.284
OG0004237	rna216	Skud_2.113
OG0004239	rna3562	Skud_11.140
OG0004240	rna2117	Skud_7.195
OG0004241	rna2123	Skud_7.201
OG0004242	rna4052	Skud_12.259
OG0004245	rna4840	Skud_14.21
OG0004248	rna13	Skud_1.5
OG0004249	rna10	Skud_1.2
OG0004252	rna5723	Skud_15.474
OG0004253	rna452	Skud_2.361
OG0004254	rna1865	Skud_6.68
OG0004255	rna5656	Skud_15.408
OG0004256	rna1165	Skud_4.480
OG0004257	rna3156	Skud_10.110
OG0004258	rna3871	Skud_12.107
OG0004259	rna3864	Skud_12.102
OG0004261	rna5041	Skud_14.219
OG0004263	rna2966	Skud_9.145
OG0004264	rna2824	Skud_9.4
OG0004265	rna4548	Skud_13.225
OG0004267	rna330	Skud_2.233
OG0004268	rna6190	Skud_16.391
OG0004269	rna3591	Skud_11.167
OG0004270	rna1792	Skud_5.331, Skud_9.220
OG0004271	rna568	Skud_3.34
OG0004272	rna3053	Skud_10.7
OG0004274	rna4079	Skud_12.288
OG0004275	rna969	Skud_4.284
OG0004276	rna4109	Skud_12.334
OG0004279	rna5164	Skud_14.336
OG0004280	rna5819	Skud_16.5
OG0004281	rna5409	Skud_15.154
OG0004282	rna548	Skud_3.14
OG0004283	rna3549	Skud_11.127
OG0004285	rna4593	Skud_13.271
OG0004287	rna2868	Skud_9.46
OG0004288	rna1931	Skud_6.138
OG0004290	rna149	Skud_2.41
OG0004291	rna118	Skud_2.11
OG0004292	rna3344	Skud_10.302
OG0004293	rna1382	Skud_4.703
OG0004294	rna1206	Skud_4.523
OG0004295	rna2623	Skud_8.105
OG0004296	rna2625	Skud_8.107
OG0004297	rna4306	Skud_12.539
OG0004298	rna3571	Skud_11.148
OG0004299	rna4089	Skud_12.308
OG0004301	rna6104	Skud_16.297
OG0004302	rna240	Skud_2.135
OG0004303	rna1813	Skud_6.4
OG0004304	rna5791	Skud_15.546
OG0004305	rna5965	Skud_16.153
OG0004313	rna1972	Skud_7.33
OG0004328	rna383	Skud_2.290
OG0004336	rna4705	Skud_13.384
OG0004346	rna5225	Skud_14.399
OG0004350	rna4366	Skud_13.49
OG0004351	rna2424	Skud_7.537
OG0004354	rna2990	Skud_9.173
OG0004355	rna6289	Skud_16.498
OG0004356	rna6294	Skud_13.4
OG0004367	rna5438	Skud_15.186
OG0004376	rna3636	Skud_11.210
OG0004388	rna4123	Skud_12.345
OG0004392	rna2082	Skud_7.151
OG0004393	rna3422	Skud_10.381
OG0004394	rna6072	Skud_16.264
OG0004395	rna4207	Skud_12.434
OG0004397	rna297	Skud_2.198
OG0004398	rna622	Skud_3.97
OG0004401	rna288	Skud_2.190
OG0004402	rna2955	Skud_9.132
OG0004403	rna4921	Skud_14.100
OG0004404	rna1262	Skud_4.577
OG0004406	rna3288	Skud_10.248
OG0004407	rna2737	Skud_8.217
OG0004409	rna420	Skud_2.325
OG0004410	rna6023	Skud_16.213
OG0004411	rna3840	Skud_12.80
OG0004412	rna3047	Skud_7.647
OG0004413	rna2687	Skud_8.166
OG0004414	rna3977	Skud_12.222
OG0004416	rna2114	Skud_7.192
OG0004417	rna3774	Skud_12.12
OG0004421	rna754	Skud_4.60
OG0004422	rna3285	Skud_10.245
OG0004423	rna4328	Skud_13.9
OG0004424	rna3867, rna2904	Skud_9.84
OG0004425	rna5794	Skud_15.548
OG0004432	rna5226	Skud_14.400
OG0004461	rna793	Skud_4.101
OG0004482	rna2718	Skud_8.197
OG0004502	rna5500	Skud_15.248
OG0004533	rna3435	Skud_11.2
OG0004537	rna1938	Skud_19.6
OG0004538	rna6058	Skud_16.249
OG0004539	rna5381	Skud_15.126
OG0004543	rna408	Skud_2.314
OG0004545	rna3837	Skud_12.76
OG0004546	rna2360	Skud_7.468
OG0004547	rna5183	Skud_14.356
OG0004548	rna4163	Skud_12.390
OG0004549	rna2782	Skud_8.261
OG0004550	rna1700	Skud_5.229
OG0004551	rna1702	Skud_5.231
OG0004552	rna1153	Skud_4.471
OG0004553	rna5513	Skud_15.262
OG0004554	rna484	Skud_2.392
OG0004555	rna1548	Skud_5.70
OG0004556	rna590	Skud_3.54
OG0004557	rna4168	Skud_12.395
OG0004559	rna5605	Skud_15.356
OG0004560	rna2837	Skud_9.16
OG0004561	rna4950	Skud_14.128
OG0004562	rna4965	Skud_14.144
OG0004563	rna5006	Skud_14.186
OG0004564	rna1498	Skud_5.13
OG0004565	rna5567	Skud_15.316
OG0004566	rna3758	Skud_11.341
OG0004567	rna3229	Skud_10.139
OG0004568	rna5400	Skud_15.146
OG0004569	rna5800	Skud_15.555
OG0004570	rna711	Skud_4.12
OG0004571	rna2538	Skud_8.18
OG0004572	rna530, rna641	Skud_3.117
OG0004573	rna2963, rna6157	Skud_10.157, Skud_16.356
OG0004585	rna619	Skud_3.92
OG0004625	rna1668	Skud_9.141
OG0004638	rna6293	Skud_13.5
OG0004690	rna6095	Skud_16.288
OG0004721	rna4630	Skud_13.309
OG0004722	rna4629	Skud_13.308
OG0004734	rna3113	Skud_10.71
OG0004735	rna230	Skud_34.1
OG0004737	rna3859	Skud_12.98
OG0004738	rna3872	Skud_12.108
OG0004739	rna3883	Skud_12.119
OG0004740	rna3910	Skud_12.150
OG0004741	rna3981	Skud_12.226
OG0004742	rna4038	Skud_12.245
OG0004743	rna4060	Skud_12.267
OG0004744	rna4198	Skud_12.426
OG0004745	rna4303	Skud_12.535
OG0004746	rna3540	Skud_11.119
OG0004747	rna3631	Skud_11.205
OG0004748	rna3671	Skud_11.248
OG0004749	rna1920	Skud_6.127
OG0004750	rna3222	Skud_10.178
OG0004751	rna3228	Skud_10.138
OG0004752	rna4375	Skud_13.58
OG0004753	rna4411	Skud_13.96
OG0004754	rna4491	Skud_13.171
OG0004755	rna4492	Skud_13.172
OG0004756	rna4513	Skud_13.193
OG0004757	rna4749	Skud_13.426
OG0004758	rna4959	Skud_14.138
OG0004759	rna5108	Skud_14.285
OG0004760	rna2633	Skud_8.113
OG0004761	rna2637	Skud_8.114
OG0004762	rna2708	Skud_8.187
OG0004763	rna2742	Skud_8.221
OG0004764	rna2745	Skud_8.224
OG0004765	rna5899	Skud_16.86
OG0004766	rna5968	Skud_16.156
OG0004767	rna6064	Skud_16.255
OG0004768	rna6069	Skud_16.261
OG0004769	rna6118	Skud_16.313
OG0004770	rna6163	Skud_16.366
OG0004771	rna986	Skud_4.296
OG0004772	rna1066	Skud_4.379
OG0004773	rna1222	Skud_4.534
OG0004774	rna1486	Skud_4.810
OG0004775	rna1487	Skud_4.811
OG0004776	rna614	Skud_3.86
OG0004777	rna541	Skud_3.8
OG0004778	rna575	Skud_41.5
OG0004779	rna713	Skud_4.15
OG0004780	rna747	Skud_4.53
OG0004781	rna752	Skud_4.58
OG0004782	rna876	Skud_4.187
OG0004783	rna285	Skud_2.187
OG0004784	rna287	Skud_2.189
OG0004785	rna404	Skud_2.310
OG0004786	rna508	Skud_2.416
OG0004787	rna1512	Skud_5.32
OG0004789	rna1679	Skud_5.204
OG0004790	rna1846	Skud_6.50
OG0004791	rna3138	Skud_10.96
OG0004792	rna3074	Skud_10.32
OG0004793	rna1974	Skud_7.35
OG0004795	rna2035	Skud_7.101
OG0004796	rna2086	Skud_7.159
OG0004797	rna2146	Skud_7.223
OG0004798	rna2189	Skud_7.272
OG0004799	rna2368	Skud_7.477
OG0004800	rna2388	Skud_7.495
OG0004801	rna2585	Skud_8.63
OG0004803	rna5592	Skud_15.344
OG0004804	rna5698	Skud_15.447
OG0004805	rna2901	Skud_9.81
OG0004806	rna2977, rna2890	Skud_9.156
OG0004808	rna5124, rna5142	Skud_31.2
OG0004809	rna5125, rna5141	Skud_31.1
OG0004824	rna2662	Skud_8.140
OG0004893	rna6292	Skud_13.6
OG0004981	rna4642	Skud_13.321
OG0004999	rna3805	Skud_12.46
OG0005002	rna3951	Skud_12.194
OG0005010	rna3553	Skud_11.131
OG0005020	rna4657	Skud_13.338
OG0005028	rna5223	Skud_14.397
OG0005029	rna5230	Skud_14.403
OG0005043	rna6235	Skud_16.440
OG0005083	rna517	Skud_2.425
OG0005084	rna1597	Skud_5.122
OG0005085	rna1904	Skud_6.113
OG0005221	rna3768	Skud_12.3
OG0005224	rna3375	Skud_10.332
OG0005234	rna1678	Skud_5.203
OG0005235	rna1715	Skud_5.257
OG0005239	rna1886	Skud_6.91
OG0005240	rna2369	Skud_7.478
OG0005241	rna4816	Skud_13.493
OG0005444	rna2596	Skud_8.76
OG0005447	rna3207	Skud_10.148
OG0005452	rna5598	Skud_15.350
