Orthogroup	k_lactis_proteins	l_kluyveri_v2_proteins	l_thermotolerans_proteins	l_waltii_v3_proteins	n_castellii_proteins	s_bayanus_proteins	s_cerevisiae_proteins	s_kudriavzevii_proteins	s_mikatae_proteins	s_paradoxus_proteins	schizo_pombe_proteins
OG0014369	TCONS_novel_00000597_3-frame_3										
OG0014370	TCONS_novel_00000598_1-frame_3										
OG0014371	TCONS_novel_00000598_2-frame_3										
OG0014372	TCONS_novel_00000598_3-frame_3										
OG0014373	TCONS_novel_00000508_1-frame_3										
OG0014374	TCONS_novel_00000508_2-frame_3										
OG0014375	TCONS_novel_00000509_1-frame_3										
OG0014376	TCONS_novel_00000510_1-frame_3										
OG0014377	TCONS_novel_00000510_2-frame_3										
OG0014378	TCONS_novel_00000510_3-frame_3										
OG0014379	TCONS_novel_00000510_4-frame_3										
OG0014380	TCONS_novel_00000510_5-frame_3										
OG0014381	TCONS_novel_00000510_6-frame_3										
OG0014382	TCONS_novel_00000510_7-frame_3										
OG0014383	TCONS_novel_00000510_8-frame_3										
OG0014384	TCONS_novel_00000510_9-frame_3										
OG0014385	TCONS_novel_00000510_10-frame_3										
OG0014386	TCONS_novel_00000510_11-frame_3										
OG0014387	TCONS_novel_00000599_1-frame_3										
OG0014388	TCONS_novel_00000599_2-frame_3										
OG0014389	TCONS_novel_00000599_3-frame_3										
OG0014390	TCONS_novel_00000599_4-frame_3										
OG0014391	TCONS_novel_00000599_5-frame_3										
OG0014392	TCONS_novel_00000599_6-frame_3										
OG0014393	TCONS_novel_00000599_7-frame_3										
OG0014394	TCONS_novel_00000601_1-frame_3										
OG0014395	TCONS_novel_00000601_2-frame_3										
OG0014396	TCONS_novel_00000511_1-frame_3										
OG0014397	TCONS_novel_00000511_2-frame_3										
OG0014398	TCONS_novel_00000511_3-frame_3										
OG0014399	TCONS_novel_00000511_4-frame_3										
OG0014400	TCONS_novel_00000511_5-frame_3										
OG0014401	TCONS_novel_00000603_1-frame_3										
OG0014402	TCONS_novel_00000512_1-frame_3										
OG0014403	TCONS_novel_00000604_1-frame_3										
OG0014404	TCONS_novel_00000604_2-frame_3										
OG0014405	TCONS_novel_00000604_3-frame_3										
OG0014406	TCONS_novel_00000604_4-frame_3										
OG0014407	TCONS_novel_00000513_1-frame_3										
OG0014408	TCONS_novel_00000513_2-frame_3										
OG0014409	TCONS_novel_00000513_3-frame_3										
OG0014410	TCONS_novel_00000513_4-frame_3										
OG0014411	TCONS_novel_00000513_5-frame_3										
OG0014412	TCONS_novel_00000514_1-frame_3										
OG0014413	TCONS_novel_00000514_2-frame_3										
OG0014414	TCONS_novel_00000515_1-frame_3										
OG0014415	TCONS_novel_00000515_2-frame_3										
OG0014416	TCONS_novel_00000516_1-frame_3										
OG0014417	TCONS_novel_00000516_2-frame_3										
OG0014418	TCONS_novel_00000517_1-frame_3										
OG0014419	TCONS_novel_00000517_2-frame_3										
OG0014420	TCONS_novel_00000517_3-frame_3										
OG0014421	TCONS_novel_00000605_1-frame_3										
OG0014422	TCONS_novel_00000605_2-frame_3										
OG0014423	TCONS_novel_00000606_1-frame_3										
OG0014424	TCONS_novel_00000607_1-frame_3										
OG0014425	TCONS_novel_00000608_1-frame_3										
OG0014426	TCONS_novel_00000608_2-frame_3										
OG0014427	TCONS_novel_00000608_3-frame_3										
OG0014428	TCONS_novel_00000608_4-frame_3										
OG0014429	TCONS_novel_00000608_5-frame_3										
OG0014430	TCONS_novel_00000608_6-frame_3										
OG0014431	TCONS_novel_00000609_1-frame_3										
OG0014432	TCONS_novel_00000610_1-frame_3										
OG0014433	TCONS_novel_00000610_2-frame_3										
OG0014434	TCONS_novel_00000610_3-frame_3										
OG0014435	TCONS_novel_00000518_1-frame_3										
OG0014436	TCONS_novel_00000518_2-frame_3										
OG0014437	TCONS_novel_00000518_3-frame_3										
OG0014438	TCONS_novel_00000519_1-frame_3										
OG0014439	TCONS_novel_00000519_2-frame_3										
OG0014440	TCONS_novel_00000611_1-frame_3										
OG0014441	TCONS_novel_00000611_2-frame_3										
OG0014442	TCONS_novel_00000611_3-frame_3										
OG0014443	TCONS_novel_00000611_4-frame_3										
OG0014444	TCONS_novel_00000612_1-frame_3										
OG0014445	TCONS_novel_00000612_2-frame_3										
OG0014446	TCONS_novel_00000612_3-frame_3										
OG0014447	TCONS_novel_00000613_1-frame_3										
OG0014448	TCONS_novel_00000520_1-frame_3										
OG0014449	TCONS_novel_00000520_2-frame_3										
OG0014450	TCONS_novel_00000520_3-frame_3										
OG0014451	TCONS_novel_00000520_4-frame_3										
OG0014452	TCONS_novel_00000520_5-frame_3										
OG0014453	TCONS_novel_00000521_1-frame_3										
OG0014454	TCONS_novel_00000522_1-frame_3										
OG0014455	TCONS_novel_00000522_2-frame_3										
OG0014456	TCONS_novel_00000523_1-frame_3										
OG0014457	TCONS_novel_00000523_2-frame_3										
OG0014458	TCONS_novel_00000523_3-frame_3										
OG0014459	TCONS_novel_00000523_4-frame_3										
OG0014460	TCONS_novel_00000524_1-frame_3										
OG0014461	TCONS_novel_00000524_2-frame_3										
OG0014462	TCONS_novel_00000525_1-frame_3										
OG0014463	TCONS_novel_00000526_1-frame_3										
OG0014464	TCONS_novel_00000526_2-frame_3										
OG0014465	TCONS_novel_00000526_3-frame_3										
OG0014466	TCONS_novel_00000526_4-frame_3										
OG0014467	TCONS_novel_00000527_1-frame_3										
OG0014468	TCONS_novel_00000528_1-frame_3										
OG0014469	TCONS_novel_00000528_2-frame_3										
OG0014470	TCONS_novel_00000528_3-frame_3										
OG0014471	TCONS_novel_00000528_4-frame_3										
OG0014472	TCONS_novel_00000529_1-frame_3										
OG0014473	TCONS_novel_00000529_2-frame_3										
OG0014474	TCONS_novel_00000529_3-frame_3										
OG0014475	TCONS_novel_00000530_1-frame_3										
OG0014476	TCONS_novel_00000530_2-frame_3										
OG0014477	TCONS_novel_00000530_3-frame_3										
OG0014478	TCONS_novel_00000530_4-frame_3										
OG0014479	TCONS_novel_00000530_5-frame_3										
OG0014480	TCONS_novel_00000615_1-frame_3										
OG0014481	TCONS_novel_00000615_2-frame_3										
OG0014482	TCONS_novel_00000531_1-frame_3										
OG0014483	TCONS_novel_00000531_2-frame_3										
OG0014484	TCONS_novel_00000531_3-frame_3										
OG0014485	TCONS_novel_00000531_4-frame_3										
OG0014486	TCONS_novel_00000532_1-frame_3										
OG0014487	TCONS_novel_00000532_2-frame_3										
OG0014488	TCONS_novel_00000532_3-frame_3										
OG0014489	TCONS_novel_00000532_4-frame_3										
OG0014490	TCONS_novel_00000616_1-frame_3										
OG0014491	TCONS_novel_00000616_2-frame_3										
OG0014492	TCONS_novel_00000533_1-frame_3										
OG0014493	TCONS_novel_00000533_2-frame_3										
OG0014494	TCONS_novel_00000534_1-frame_3										
OG0014495	TCONS_novel_00000534_2-frame_3										
OG0014496	TCONS_novel_00000535_1-frame_3										
OG0014497	TCONS_novel_00000617_1-frame_3										
OG0014498	TCONS_novel_00000536_1-frame_3										
OG0014499	TCONS_novel_00000536_2-frame_3										
OG0014500	TCONS_novel_00000536_3-frame_3										
OG0014501	TCONS_novel_00000536_4-frame_3										
OG0014502	TCONS_novel_00000536_5-frame_3										
OG0014503	TCONS_novel_00000536_6-frame_3										
OG0014504	TCONS_novel_00000536_7-frame_3										
OG0014505	TCONS_novel_00000536_8-frame_3										
OG0014506	TCONS_novel_00000536_9-frame_3										
OG0014507	TCONS_novel_00000618_1-frame_3										
OG0014508	TCONS_novel_00000618_2-frame_3										
OG0014509	TCONS_novel_00000538_2-frame_3										
OG0014510	TCONS_novel_00000538_4-frame_3										
OG0014511	TCONS_novel_00000539_1-frame_3										
OG0014512	TCONS_novel_00000539_2-frame_3										
OG0014513	TCONS_novel_00000540_1-frame_3										
OG0014514	TCONS_novel_00000540_2-frame_3										
OG0014515	TCONS_novel_00000540_3-frame_3										
OG0014516	TCONS_novel_00000540_4-frame_3										
OG0014517	TCONS_novel_00000540_5-frame_3										
OG0014518	TCONS_novel_00000540_6-frame_3										
OG0014519	TCONS_novel_00000620_1-frame_3										
OG0014520	TCONS_novel_00000620_2-frame_3										
OG0014521	TCONS_novel_00000620_3-frame_3										
OG0014522	TCONS_novel_00000541_1-frame_3										
OG0014523	TCONS_novel_00000541_2-frame_3										
OG0014524	TCONS_novel_00000621_1-frame_3										
OG0014525	TCONS_novel_00000621_2-frame_3										
OG0014526	TCONS_novel_00000621_3-frame_3										
OG0014527	TCONS_novel_00000622_1-frame_3										
OG0014528	TCONS_novel_00000622_2-frame_3										
OG0014529	TCONS_novel_00000542_1-frame_3										
OG0014530	TCONS_novel_00000542_2-frame_3										
OG0014531	TCONS_novel_00000542_3-frame_3										
OG0014532	TCONS_novel_00000543_1-frame_3										
OG0014533	TCONS_novel_00000545_1-frame_3										
OG0014534	TCONS_novel_00000545_2-frame_3										
OG0014535	TCONS_novel_00000545_3-frame_3										
OG0014536	TCONS_novel_00000545_4-frame_3										
OG0014537	TCONS_novel_00000623_1-frame_3										
OG0014538	TCONS_novel_00000623_2-frame_3										
OG0014539	TCONS_novel_00000623_3-frame_3										
OG0014540	TCONS_novel_00000623_4-frame_3										
OG0014541	TCONS_novel_00000623_5-frame_3										
OG0014542	TCONS_novel_00000623_6-frame_3										
OG0014543	TCONS_novel_00000546_1-frame_3										
OG0014544	TCONS_novel_00000546_2-frame_3										
OG0014545	TCONS_novel_00000546_3-frame_3										
OG0014546	TCONS_novel_00000624_2-frame_3										
OG0014547	TCONS_novel_00000625_1-frame_3										
OG0014548	TCONS_novel_00000625_2-frame_3										
OG0014549	TCONS_novel_00000625_3-frame_3										
OG0014550	TCONS_novel_00000626_1-frame_3										
OG0014551	TCONS_novel_00000626_2-frame_3										
OG0014552	TCONS_novel_00000626_3-frame_3										
OG0014553	TCONS_novel_00000626_4-frame_3										
OG0014554	TCONS_novel_00000626_5-frame_3										
OG0014555	TCONS_novel_00000626_6-frame_3										
OG0014556	TCONS_novel_00000626_7-frame_3										
OG0014557	TCONS_novel_00000626_8-frame_3										
OG0014558	TCONS_novel_00000626_9-frame_3										
OG0014559	TCONS_novel_00000626_10-frame_3										
OG0014560	TCONS_novel_00000626_11-frame_3										
OG0014561	TCONS_novel_00000626_12-frame_3										
OG0014562	TCONS_novel_00000548_1-frame_3										
OG0014563	TCONS_novel_00000627_1-frame_3										
OG0014564	TCONS_novel_00000628_1-frame_3										
OG0014565	TCONS_novel_00000628_2-frame_3										
OG0014566	TCONS_novel_00000549_1-frame_3										
OG0014567	TCONS_novel_00000549_2-frame_3										
OG0014568	TCONS_novel_00000549_3-frame_3										
OG0014569	TCONS_novel_00000630_1-frame_3										
OG0014570	TCONS_novel_00000630_2-frame_3										
OG0014571	TCONS_novel_00000630_3-frame_3										
OG0014572	TCONS_novel_00000630_4-frame_3										
OG0014573	TCONS_novel_00000631_1-frame_3										
OG0014574	TCONS_novel_00000631_2-frame_3										
OG0014575	TCONS_novel_00000632_1-frame_3										
OG0014576	TCONS_novel_00000633_1-frame_3										
OG0014577	TCONS_novel_00000633_2-frame_3										
OG0014578	TCONS_novel_00000635_1-frame_3										
OG0014579	TCONS_novel_00000636_1-frame_3										
OG0014580	TCONS_novel_00000636_2-frame_3										
OG0014581	TCONS_novel_00000636_3-frame_3										
OG0014582	TCONS_novel_00000637_1-frame_3										
OG0014583	TCONS_novel_00000637_2-frame_3										
OG0014584	TCONS_novel_00000637_3-frame_3										
OG0014585	TCONS_novel_00000638_1-frame_3										
OG0014586	TCONS_novel_00000638_2-frame_3										
OG0014587	TCONS_novel_00000638_3-frame_3										
OG0014588	TCONS_novel_00000639_1-frame_3										
OG0014589	TCONS_novel_00000639_2-frame_3										
OG0014590	TCONS_novel_00000550_1-frame_3										
OG0014591	TCONS_novel_00000550_2-frame_3										
OG0014592	TCONS_novel_00000641_1-frame_3										
OG0014593	TCONS_novel_00000641_2-frame_3										
OG0014594	TCONS_novel_00000641_3-frame_3										
OG0014595	TCONS_novel_00000642_1-frame_3										
OG0014596	TCONS_novel_00000643_1-frame_3										
OG0014597	TCONS_novel_00000644_1-frame_3										
OG0014598	TCONS_novel_00000644_2-frame_3										
OG0014599	TCONS_novel_00000645_3-frame_3										
OG0014600	TCONS_novel_00000645_4-frame_3										
OG0014601	TCONS_novel_00000645_5-frame_3										
OG0014602	TCONS_novel_00000646_1-frame_3										
OG0014603	TCONS_novel_00000646_2-frame_3										
OG0014604	TCONS_novel_00000646_3-frame_3										
OG0014605	TCONS_novel_00000646_4-frame_3										
OG0014606	TCONS_novel_00000646_5-frame_3										
OG0014607	TCONS_novel_00000647_1-frame_3										
OG0014608	TCONS_novel_00000647_2-frame_3										
OG0014609	TCONS_novel_00000647_3-frame_3										
OG0014610	TCONS_novel_00000647_4-frame_3										
OG0014611	TCONS_novel_00000647_5-frame_3										
OG0014612	TCONS_novel_00000647_6-frame_3										
OG0014613	TCONS_novel_00000647_7-frame_3										
OG0014614	TCONS_novel_00000648_1-frame_3										
OG0014615	TCONS_novel_00000648_2-frame_3										
OG0014616	TCONS_novel_00000648_3-frame_3										
OG0014617	TCONS_novel_00000649_1-frame_3										
OG0014618	TCONS_novel_00000552_1-frame_3										
OG0014619	TCONS_novel_00000650_1-frame_3										
OG0014620	TCONS_novel_00000651_1-frame_3										
OG0014621	TCONS_novel_00000651_2-frame_3										
OG0014622	TCONS_novel_00000553_1-frame_3										
OG0014623	TCONS_novel_00000553_2-frame_3										
OG0014624	TCONS_novel_00000553_4-frame_3										
OG0014625	TCONS_novel_00000553_5-frame_3										
OG0014626	TCONS_novel_00000553_6-frame_3										
OG0014627	TCONS_novel_00000553_7-frame_3										
OG0014628	TCONS_novel_00000553_8-frame_3										
OG0014629	TCONS_novel_00000553_9-frame_3										
OG0014630	TCONS_novel_00000553_10-frame_3										
OG0014631	TCONS_novel_00000554_1-frame_3										
OG0014632	TCONS_novel_00000554_2-frame_3										
OG0014633	TCONS_novel_00000554_3-frame_3										
OG0014634	TCONS_novel_00000554_4-frame_3										
OG0014635	TCONS_novel_00000652_1-frame_3										
OG0014636	TCONS_novel_00000652_2-frame_3										
OG0014637	TCONS_novel_00000652_3-frame_3										
OG0014638	TCONS_novel_00000652_4-frame_3										
OG0014639	TCONS_novel_00000653_1-frame_3										
OG0014640	TCONS_novel_00000653_2-frame_3										
OG0014641	TCONS_novel_00000653_3-frame_3										
OG0014642	TCONS_novel_00000555_1-frame_3										
OG0014643	TCONS_novel_00000655_3-frame_3										
OG0014644	TCONS_novel_00000655_4-frame_3										
OG0014645	TCONS_novel_00000657_1-frame_3										
OG0014646	TCONS_novel_00000556_1-frame_3										
OG0014647	TCONS_novel_00000556_2-frame_3										
OG0014648	TCONS_novel_00000658_1-frame_3										
OG0014649	TCONS_novel_00000658_2-frame_3										
OG0014650	TCONS_novel_00000658_3-frame_3										
OG0014651	TCONS_novel_00000658_4-frame_3										
OG0014652	TCONS_novel_00000658_5-frame_3										
OG0014653	TCONS_novel_00000658_6-frame_3										
OG0014654	TCONS_novel_00000658_7-frame_3										
OG0014655	TCONS_novel_00000658_8-frame_3										
OG0014656	TCONS_novel_00000658_9-frame_3										
OG0014657	TCONS_novel_00000557_1-frame_3										
OG0014658	TCONS_novel_00000558_1-frame_3										
OG0014659	TCONS_novel_00000558_2-frame_3										
OG0014660	TCONS_novel_00000558_3-frame_3										
OG0014661	TCONS_novel_00000558_4-frame_3										
OG0014662	TCONS_novel_00000558_5-frame_3										
OG0014663	TCONS_novel_00000558_6-frame_3										
OG0014664	TCONS_novel_00000558_7-frame_3										
OG0014665	TCONS_novel_00000558_8-frame_3										
OG0014666	TCONS_novel_00000558_9-frame_3										
OG0014667	TCONS_novel_00000558_10-frame_3										
OG0014668	TCONS_novel_00000558_11-frame_3										
OG0014669	TCONS_novel_00000558_12-frame_3										
OG0014670	TCONS_novel_00000558_13-frame_3										
OG0014671	TCONS_novel_00000558_14-frame_3										
OG0014672	TCONS_novel_00000558_15-frame_3										
OG0014673	TCONS_novel_00000558_16-frame_3										
OG0014674	TCONS_novel_00000558_17-frame_3										
OG0014675	TCONS_novel_00000659_1-frame_3										
OG0014676	TCONS_novel_00000660_1-frame_3										
OG0014677	TCONS_novel_00000660_2-frame_3										
OG0014678	TCONS_novel_00000660_3-frame_3										
OG0014679	TCONS_novel_00000660_4-frame_3										
OG0014680	TCONS_novel_00000660_5-frame_3										
OG0014681	TCONS_novel_00000660_6-frame_3										
OG0014682	TCONS_novel_00000660_8-frame_3										
OG0014683	TCONS_novel_00000660_10-frame_3										
OG0014684	TCONS_novel_00000660_11-frame_3										
OG0014685	TCONS_novel_00000661_1-frame_3										
OG0014686	TCONS_novel_00000661_2-frame_3										
OG0014687	TCONS_novel_00000661_3-frame_3										
OG0014688	TCONS_novel_00000662_2-frame_3										
OG0014689	TCONS_novel_00000662_3-frame_3										
OG0014690	TCONS_novel_00000662_4-frame_3										
OG0014691	TCONS_novel_00000662_5-frame_3										
OG0014692	TCONS_novel_00000663_1-frame_3										
OG0014693	TCONS_novel_00000663_2-frame_3										
OG0014694	TCONS_novel_00000663_3-frame_3										
OG0014695	TCONS_novel_00000559_1-frame_3										
OG0014696	TCONS_novel_00000559_2-frame_3										
OG0014697	TCONS_novel_00000664_1-frame_3										
OG0014698	TCONS_novel_00000664_2-frame_3										
OG0014699	TCONS_novel_00000664_3-frame_3										
OG0014700	TCONS_novel_00000664_4-frame_3										
