Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000012	N1	n1	0.1	Non-Terminal	k_lactis_proteins_rna922	l_kluyveri_v2_proteins_SAKL-ORF13694, k_lactis_proteins_rna4653, l_thermotolerans_proteins_rna1569, l_waltii_v3_proteins_Kwal_26.7799, l_kluyveri_v2_proteins_SAKL-ORF7748, n_castellii_proteins_rna797, s_bayanus_proteins_Sbay_13.261, s_kudriavzevii_proteins_Skud_13.240, s_cerevisiae_proteins_rna4562, s_paradoxus_proteins_Spar_13.256, s_mikatae_proteins_Smik_13.266, k_lactis_proteins_rna4863, k_lactis_proteins_rna4990, l_kluyveri_v2_proteins_SAKL-ORF10090, l_kluyveri_v2_proteins_SAKL-ORF5768, l_waltii_v3_proteins_Kwal_55.20564, l_thermotolerans_proteins_rna7, n_castellii_proteins_rna5488, n_castellii_proteins_rna5553, l_thermotolerans_proteins_rna2371, n_castellii_proteins_rna2140, l_thermotolerans_proteins_rna4466, l_waltii_v3_proteins_Kwal_56.23198, s_cerevisiae_proteins_rna4800, s_bayanus_proteins_Sbay_4.394, s_kudriavzevii_proteins_Skud_2.272, s_mikatae_proteins_Smik_2.284, s_paradoxus_proteins_Spar_2.305, s_bayanus_proteins_Sbay_15.81, s_kudriavzevii_proteins_Skud_15.68, s_mikatae_proteins_Smik_15.71, s_paradoxus_proteins_Spar_15.91, s_bayanus_proteins_Sbay_13.494, s_kudriavzevii_proteins_Skud_13.477, s_mikatae_proteins_Smik_13.520, s_paradoxus_proteins_Spar_13.501
OG0000012	N1	n2	0.1	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF13694	k_lactis_proteins_rna4653, l_thermotolerans_proteins_rna1569, l_waltii_v3_proteins_Kwal_26.7799, l_kluyveri_v2_proteins_SAKL-ORF7748, n_castellii_proteins_rna797, s_bayanus_proteins_Sbay_13.261, s_kudriavzevii_proteins_Skud_13.240, s_cerevisiae_proteins_rna4562, s_paradoxus_proteins_Spar_13.256, s_mikatae_proteins_Smik_13.266, k_lactis_proteins_rna4863, k_lactis_proteins_rna4990, l_kluyveri_v2_proteins_SAKL-ORF10090, l_kluyveri_v2_proteins_SAKL-ORF5768, l_waltii_v3_proteins_Kwal_55.20564, l_thermotolerans_proteins_rna7, n_castellii_proteins_rna5488, n_castellii_proteins_rna5553, l_thermotolerans_proteins_rna2371, n_castellii_proteins_rna2140, l_thermotolerans_proteins_rna4466, l_waltii_v3_proteins_Kwal_56.23198, s_cerevisiae_proteins_rna4800, s_bayanus_proteins_Sbay_4.394, s_kudriavzevii_proteins_Skud_2.272, s_mikatae_proteins_Smik_2.284, s_paradoxus_proteins_Spar_2.305, s_bayanus_proteins_Sbay_15.81, s_kudriavzevii_proteins_Skud_15.68, s_mikatae_proteins_Smik_15.71, s_paradoxus_proteins_Spar_15.91, s_bayanus_proteins_Sbay_13.494, s_kudriavzevii_proteins_Skud_13.477, s_mikatae_proteins_Smik_13.520, s_paradoxus_proteins_Spar_13.501
OG0000012	N1	n3	1.0	Non-Terminal	k_lactis_proteins_rna4653, l_thermotolerans_proteins_rna1569, l_waltii_v3_proteins_Kwal_26.7799, l_kluyveri_v2_proteins_SAKL-ORF7748, n_castellii_proteins_rna797, s_bayanus_proteins_Sbay_13.261, s_kudriavzevii_proteins_Skud_13.240, s_cerevisiae_proteins_rna4562, s_paradoxus_proteins_Spar_13.256, s_mikatae_proteins_Smik_13.266	k_lactis_proteins_rna4863, k_lactis_proteins_rna4990, l_kluyveri_v2_proteins_SAKL-ORF10090, l_kluyveri_v2_proteins_SAKL-ORF5768, l_waltii_v3_proteins_Kwal_55.20564, l_thermotolerans_proteins_rna7, n_castellii_proteins_rna5488, n_castellii_proteins_rna5553, l_thermotolerans_proteins_rna2371, n_castellii_proteins_rna2140, l_thermotolerans_proteins_rna4466, l_waltii_v3_proteins_Kwal_56.23198, s_cerevisiae_proteins_rna4800, s_bayanus_proteins_Sbay_4.394, s_kudriavzevii_proteins_Skud_2.272, s_mikatae_proteins_Smik_2.284, s_paradoxus_proteins_Spar_2.305, s_bayanus_proteins_Sbay_15.81, s_kudriavzevii_proteins_Skud_15.68, s_mikatae_proteins_Smik_15.71, s_paradoxus_proteins_Spar_15.91, s_bayanus_proteins_Sbay_13.494, s_kudriavzevii_proteins_Skud_13.477, s_mikatae_proteins_Smik_13.520, s_paradoxus_proteins_Spar_13.501
OG0000012	k_lactis_proteins	n16	1.0	Terminal	k_lactis_proteins_rna4863	k_lactis_proteins_rna4990
OG0000012	l_kluyveri_v2_proteins	n17	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF10090	l_kluyveri_v2_proteins_SAKL-ORF5768
OG0000012	N1	n18	0.2	Non-Terminal	l_waltii_v3_proteins_Kwal_55.20564, l_thermotolerans_proteins_rna7, n_castellii_proteins_rna5488, n_castellii_proteins_rna5553, l_thermotolerans_proteins_rna2371, n_castellii_proteins_rna2140	l_thermotolerans_proteins_rna4466, l_waltii_v3_proteins_Kwal_56.23198
OG0000012	N1	n20	0.2	Non-Terminal	l_thermotolerans_proteins_rna7, n_castellii_proteins_rna5488, n_castellii_proteins_rna5553	l_thermotolerans_proteins_rna2371, n_castellii_proteins_rna2140
OG0000012	n_castellii_proteins	n22	1.0	Terminal	n_castellii_proteins_rna5488	n_castellii_proteins_rna5553
OG0000012	N5	n26	0.8	Non-Terminal	s_bayanus_proteins_Sbay_4.394, s_kudriavzevii_proteins_Skud_2.272, s_mikatae_proteins_Smik_2.284, s_paradoxus_proteins_Spar_2.305	s_bayanus_proteins_Sbay_15.81, s_kudriavzevii_proteins_Skud_15.68, s_mikatae_proteins_Smik_15.71, s_paradoxus_proteins_Spar_15.91, s_bayanus_proteins_Sbay_13.494, s_kudriavzevii_proteins_Skud_13.477, s_mikatae_proteins_Smik_13.520, s_paradoxus_proteins_Spar_13.501
OG0000012	N5	n30	0.8	Non-Terminal	s_bayanus_proteins_Sbay_15.81, s_kudriavzevii_proteins_Skud_15.68, s_mikatae_proteins_Smik_15.71, s_paradoxus_proteins_Spar_15.91	s_bayanus_proteins_Sbay_13.494, s_kudriavzevii_proteins_Skud_13.477, s_mikatae_proteins_Smik_13.520, s_paradoxus_proteins_Spar_13.501
OG0000013	N1	n1	0.5	Non-Terminal	k_lactis_proteins_rna4571, l_kluyveri_v2_proteins_SAKL-ORF9319, l_thermotolerans_proteins_rna1012, l_waltii_v3_proteins_Kwal_27.10467, n_castellii_proteins_rna5461	k_lactis_proteins_rna4973, l_kluyveri_v2_proteins_SAKL-ORF14612, l_kluyveri_v2_proteins_SAKL-ORF14596, l_kluyveri_v2_proteins_SAKL-ORF8072, l_thermotolerans_proteins_rna5029, l_waltii_v3_proteins_Kwal_14.2206, l_kluyveri_v2_proteins_SAKL-ORF14753, l_thermotolerans_proteins_rna1623, l_waltii_v3_proteins_Kwal_26.8011, n_castellii_proteins_rna2177, n_castellii_proteins_rna5694, n_castellii_proteins_rna4180, n_castellii_proteins_rna4181, n_castellii_proteins_rna2065, s_bayanus_proteins_Sbay_16.335, s_kudriavzevii_proteins_Skud_16.298, s_cerevisiae_proteins_rna6105, s_paradoxus_proteins_Spar_16.359, s_mikatae_proteins_Smik_16.253, s_bayanus_proteins_Sbay_16.338, s_cerevisiae_proteins_rna6106, s_paradoxus_proteins_Spar_16.361, s_mikatae_proteins_Smik_16.255, s_kudriavzevii_proteins_Skud_16.300, n_castellii_proteins_rna2066, n_castellii_proteins_rna2959, k_lactis_proteins_rna196, l_kluyveri_v2_proteins_SAKL-ORF623, k_lactis_proteins_rna5042, l_kluyveri_v2_proteins_SAKL-ORF620
OG0000013	N1	n6	0.4	Non-Terminal	k_lactis_proteins_rna4973, l_kluyveri_v2_proteins_SAKL-ORF14612, l_kluyveri_v2_proteins_SAKL-ORF14596, l_kluyveri_v2_proteins_SAKL-ORF8072, l_thermotolerans_proteins_rna5029, l_waltii_v3_proteins_Kwal_14.2206	l_kluyveri_v2_proteins_SAKL-ORF14753, l_thermotolerans_proteins_rna1623, l_waltii_v3_proteins_Kwal_26.8011, n_castellii_proteins_rna2177, n_castellii_proteins_rna5694, n_castellii_proteins_rna4180, n_castellii_proteins_rna4181, n_castellii_proteins_rna2065, s_bayanus_proteins_Sbay_16.335, s_kudriavzevii_proteins_Skud_16.298, s_cerevisiae_proteins_rna6105, s_paradoxus_proteins_Spar_16.359, s_mikatae_proteins_Smik_16.253, s_bayanus_proteins_Sbay_16.338, s_cerevisiae_proteins_rna6106, s_paradoxus_proteins_Spar_16.361, s_mikatae_proteins_Smik_16.255, s_kudriavzevii_proteins_Skud_16.300, n_castellii_proteins_rna2066, n_castellii_proteins_rna2959, k_lactis_proteins_rna196, l_kluyveri_v2_proteins_SAKL-ORF623, k_lactis_proteins_rna5042, l_kluyveri_v2_proteins_SAKL-ORF620
OG0000013	l_kluyveri_v2_proteins	n9	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF14612	l_kluyveri_v2_proteins_SAKL-ORF14596, l_kluyveri_v2_proteins_SAKL-ORF8072
OG0000013	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF14596	l_kluyveri_v2_proteins_SAKL-ORF8072
OG0000013	N1	n12	0.2	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF14753, l_thermotolerans_proteins_rna1623, l_waltii_v3_proteins_Kwal_26.8011, n_castellii_proteins_rna2177, n_castellii_proteins_rna5694, n_castellii_proteins_rna4180, n_castellii_proteins_rna4181	n_castellii_proteins_rna2065, s_bayanus_proteins_Sbay_16.335, s_kudriavzevii_proteins_Skud_16.298, s_cerevisiae_proteins_rna6105, s_paradoxus_proteins_Spar_16.359, s_mikatae_proteins_Smik_16.253, s_bayanus_proteins_Sbay_16.338, s_cerevisiae_proteins_rna6106, s_paradoxus_proteins_Spar_16.361, s_mikatae_proteins_Smik_16.255, s_kudriavzevii_proteins_Skud_16.300, n_castellii_proteins_rna2066, n_castellii_proteins_rna2959, k_lactis_proteins_rna196, l_kluyveri_v2_proteins_SAKL-ORF623, k_lactis_proteins_rna5042, l_kluyveri_v2_proteins_SAKL-ORF620
OG0000013	n_castellii_proteins	n16	1.0	Terminal	n_castellii_proteins_rna2177, n_castellii_proteins_rna5694	n_castellii_proteins_rna4180, n_castellii_proteins_rna4181
OG0000013	n_castellii_proteins	n17	1.0	Terminal	n_castellii_proteins_rna2177	n_castellii_proteins_rna5694
OG0000013	n_castellii_proteins	n18	1.0	Terminal	n_castellii_proteins_rna4180	n_castellii_proteins_rna4181
OG0000013	N3	n20	1.0	Non-Terminal	n_castellii_proteins_rna2065, s_bayanus_proteins_Sbay_16.335, s_kudriavzevii_proteins_Skud_16.298, s_cerevisiae_proteins_rna6105, s_paradoxus_proteins_Spar_16.359, s_mikatae_proteins_Smik_16.253	s_bayanus_proteins_Sbay_16.338, s_cerevisiae_proteins_rna6106, s_paradoxus_proteins_Spar_16.361, s_mikatae_proteins_Smik_16.255, s_kudriavzevii_proteins_Skud_16.300, n_castellii_proteins_rna2066, n_castellii_proteins_rna2959
OG0000013	n_castellii_proteins	n31	1.0	Terminal	n_castellii_proteins_rna2066	n_castellii_proteins_rna2959
OG0000013	N2	n32	0.5	Non-Terminal	k_lactis_proteins_rna196, l_kluyveri_v2_proteins_SAKL-ORF623	k_lactis_proteins_rna5042, l_kluyveri_v2_proteins_SAKL-ORF620
OG0000014	N8	n1	0.3333333333333333	Non-Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516, s_cerevisiae_proteins_rna1802, s_cerevisiae_proteins_rna1492, s_cerevisiae_proteins_rna1494, s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041, s_cerevisiae_proteins_rna2813, s_paradoxus_proteins_Spar_16.1, s_mikatae_proteins_Smik_9.260, s_paradoxus_proteins_Spar_5.396, s_paradoxus_proteins_Spar_5.398	s_paradoxus_proteins_Spar_5.399
OG0000014	N8	n2	0.3333333333333333	Non-Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516, s_cerevisiae_proteins_rna1802, s_cerevisiae_proteins_rna1492, s_cerevisiae_proteins_rna1494, s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041, s_cerevisiae_proteins_rna2813, s_paradoxus_proteins_Spar_16.1, s_mikatae_proteins_Smik_9.260, s_paradoxus_proteins_Spar_5.396	s_paradoxus_proteins_Spar_5.398
OG0000014	N8	n3	0.3333333333333333	Non-Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516, s_cerevisiae_proteins_rna1802, s_cerevisiae_proteins_rna1492, s_cerevisiae_proteins_rna1494, s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041, s_cerevisiae_proteins_rna2813, s_paradoxus_proteins_Spar_16.1	s_mikatae_proteins_Smik_9.260, s_paradoxus_proteins_Spar_5.396
OG0000014	s_cerevisiae_proteins	n5	1.0	Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516, s_cerevisiae_proteins_rna1802, s_cerevisiae_proteins_rna1492	s_cerevisiae_proteins_rna1494, s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041, s_cerevisiae_proteins_rna2813
OG0000014	s_cerevisiae_proteins	n6	1.0	Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516, s_cerevisiae_proteins_rna1802	s_cerevisiae_proteins_rna1492
OG0000014	s_cerevisiae_proteins	n7	1.0	Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295, s_cerevisiae_proteins_rna2516	s_cerevisiae_proteins_rna1802
OG0000014	s_cerevisiae_proteins	n8	1.0	Terminal	s_cerevisiae_proteins_rna101, s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295	s_cerevisiae_proteins_rna2516
OG0000014	s_cerevisiae_proteins	n9	1.0	Terminal	s_cerevisiae_proteins_rna101	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823, s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295
OG0000014	s_cerevisiae_proteins	n10	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326, s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823	s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324, s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295
OG0000014	s_cerevisiae_proteins	n11	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297, s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326	s_cerevisiae_proteins_rna1798, s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823
OG0000014	s_cerevisiae_proteins	n12	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766, s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297	s_cerevisiae_proteins_rna2812, s_cerevisiae_proteins_rna4326
OG0000014	s_cerevisiae_proteins	n13	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296, s_cerevisiae_proteins_rna3766	s_cerevisiae_proteins_rna3764, s_cerevisiae_proteins_rna6297
OG0000014	s_cerevisiae_proteins	n14	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517, s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296	s_cerevisiae_proteins_rna3766
OG0000014	s_cerevisiae_proteins	n15	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811, s_cerevisiae_proteins_rna2517	s_cerevisiae_proteins_rna1803, s_cerevisiae_proteins_rna6296
OG0000014	s_cerevisiae_proteins	n16	1.0	Terminal	s_cerevisiae_proteins_rna103, s_cerevisiae_proteins_rna2811	s_cerevisiae_proteins_rna2517
OG0000014	s_cerevisiae_proteins	n17	1.0	Terminal	s_cerevisiae_proteins_rna103	s_cerevisiae_proteins_rna2811
OG0000014	s_cerevisiae_proteins	n18	1.0	Terminal	s_cerevisiae_proteins_rna1803	s_cerevisiae_proteins_rna6296
OG0000014	s_cerevisiae_proteins	n19	1.0	Terminal	s_cerevisiae_proteins_rna3764	s_cerevisiae_proteins_rna6297
OG0000014	s_cerevisiae_proteins	n20	1.0	Terminal	s_cerevisiae_proteins_rna2812	s_cerevisiae_proteins_rna4326
OG0000014	s_cerevisiae_proteins	n21	1.0	Terminal	s_cerevisiae_proteins_rna1798	s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808, s_cerevisiae_proteins_rna4823
OG0000014	s_cerevisiae_proteins	n22	1.0	Terminal	s_cerevisiae_proteins_rna2515, s_cerevisiae_proteins_rna5808	s_cerevisiae_proteins_rna4823
OG0000014	s_cerevisiae_proteins	n23	1.0	Terminal	s_cerevisiae_proteins_rna2515	s_cerevisiae_proteins_rna5808
OG0000014	s_cerevisiae_proteins	n24	1.0	Terminal	s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325, s_cerevisiae_proteins_rna4324	s_cerevisiae_proteins_rna1804, s_cerevisiae_proteins_rna6295
OG0000014	s_cerevisiae_proteins	n25	1.0	Terminal	s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807, s_cerevisiae_proteins_rna4325	s_cerevisiae_proteins_rna4324
OG0000014	s_cerevisiae_proteins	n26	1.0	Terminal	s_cerevisiae_proteins_rna1491, s_cerevisiae_proteins_rna5807	s_cerevisiae_proteins_rna4325
OG0000014	s_cerevisiae_proteins	n27	1.0	Terminal	s_cerevisiae_proteins_rna1491	s_cerevisiae_proteins_rna5807
OG0000014	s_cerevisiae_proteins	n28	1.0	Terminal	s_cerevisiae_proteins_rna1804	s_cerevisiae_proteins_rna6295
OG0000014	s_cerevisiae_proteins	n29	1.0	Terminal	s_cerevisiae_proteins_rna1494, s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041	s_cerevisiae_proteins_rna2813
OG0000014	s_cerevisiae_proteins	n30	1.0	Terminal	s_cerevisiae_proteins_rna1494	s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322, s_cerevisiae_proteins_rna3041
OG0000014	s_cerevisiae_proteins	n31	1.0	Terminal	s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797, s_cerevisiae_proteins_rna4322	s_cerevisiae_proteins_rna3041
OG0000014	s_cerevisiae_proteins	n32	1.0	Terminal	s_cerevisiae_proteins_rna1495, s_cerevisiae_proteins_rna1797	s_cerevisiae_proteins_rna4322
OG0000014	s_cerevisiae_proteins	n33	1.0	Terminal	s_cerevisiae_proteins_rna1495	s_cerevisiae_proteins_rna1797
OG0000015	N5	n2	0.2	Non-Terminal	s_bayanus_proteins_Sbay_1.3	s_cerevisiae_proteins_rna3, s_cerevisiae_proteins_rna8, s_cerevisiae_proteins_rna95, s_cerevisiae_proteins_rna2799, s_cerevisiae_proteins_rna2801, s_cerevisiae_proteins_rna5, s_bayanus_proteins_Sbay_6.2, s_cerevisiae_proteins_rna1815, s_mikatae_proteins_Smik_5.362, s_mikatae_proteins_Smik_6.25, s_kudriavzevii_proteins_Skud_6.18, s_bayanus_proteins_Sbay_10.17, s_cerevisiae_proteins_rna2800, s_cerevisiae_proteins_rna3759
OG0000015	N5	n3	0.2	Non-Terminal	s_cerevisiae_proteins_rna3, s_cerevisiae_proteins_rna8, s_cerevisiae_proteins_rna95, s_cerevisiae_proteins_rna2799, s_cerevisiae_proteins_rna2801, s_cerevisiae_proteins_rna5	s_bayanus_proteins_Sbay_6.2, s_cerevisiae_proteins_rna1815, s_mikatae_proteins_Smik_5.362, s_mikatae_proteins_Smik_6.25, s_kudriavzevii_proteins_Skud_6.18, s_bayanus_proteins_Sbay_10.17, s_cerevisiae_proteins_rna2800, s_cerevisiae_proteins_rna3759
OG0000015	s_cerevisiae_proteins	n4	1.0	Terminal	s_cerevisiae_proteins_rna3, s_cerevisiae_proteins_rna8, s_cerevisiae_proteins_rna95, s_cerevisiae_proteins_rna2799	s_cerevisiae_proteins_rna2801, s_cerevisiae_proteins_rna5
OG0000015	s_cerevisiae_proteins	n5	1.0	Terminal	s_cerevisiae_proteins_rna3	s_cerevisiae_proteins_rna8, s_cerevisiae_proteins_rna95, s_cerevisiae_proteins_rna2799
OG0000015	s_cerevisiae_proteins	n6	1.0	Terminal	s_cerevisiae_proteins_rna8, s_cerevisiae_proteins_rna95	s_cerevisiae_proteins_rna2799
OG0000015	s_cerevisiae_proteins	n7	1.0	Terminal	s_cerevisiae_proteins_rna8	s_cerevisiae_proteins_rna95
OG0000015	s_cerevisiae_proteins	n8	1.0	Terminal	s_cerevisiae_proteins_rna2801	s_cerevisiae_proteins_rna5
