Orthogroup	s_cerevisiae_proteins	s_kudriavzevii_proteins
OG0003339	rna3830	Skud_12.69
OG0003340	rna3831	Skud_12.70
OG0003341	rna3276	Skud_10.234
OG0003342	rna6135	Skud_16.332
OG0003343	rna1751	Skud_5.286
OG0003344	rna1749	Skud_5.284
OG0003345	rna1018	Skud_4.327
OG0003346	rna1017	Skud_4.326
OG0003347	rna1012	Skud_4.321
OG0003348	rna193	Skud_2.87
OG0003349	rna200	Skud_2.98
OG0003350	rna2175	Skud_7.258
OG0003351	rna2172	Skud_7.254
OG0003352	rna4355	Skud_13.38
OG0003353	rna4761	Skud_13.438
OG0003354	rna4760	Skud_13.437
OG0003355	rna4357	Skud_13.39
OG0003356	rna4757	Skud_13.434
OG0003357	rna325	Skud_2.228
OG0003358	rna323	Skud_2.226
OG0003359	rna6143	Skud_16.341
OG0003360	rna2539	Skud_8.19
OG0003361	rna3498	Skud_11.73
OG0003362	rna3499	Skud_11.74
OG0003363	rna3223	Skud_10.177
OG0003364	rna3221	Skud_10.179
OG0003365	rna1861	Skud_6.65
OG0003366	rna3516	Skud_11.91
OG0003367	rna180	Skud_2.72
OG0003368	rna302	Skud_2.205
OG0003369	rna1263	Skud_4.578
OG0003370	rna4867	Skud_14.48
OG0003371	rna900	Skud_4.211
OG0003372	rna5338	Skud_15.82
OG0003373	rna1718	Skud_5.254
OG0003374	rna3510	Skud_11.85
OG0003375	rna3665	Skud_11.239
OG0003376	rna1876	Skud_6.79
OG0003377	rna1871	Skud_6.74
OG0003378	rna6089	Skud_16.282
OG0003379	rna839	Skud_4.147
OG0003380	rna2059	Skud_7.127
OG0003381	rna3699	Skud_11.280
OG0003382	rna3139	Skud_10.97
OG0003383	rna3702	Skud_11.283
OG0003384	rna3136	Skud_10.94
OG0003385	rna3126	Skud_10.84
OG0003386	rna3125	Skud_10.83
OG0003387	rna2463	Skud_7.573
OG0003388	rna2744	Skud_8.223
OG0003389	rna2461	Skud_7.571
OG0003390	rna2735	Skud_8.215
OG0003391	rna2734	Skud_8.213
OG0003392	rna2448	Skud_7.558
OG0003393	rna2733	Skud_8.212
OG0003394	rna3877	Skud_12.113
OG0003395	rna2430	Skud_7.542
OG0003396	rna3287	Skud_10.247
OG0003397	rna3286	Skud_10.246
OG0003398	rna3283	Skud_10.242
OG0003399	rna2682	Skud_8.161
OG0003400	rna1216	Skud_4.528
OG0003401	rna5452	Skud_15.200
OG0003402	rna1213	Skud_4.525
OG0003403	rna5446	Skud_15.195
OG0003404	rna5445	Skud_15.193
OG0003405	rna1203	Skud_4.520
OG0003406	rna1281	Skud_4.596
OG0003407	rna2664	Skud_8.142
OG0003408	rna1282	Skud_4.597
OG0003409	rna2666	Skud_8.144
OG0003410	rna2667	Skud_8.145
OG0003411	rna3024	Skud_9.206
OG0003412	rna3640	Skud_11.214
OG0003413	rna3023	Skud_9.205
OG0003415	rna4550	Skud_13.227
OG0003417	rna2572	Skud_8.49
OG0003418	rna5911	Skud_16.98
OG0003419	rna2112	Skud_7.190
OG0003420	rna5906	Skud_16.93
OG0003421	rna5801, rna5814	Skud_15.556
OG0003422	rna5898	Skud_16.85
OG0003423	rna2125	Skud_7.203
OG0003424	rna779	Skud_4.88
OG0003425	rna4054	Skud_12.261
OG0003426	rna778	Skud_4.87
OG0003427	rna776	Skud_4.85
OG0003428	rna4050	Skud_12.257
OG0003429	rna1687	Skud_5.214
OG0003430	rna1688	Skud_5.215
OG0003431	rna1690	Skud_5.217
OG0003432	rna148	Skud_2.40
OG0003433	rna147	Skud_2.39
OG0003434	rna143	Skud_2.35
OG0003435	rna133	Skud_2.26
OG0003436	rna1705	Skud_5.237
OG0003437	rna1707	Skud_5.266
OG0003438	rna4837	Skud_14.18
OG0003439	rna5534	Skud_15.282
OG0003440	rna5533	Skud_15.281
OG0003441	rna1313	Skud_4.631
OG0003442	rna2695	Skud_8.174
OG0003443	rna1312	Skud_4.630
OG0003444	rna2692	Skud_8.171
OG0003445	rna2691	Skud_8.170
OG0003446	rna1308	Skud_4.626
OG0003447	rna1307	Skud_4.625
OG0003448	rna2686	Skud_8.165
OG0003449	rna1304	Skud_4.622
OG0003450	rna5454	Skud_15.202
OG0003451	rna4626	Skud_13.304
OG0003452	rna1542	Skud_5.60
OG0003453	rna3306	Skud_10.262
OG0003454	rna1544	Skud_5.62
OG0003455	rna3304	Skud_10.260
OG0003456	rna1550	Skud_5.72
OG0003457	rna3298	Skud_10.254
OG0003458	rna428	Skud_2.332
OG0003459	rna6029	Skud_16.220
OG0003460	rna426	Skud_2.330
OG0003461	rna6024	Skud_16.214
OG0003462	rna6022	Skud_16.212
OG0003463	rna6021	Skud_16.211
OG0003464	rna6020	Skud_16.210
OG0003465	rna421	Skud_2.326
OG0003466	rna6014	Skud_16.204
OG0003467	rna6011	Skud_16.201
OG0003468	rna405	Skud_2.311
OG0003469	rna401	Skud_2.308
OG0003470	rna399	Skud_2.306
OG0003471	rna397	Skud_2.304
OG0003472	rna5993	Skud_16.183
OG0003473	rna5992	Skud_16.182
OG0003474	rna5990	Skud_16.180
OG0003475	rna388	Skud_2.295
OG0003476	rna5985	Skud_16.175
OG0003477	rna5984	Skud_16.172
OG0003478	rna15	Skud_1.7
OG0003479	rna5780	Skud_15.535
OG0003480	rna5784	Skud_15.539
OG0003481	rna5786	Skud_15.541
OG0003482	rna12	Skud_1.4
OG0003483	rna11	Skud_1.3
OG0003484	rna5983	Skud_16.170
OG0003485	rna5980	Skud_16.167
OG0003486	rna5615	Skud_15.362
OG0003487	rna5979	Skud_16.166
OG0003488	rna5977	Skud_16.164
OG0003489	rna5620	Skud_15.369
OG0003490	rna5975	Skud_16.162
OG0003491	rna5970	Skud_16.158
OG0003492	rna5971	Skud_16.159
OG0003493	rna5622	Skud_15.372
OG0003494	rna488	Skud_2.396
OG0003495	rna489	Skud_2.397
OG0003496	rna499	Skud_2.407
OG0003497	rna497	Skud_2.405
OG0003498	rna3209	Skud_10.146
OG0003499	rna3203	Skud_10.152
OG0003500	rna3198	Skud_10.158
OG0003501	rna500	Skud_2.408
OG0003502	rna3193	Skud_10.163
OG0003503	rna3192	Skud_10.164
OG0003504	rna503	Skud_2.411
OG0003505	rna504	Skud_2.412
OG0003506	rna487	Skud_2.395
OG0003507	rna483	Skud_2.391
OG0003508	rna1908	Skud_6.117
OG0003509	rna39	Skud_1.30
OG0003510	rna5746	Skud_15.499
OG0003511	rna5743	Skud_15.496
OG0003512	rna1426	Skud_4.750
OG0003513	rna371	Skud_2.278
OG0003514	rna3150	Skud_10.106
OG0003515	rna4577	Skud_13.254
OG0003516	rna4807	Skud_13.484
OG0003517	rna4808	Skud_13.485
OG0003518	rna5088	Skud_14.267
OG0003519	rna5100	Skud_14.277
OG0003520	rna2878	Skud_9.59
OG0003521	rna5102	Skud_14.279
OG0003522	rna5103	Skud_14.280
OG0003523	rna5109	Skud_14.286
OG0003524	rna5113	Skud_14.289
OG0003525	rna2894	Skud_9.74
OG0003526	rna518	Skud_2.426
OG0003527	rna972	Skud_4.287
OG0003528	rna271	Skud_2.168
OG0003530	rna2863	Skud_9.40
OG0003531	rna2858	Skud_9.35
OG0003533	rna4069	Skud_12.277
OG0003534	rna4070	Skud_12.278
OG0003535	rna803	Skud_4.112
OG0003536	rna805	Skud_4.114
OG0003537	rna806	Skud_4.115
OG0003538	rna761	Skud_4.70
OG0003539	rna763	Skud_4.72
OG0003540	rna813	Skud_4.121
OG0003541	rna818	Skud_4.126
OG0003542	rna769	Skud_4.78
OG0003543	rna772	Skud_4.81
OG0003544	rna2915	Skud_9.94
OG0003545	rna648	Skud_3.124
OG0003546	rna4694	Skud_13.372
OG0003547	rna5169	Skud_14.341
OG0003548	rna5168	Skud_14.340
OG0003549	rna5838	Skud_16.24
OG0003550	rna2104	Skud_7.176
OG0003551	rna465	Skud_2.373
OG0003552	rna678	Skud_3.154
OG0003553	rna677	Skud_3.153
OG0003554	rna852	Skud_4.162
OG0003555	rna4635	Skud_13.314
OG0003556	rna4631	Skud_13.310
OG0003557	rna4628	Skud_13.307
OG0003559	rna5366	Skud_15.113
OG0003560	rna5369	Skud_15.116
OG0003561	rna5379	Skud_15.124
OG0003562	rna60	Skud_1.50
OG0003563	rna63	Skud_1.53
OG0003564	rna2291	Skud_7.380
OG0003566	rna5725	Skud_15.476
OG0003568	rna5729	Skud_15.482
OG0003569	rna5730	Skud_15.484
OG0003570	rna4737	Skud_13.415
OG0003571	rna1839	Skud_6.42
OG0003572	rna3886	Skud_12.122
OG0003573	rna3887	Skud_12.123
OG0003574	rna1837	Skud_6.40
OG0003575	rna1836	Skud_6.39
OG0003576	rna2015	Skud_7.81
OG0003577	rna1735	Skud_5.270
OG0003578	rna2370	Skud_7.479
OG0003579	rna2163	Skud_7.242
OG0003580	rna448	Skud_2.357
OG0003581	rna449	Skud_2.358
OG0003582	rna2081	Skud_7.150
OG0003583	rna1998	Skud_7.63
OG0003584	rna6255	Skud_16.459
OG0003585	rna681	Skud_3.157
OG0003586	rna5202	Skud_14.375
OG0003587	rna5200	Skud_14.373
OG0003588	rna463	Skud_2.371
OG0003589	rna2090	Skud_7.163
OG0003590	rna455	Skud_2.363
OG0003591	rna2089	Skud_7.162
OG0003592	rna2827	Skud_9.6
OG0003593	rna2829	Skud_9.8
OG0003594	rna3757	Skud_11.340
OG0003595	rna3756	Skud_11.339
OG0003596	rna6075	Skud_16.268
OG0003597	rna5657	Skud_15.409
OG0003598	rna5945	Skud_16.134
OG0003599	rna5946	Skud_16.135
OG0003600	rna1083	Skud_4.397
OG0003601	rna1082	Skud_4.396
OG0003602	rna298	Skud_2.199
OG0003603	rna296	Skud_2.197
OG0003604	rna1787	Skud_5.319
OG0003605	rna1050	Skud_4.361
OG0003606	rna5148	Skud_14.316
OG0003607	rna585	Skud_3.49
OG0003608	rna2007	Skud_7.74
OG0003609	rna187	Skud_2.80
OG0003610	rna1010	Skud_4.320
OG0003611	rna598	Skud_3.65
OG0003612	rna596	Skud_3.63
OG0003613	rna3825	Skud_12.64
OG0003614	rna1163	Skud_4.478
OG0003615	rna4082	Skud_12.291
OG0003616	rna4081	Skud_12.290
OG0003617	rna1166	Skud_4.481
OG0003618	rna4078	Skud_12.287
OG0003619	rna4076	Skud_12.284
OG0003620	rna4074	Skud_12.282
OG0003621	rna3551	Skud_11.129
OG0003622	rna3548	Skud_11.126
OG0003623	rna3547	Skud_11.125
OG0003624	rna3544	Skud_11.122
OG0003625	rna4566	Skud_13.243
OG0003626	rna4567	Skud_13.244
OG0003627	rna4572	Skud_13.249
OG0003628	rna4573	Skud_13.250
OG0003629	rna3164	Skud_10.118
OG0003630	rna3167	Skud_10.121
OG0003631	rna3678	Skud_11.255
OG0003632	rna1768	Skud_5.301
OG0003633	rna1767	Skud_5.300
OG0003634	rna1036	Skud_4.349
OG0003635	rna2386	Skud_7.493
OG0003636	rna5341	Skud_15.85
OG0003637	rna936	Skud_4.249
OG0003638	rna938	Skud_4.251
OG0003639	rna3245	Skud_10.199
OG0003640	rna3271	Skud_10.229
OG0003641	rna2401	Skud_7.509
OG0003642	rna2396	Skud_7.503
OG0003643	rna3852	Skud_12.92
OG0003644	rna3849	Skud_12.89
OG0003645	rna3846	Skud_12.86
OG0003646	rna3261	Skud_10.219
OG0003647	rna3820	Skud_12.60
OG0003648	rna49	Skud_1.39
OG0003649	rna5463	Skud_15.209
OG0003650	rna3723	Skud_11.303
OG0003651	rna5469	Skud_15.215
OG0003652	rna5471	Skud_15.217
OG0003653	rna5475	Skud_15.226
OG0003654	rna5476	Skud_15.227
OG0003655	rna5481	Skud_15.232
OG0003656	rna5482	Skud_15.233
OG0003657	rna1525	Skud_5.42
OG0003658	rna1529	Skud_5.47
OG0003659	rna1532	Skud_5.50
OG0003660	rna867	Skud_4.178
OG0003661	rna4619	Skud_13.297
OG0003662	rna4617	Skud_13.294
OG0003663	rna4615	Skud_13.292
OG0003664	rna3863	Skud_12.101
OG0003665	rna4609	Skud_13.286
OG0003666	rna4607	Skud_13.284
OG0003667	rna2967	Skud_9.146
OG0003668	rna2372	Skud_7.481
OG0003669	rna281	Skud_2.179
OG0003670	rna979	Skud_4.290
OG0003671	rna995	Skud_4.304
OG0003672	rna292	Skud_2.194
OG0003673	rna1057	Skud_4.370
OG0003674	rna1058	Skud_4.371
OG0003675	rna1060	Skud_4.374
OG0003676	rna1064	Skud_4.377
OG0003677	rna1065	Skud_4.378
OG0003678	rna1069	Skud_4.382
OG0003679	rna3922	Skud_12.162
OG0003680	rna3923	Skud_12.163
OG0003681	rna1071	Skud_4.384
OG0003682	rna1073	Skud_4.386
OG0003683	rna3932	Skud_12.172
OG0003684	rna3936	Skud_12.175
OG0003685	rna1078	Skud_4.391
OG0003686	rna4126	Skud_12.348
OG0003687	rna4119	Skud_12.342
OG0003689	rna2371	Skud_7.480
OG0003690	rna1151	Skud_4.469
OG0003691	rna1150	Skud_4.468
OG0003692	rna726	Skud_4.29
OG0003693	rna730	Skud_4.33
OG0003694	rna4963	Skud_14.142
OG0003695	rna3692	Skud_11.272
OG0003696	rna2630	Skud_8.111
OG0003697	rna2422	Skud_7.535
OG0003698	rna3282	Skud_10.241
OG0003699	rna1300	Skud_4.618
OG0003700	rna1298	Skud_4.616
OG0003701	rna2169	Skud_7.248
OG0003702	rna2030	Skud_7.96
OG0003703	rna3247	Skud_10.201
OG0003704	rna4032	Skud_12.238
OG0003705	rna4113	Skud_12.337
OG0003706	rna5754	Skud_15.507
OG0003707	rna5526	Skud_15.274
OG0003708	rna5528	Skud_15.276
OG0003709	rna2698	Skud_8.177
OG0003710	rna2700	Skud_8.179
OG0003711	rna5029	Skud_14.206
OG0003712	rna2703	Skud_8.182
OG0003713	rna5026	Skud_14.203
OG0003714	rna2704	Skud_8.183
OG0003715	rna2706	Skud_8.185
OG0003716	rna5020	Skud_14.198
OG0003717	rna5720	Skud_15.471
OG0003718	rna5713	Skud_15.463
OG0003719	rna1843	Skud_6.46
OG0003720	rna1845	Skud_6.48
OG0003721	rna3882	Skud_12.118
OG0003722	rna2545	Skud_8.25
OG0003723	rna2546	Skud_8.26
OG0003724	rna2552	Skud_8.31
OG0003725	rna2555	Skud_8.34
OG0003726	rna2561	Skud_8.38
OG0003727	rna2573	Skud_8.50
OG0003728	rna4547	Skud_13.224
OG0003729	rna4546	Skud_13.223
OG0003730	rna4545	Skud_13.222
OG0003731	rna4543	Skud_13.220
OG0003732	rna3573	Skud_11.150
OG0003733	rna4535	Skud_13.211
OG0003734	rna4532	Skud_13.208
OG0003735	rna3581	Skud_44.2
OG0003736	rna4526	Skud_13.204
OG0003737	rna3589	Skud_11.165
OG0003738	rna3590	Skud_11.166
OG0003739	rna4510	Skud_13.190
OG0003740	rna6085	Skud_16.278
OG0003741	rna6083	Skud_16.276
OG0003742	rna6076	Skud_16.269
OG0003743	rna674	Skud_3.150
OG0003744	rna672	Skud_3.148
OG0003745	rna1642	Skud_5.168
OG0003746	rna1637	Skud_5.163
OG0003747	rna2964	Skud_9.143
OG0003748	rna4994	Skud_14.175
OG0003749	rna4993	Skud_14.174
OG0003750	rna5744	Skud_15.497
OG0003751	rna5206	Skud_14.379
OG0003752	rna5885	Skud_16.72
OG0003753	rna3652	Skud_11.226
OG0003754	rna4392	Skud_13.76
OG0003755	rna5751	Skud_15.504
OG0003756	rna551	Skud_3.17
OG0003757	rna631	Skud_3.108
OG0003758	rna82	Skud_1.72
OG0003759	rna358	Skud_2.265
OG0003760	rna4871	Skud_14.51
OG0003761	rna293	Skud_2.195
OG0003762	rna968	Skud_4.283
OG0003763	rna3147	Skud_10.103
OG0003764	rna3190	Skud_10.166
OG0003765	rna1555	Skud_5.76
OG0003766	rna3322	Skud_10.278
OG0003767	rna2050	Skud_7.116
OG0003768	rna4462	Skud_13.150
OG0003769	rna6123	Skud_16.318
OG0003770	rna4257	Skud_12.483
OG0003771	rna6108	Skud_16.302
OG0003772	rna2154	Skud_7.234
OG0003775	rna1949	Skud_7.12
OG0003776	rna5327	Skud_15.71
OG0003776	rna5326	Skud_15.70
OG0003777	rna2821, rna5254	Skud_9.1
OG0003779	rna2843	Skud_9.22
OG0003780	rna1624	Skud_5.150
OG0003782	rna1990	Skud_7.55
OG0003783	rna1376	Skud_4.695
OG0003784	rna1375	Skud_4.694
OG0003785	rna1370	Skud_4.689
OG0003786	rna2044	Skud_7.109
OG0003787	rna5741, rna40	Skud_15.494
OG0003788	rna43	Skud_1.34
OG0003790	rna3293	Skud_10.249
OG0003791	rna3087	Skud_10.45
OG0003792	rna3481	Skud_11.52
OG0003793	rna3742	Skud_11.323
OG0003794	rna3740	Skud_11.321
OG0003795	rna71	Skud_1.62
OG0003796	rna2762	Skud_8.240
OG0003797	rna2771	Skud_8.248
OG0003798	rna4786	Skud_13.462
OG0003799	rna2494	Skud_7.605
OG0003800	rna2497	Skud_7.608
OG0003802	rna2794	Skud_8.273
OG0003805	rna266	Skud_2.163
OG0003806	rna5395	Skud_15.141
OG0003807	rna612	Skud_3.84
OG0003808	rna1565	Skud_5.88
OG0003809	rna620	Skud_3.93
OG0003810	rna619	Skud_3.92
OG0003811	rna5790	Skud_15.545
OG0003812	rna5218	Skud_14.392
OG0003813	rna5219	Skud_14.393
OG0003814	rna2084	Skud_7.153
OG0003817	rna873	Skud_4.183
OG0003818	rna6283	Skud_16.492
OG0003819	rna4296	Skud_12.527
OG0003820	rna4201	Skud_12.428
OG0003821	rna261	Skud_2.155
OG0003822	rna258	Skud_2.152
OG0003823	rna251	Skud_2.147
OG0003824	rna953	Skud_4.265
OG0003825	rna3096	Skud_10.54
OG0003827	rna4228	Skud_12.454
OG0003828	rna2277	Skud_7.365
OG0003829	rna2268	Skud_7.357
OG0003830	rna2267	Skud_7.356
OG0003831	rna4752	Skud_13.429
OG0003832	rna4750	Skud_13.427
OG0003833	rna6034	Skud_16.225
OG0003834	rna383	Skud_2.290
OG0003835	rna377	Skud_2.284
OG0003836	rna1268	Skud_4.583
OG0003837	rna5842	Skud_16.28
OG0003838	rna6211	Skud_16.414
OG0003840	rna3009	Skud_9.192
OG0003841	rna5373	Skud_15.119
OG0003842	rna176	Skud_2.68
OG0003843	rna310	Skud_2.213
OG0003844	rna4218	Skud_12.444
OG0003845	rna3656	Skud_11.230
OG0003847	rna3439	Skud_11.6
OG0003848	rna564	Skud_3.30
OG0003849	rna569	Skud_3.35
OG0003850	rna1448	Skud_4.773
OG0003851	rna2741	Skud_8.220
OG0003852	rna435	Skud_2.345
OG0003853	rna4470	Skud_13.156
OG0003854	rna1353	Skud_4.669
OG0003855	rna4711	Skud_13.390
OG0003856	rna4709	Skud_13.388
OG0003857	rna4706	Skud_13.385
OG0003858	rna2920	Skud_9.100
OG0003859	rna1652	Skud_5.178
OG0003861	rna3668	Skud_11.244
OG0003862	rna1230	Skud_4.545
OG0003863	rna2159	Skud_7.239
OG0003864	rna1025	Skud_4.334
OG0003865	rna5768	Skud_15.522
OG0003867	rna1257	Skud_4.572
OG0003868	rna2286	Skud_7.375
OG0003869	rna5866	Skud_16.52
OG0003870	rna4663	Skud_13.344
OG0003871	rna786	Skud_4.95
OG0003872	rna4181	Skud_12.409
OG0003873	rna690	Skud_3.169
OG0003874	rna5798	Skud_15.553
OG0003875	rna1510	Skud_5.30
OG0003876	rna5415	Skud_15.161
OG0003877	rna5115	Skud_14.296
OG0003878	rna3790	Skud_12.30
OG0003879	rna587	Skud_3.51
OG0003880	rna3894	Skud_12.130
OG0003881	rna3895	Skud_12.131
OG0003883	rna5625	Skud_15.375
OG0003884	rna5949	Skud_16.138
OG0003885	rna3880	Skud_12.116
OG0003886	rna4969	Skud_14.148
OG0003887	rna4967	Skud_14.146
OG0003888	rna4964	Skud_14.143
OG0003889	rna353	Skud_2.259
OG0003891	rna6168	Skud_16.372
OG0003892	rna3844	Skud_12.84
OG0003893	rna4369	Skud_13.52
OG0003894	rna2720	Skud_8.199
OG0003895	rna6043	Skud_16.233
OG0003896	rna1195	Skud_4.511
OG0003899	rna2989	Skud_9.172
OG0003900	rna2544	Skud_8.24
OG0003901	rna3007	Skud_9.190
OG0003902	rna1917	Skud_6.124
OG0003903	rna1099	Skud_4.414
OG0003904	rna1116	Skud_4.435
OG0003905	rna4024	Skud_12.230
OG0003906	rna1127	Skud_4.446
OG0003907	rna1133	Skud_4.452
OG0003908	rna2528	Skud_8.8
OG0003909	rna2532	Skud_8.12
OG0003910	rna1756	Skud_5.291
OG0003911	rna1022	Skud_4.331
OG0003912	rna4234	Skud_12.461
OG0003913	rna4648	Skud_13.329
OG0003914	rna1325	Skud_4.640
OG0003915	rna1329	Skud_4.644
OG0003916	rna1332	Skud_4.647
OG0003917	rna1336	Skud_4.651
OG0003918	rna1340	Skud_4.655
OG0003919	rna5546	Skud_15.295
OG0003921	rna3948	Skud_12.191
OG0003922	rna886	Skud_4.197
OG0003924	rna4844	Skud_14.25
OG0003926	rna2909	Skud_9.89
OG0003927	rna5438	Skud_15.186
OG0003928	rna3268	Skud_10.226
OG0003929	rna1576	Skud_5.100
OG0003930	rna1015	Skud_4.324
OG0003931	rna201	Skud_2.99
OG0003932	rna2180	Skud_7.263
OG0003933	rna2177	Skud_7.260
OG0003934	rna182	Skud_2.74
OG0003935	rna183	Skud_2.75
OG0003937	rna5499	Skud_15.247
OG0003938	rna3704	Skud_11.285
OG0003939	rna2457	Skud_7.567
OG0003941	rna3284	Skud_10.243
OG0003942	rna2426	Skud_7.539
OG0003943	rna1205	Skud_4.522
OG0003944	rna946	Skud_4.258
OG0003945	rna3623	Skud_11.196
OG0003946	rna511	Skud_2.419
OG0003947	rna5908	Skud_16.95
OG0003948	rna5897	Skud_16.84
OG0003949	rna154	Skud_2.46
OG0003951	rna2684	Skud_8.163
OG0003952	rna1302	Skud_4.620
OG0003953	rna3308	Skud_10.264
OG0003954	rna3295	Skud_10.251
OG0003955	rna6025	Skud_16.215
OG0003956	rna423	Skud_2.327
OG0003957	rna6017	Skud_16.207
OG0003958	rna413	Skud_2.320
OG0003960	rna386	Skud_2.293
OG0003961	rna385	Skud_2.292
OG0003962	rna496	Skud_2.404
OG0003964	rna506	Skud_2.414
OG0003965	rna5095	Skud_14.274
OG0003966	rna2892	Skud_9.71
OG0003967	rna773	Skud_4.82
OG0003968	rna824	Skud_4.132
OG0003969	rna858	Skud_4.168
OG0003970	rna53	Skud_1.43
OG0003971	rna58	Skud_1.48
OG0003972	rna59	Skud_1.49
OG0003973	rna5721	Skud_15.472
OG0003974	rna2022	Skud_7.87
OG0003975	rna2077	Skud_7.146
OG0003976	rna2094	Skud_7.167
OG0003977	rna2828	Skud_9.7
OG0003978	rna1438	Skud_4.762
OG0003980	rna5229	Skud_14.402
OG0003981	rna1053	Skud_4.364
OG0003982	rna2389	Skud_7.496
OG0003983	rna3818	Skud_12.58
OG0003984	rna3823	Skud_12.62
OG0003985	rna3492	Skud_11.66
OG0003986	rna3730	Skud_11.311
OG0003987	rna4616	Skud_13.293
OG0003988	rna3862	Skud_12.100
OG0003989	rna4605	Skud_13.282
OG0003990	rna2373	Skud_7.482
OG0003991	rna3915	Skud_12.155
OG0003993	rna1079	Skud_4.392
OG0003994	rna4120	Skud_12.343
OG0003996	rna2608	Skud_8.88
OG0003997	rna2385	Skud_7.492
OG0003998	rna3248	Skud_10.202
OG0003999	rna1890	Skud_6.87
OG0004000	rna5529	Skud_15.277
OG0004001	rna5298	Skud_15.47
OG0004002	rna1844	Skud_6.47
OG0004003	rna4553	Skud_13.230
OG0004004	rna3572	Skud_11.149
OG0004005	rna1485	Skud_4.809
OG0004006	rna4534	Skud_13.210
OG0004007	rna4517	Skud_13.197
OG0004008	rna6084	Skud_16.277
OG0004009	rna6081	Skud_16.274
OG0004011	rna429	Skud_2.333
OG0004012	rna234	Skud_2.128
OG0004013	rna3285	Skud_10.245
OG0004014	rna4678	Skud_13.358
OG0004015	rna515	Skud_2.423
OG0004016	rna4125	Skud_12.347
OG0004017	rna3879	Skud_12.115
OG0004018	rna326	Skud_2.229
OG0004019	rna5764	Skud_15.518
OG0004020	rna538	Skud_3.5
OG0004021	rna3701	Skud_11.282
OG0004022	rna3700	Skud_11.281
OG0004023	rna254	Skud_2.148
OG0004024	rna372	Skud_2.279
OG0004025	rna240	Skud_2.135
OG0004026	rna4345	Skud_13.28
OG0004027	rna954	Skud_4.267
OG0004028	rna3204	Skud_10.151
OG0004030	rna1892	Skud_6.100
OG0004031	rna5386	Skud_15.132
OG0004032	rna3423	Skud_10.382
OG0004033	rna4500	Skud_13.180
OG0004034	rna4565	Skud_13.242
OG0004035	rna4593	Skud_13.271
OG0004036	rna4599	Skud_13.276
OG0004037	rna865	Skud_4.175
OG0004038	rna5130	Skud_14.301
OG0004039	rna4978	Skud_14.158
OG0004040	rna1984	Skud_7.49
OG0004041	rna6236	Skud_16.442
OG0004042	rna2340	Skud_7.437
OG0004043	rna4048	Skud_12.255
OG0004044	rna3348	Skud_10.305
OG0004045	rna6259	Skud_16.463
OG0004046	rna6279	Skud_16.488
OG0004047	rna1377	Skud_4.696
OG0004048	rna1235	Skud_4.550
OG0004049	rna2623	Skud_8.105
OG0004050	rna3495	Skud_11.69
OG0004051	rna3277	Skud_10.235
OG0004052	rna4251	Skud_12.477
OG0004053	rna5687	Skud_15.438
OG0004054	rna5654	Skud_15.405
OG0004055	rna6015	Skud_16.205
OG0004056	rna6027	Skud_16.217
OG0004057	rna4505	Skud_13.185
OG0004058	rna3930	Skud_12.170
OG0004059	rna1072	Skud_4.385
OG0004060	rna1788	Skud_5.320
OG0004061	rna1031	Skud_4.340
OG0004062	rna2220	Skud_7.302
OG0004063	rna1717	Skud_5.255
OG0004064	rna2029	Skud_7.95
OG0004065	rna2527	Skud_8.5
OG0004066	rna3781	Skud_12.21
OG0004069	rna1224	Skud_4.536
OG0004071	rna2522	Skud_67.1, Skud_69.1, Skud_19.5, Skud_13.8
OG0004072	rna3579	Skud_10.3
OG0004073	rna3661	Skud_11.235
OG0004074	rna3417	Skud_10.375
OG0004075	rna16	Skud_1.8
OG0004079	rna5392	Skud_15.138
OG0004080	rna4452	Skud_13.138
OG0004081	rna4275	Skud_12.498
OG0004082	rna4253	Skud_12.479
OG0004083	rna4305	Skud_12.537
OG0004086	rna3067	Skud_10.25
OG0004087	rna2276	Skud_7.364
OG0004089	rna6037	Skud_16.227
OG0004091	rna3523	Skud_11.98
OG0004096	rna540	Skud_3.7
OG0004098	rna1455	Skud_4.779
OG0004100	rna5345	Skud_15.90
OG0004103	rna4699	Skud_13.378
OG0004105	rna659	Skud_3.135
OG0004106	rna1233	Skud_4.548
OG0004107	rna5061	Skud_14.239
OG0004108	rna2645	Skud_8.122
OG0004110	rna4164	Skud_12.391
OG0004111	rna4172	Skud_12.400
OG0004114	rna5224	Skud_14.398
OG0004115	rna1948	Skud_7.11
OG0004118	rna3893	Skud_12.129
OG0004119	rna4700	Skud_13.379
OG0004122	rna4330	Skud_13.11
OG0004123	rna1604	Skud_5.129
OG0004124	rna1955	Skud_7.18
OG0004125	rna6052	Skud_16.242
OG0004127	rna4674	Skud_13.353
OG0004129	rna3104	Skud_10.63
OG0004130	rna1097	Skud_4.412
OG0004131	rna1119	Skud_4.438
OG0004132	rna751	Skud_4.57
OG0004133	rna4249	Skud_12.475
OG0004134	rna3358	Skud_10.315
OG0004139	rna194	Skud_2.88
OG0004141	rna3514	Skud_11.89
OG0004142	rna999	Skud_4.308
OG0004143	rna6096	Skud_16.289
OG0004144	rna6091	Skud_16.284
OG0004145	rna216	Skud_2.113
OG0004147	rna3636	Skud_11.210
OG0004148	rna3562	Skud_11.140
OG0004150	rna2117	Skud_7.195
OG0004151	rna2123	Skud_7.201
OG0004152	rna4052	Skud_12.259
