Orthogroup	s_cerevisiae_proteins	s_paradoxus_proteins
OG0003328	rna2052	Spar_7.124
OG0003329	rna2054	Spar_7.126
OG0003330	rna833	Spar_4.167
OG0003331	rna834	Spar_4.168
OG0003332	rna2058	Spar_7.133
OG0003333	rna836	Spar_4.170
OG0003334	rna5439	Spar_15.217
OG0003335	rna5440	Spar_15.218
OG0003336	rna5441	Spar_15.219
OG0003337	rna3834	Spar_12.78
OG0003338	rna3833	Spar_12.77
OG0003339	rna3830	Spar_12.74
OG0003340	rna3831	Spar_12.75
OG0003341	rna3276	Spar_10.282
OG0003342	rna6135	Spar_16.393
OG0003343	rna1751	Spar_5.340
OG0003344	rna1749	Spar_5.338
OG0003345	rna1018	Spar_4.375
OG0003346	rna1017	Spar_4.374
OG0003347	rna1012	Spar_4.369
OG0003348	rna193	Spar_2.103
OG0003349	rna200	Spar_2.121
OG0003350	rna2175	Spar_7.270
OG0003351	rna2172	Spar_7.267
OG0003352	rna4355	Spar_13.38
OG0003353	rna4761	Spar_13.460
OG0003354	rna4760	Spar_13.459
OG0003355	rna4357	Spar_13.39
OG0003356	rna4757	Spar_13.456
OG0003357	rna325	Spar_2.259
OG0003358	rna323	Spar_2.257
OG0003359	rna6143	Spar_16.402
OG0003360	rna2539	Spar_8.28
OG0003361	rna3498	Spar_11.98
OG0003362	rna3499	Spar_11.99
OG0003363	rna3223	Spar_10.215
OG0003364	rna3221	Spar_10.217
OG0003365	rna1861	Spar_6.84
OG0003366	rna3516	Spar_11.120
OG0003367	rna180	Spar_2.88
OG0003368	rna302	Spar_2.236
OG0003369	rna1263	Spar_4.692
OG0003370	rna4867	Spar_14.46
OG0003371	rna900	Spar_4.237
OG0003372	rna5338	Spar_15.107
OG0003373	rna1718	Spar_5.297
OG0003374	rna3510	Spar_11.114
OG0003375	rna3665	Spar_11.289
OG0003376	rna1876	Spar_6.98
OG0003377	rna1871	Spar_6.93
OG0003378	rna6089	Spar_16.337
OG0003379	rna839	Spar_4.173
OG0003380	rna2059	Spar_7.134
OG0003381	rna3699	Spar_11.334
OG0003382	rna3139	Spar_10.122
OG0003383	rna3702	Spar_11.337
OG0003384	rna3136	Spar_10.117
OG0003385	rna3126	Spar_10.104
OG0003386	rna3125	Spar_10.103
OG0003388	rna2744	Spar_8.256
OG0003389	rna2461	Spar_7.597
OG0003390	rna2735	Spar_8.248
OG0003391	rna2734	Spar_8.247
OG0003392	rna2448	Spar_7.582
OG0003393	rna2733	Spar_8.246
OG0003394	rna3877	Spar_12.123
OG0003395	rna2430	Spar_7.563
OG0003399	rna2682	Spar_8.184
OG0003400	rna1216	Spar_4.641
OG0003401	rna5452	Spar_15.232
OG0003402	rna1213	Spar_4.638
OG0003403	rna5446	Spar_15.226
OG0003404	rna5445	Spar_15.224
OG0003406	rna1281	Spar_4.709
OG0003407	rna2664	Spar_8.163
OG0003408	rna1282	Spar_4.710
OG0003409	rna2666	Spar_8.165
OG0003410	rna2667	Spar_8.166
OG0003411	rna3024	Spar_9.231
OG0003413	rna3023	Spar_9.230
OG0003414	rna3644	Spar_11.268
OG0003415	rna4550	Spar_13.241
OG0003417	rna2572	Spar_8.59
OG0003418	rna5911	Spar_16.144
OG0003419	rna2112	Spar_7.198
OG0003420	rna5906	Spar_16.138
OG0003421	rna5801, rna5814	Spar_15.608
OG0003422	rna5898	Spar_16.129
OG0003423	rna2125	Spar_7.211
OG0003424	rna779	Spar_4.94
OG0003425	rna4054	Spar_12.304
OG0003426	rna778	Spar_4.93
OG0003427	rna776	Spar_4.91
OG0003428	rna4050	Spar_12.300
OG0003429	rna1687	Spar_5.257
OG0003431	rna1690	Spar_5.262
OG0003432	rna148	Spar_2.59
OG0003433	rna147	Spar_2.57
OG0003434	rna143	Spar_2.51
OG0003435	rna133	Spar_2.42
OG0003436	rna1705	Spar_5.283
OG0003437	rna1707	Spar_5.285
OG0003438	rna4837	Spar_14.13
OG0003441	rna1313	Spar_4.600
OG0003442	rna2695	Spar_8.197
OG0003443	rna1312	Spar_4.601
OG0003444	rna2692	Spar_8.194
OG0003445	rna2691	Spar_8.193
OG0003446	rna1308	Spar_4.605
OG0003447	rna1307	Spar_4.606
OG0003448	rna2686	Spar_8.188
OG0003449	rna1304	Spar_4.609
OG0003450	rna5454	Spar_15.236
OG0003451	rna4626	Spar_13.329
OG0003452	rna1542	Spar_5.48
OG0003453	rna3306	Spar_10.309
OG0003454	rna1544	Spar_5.50
OG0003455	rna3304	Spar_10.306
OG0003456	rna1550	Spar_5.59
OG0003457	rna3298	Spar_10.299
OG0003458	rna428	Spar_2.374
OG0003459	rna6029	Spar_16.268
OG0003460	rna426	Spar_2.372
OG0003461	rna6024	Spar_16.262
OG0003462	rna6022	Spar_16.260
OG0003463	rna6021	Spar_16.259
OG0003464	rna6020	Spar_16.258
OG0003465	rna421	Spar_2.368
OG0003466	rna6014	Spar_16.251
OG0003467	rna6011	Spar_16.246
OG0003468	rna405	Spar_2.350
OG0003469	rna401	Spar_2.347
OG0003470	rna399	Spar_2.340
OG0003471	rna397	Spar_2.337
OG0003472	rna5993	Spar_16.228
OG0003473	rna5992	Spar_16.227
OG0003474	rna5990	Spar_16.225
OG0003475	rna388	Spar_2.328
OG0003476	rna5985	Spar_16.220
OG0003477	rna5984	Spar_16.217
OG0003478	rna15	Spar_1.14
OG0003479	rna5780	Spar_15.587
OG0003480	rna5784	Spar_15.591
OG0003481	rna5786	Spar_15.593
OG0003482	rna12	Spar_1.10
OG0003483	rna11	Spar_1.9
OG0003484	rna5983	Spar_16.215
OG0003485	rna5980	Spar_16.212
OG0003486	rna5615	Spar_15.402
OG0003487	rna5979	Spar_16.211
OG0003488	rna5977	Spar_16.209
OG0003490	rna5975	Spar_16.207
OG0003491	rna5970	Spar_16.203
OG0003492	rna5971	Spar_16.204
OG0003493	rna5622	Spar_15.411
OG0003494	rna488	Spar_2.441
OG0003495	rna489	Spar_2.442
OG0003496	rna499	Spar_2.452
OG0003497	rna497	Spar_2.450
OG0003498	rna3209	Spar_10.194
OG0003499	rna3203	Spar_10.188
OG0003500	rna3198	Spar_10.183
OG0003501	rna500	Spar_2.453
OG0003502	rna3193	Spar_10.178
OG0003503	rna3192	Spar_10.177
OG0003504	rna503	Spar_2.456
OG0003505	rna504	Spar_2.457
OG0003506	rna487	Spar_2.440
OG0003507	rna483	Spar_2.436
OG0003508	rna1908	Spar_6.140
OG0003509	rna39	Spar_1.38
OG0003510	rna5746	Spar_15.546
OG0003511	rna5743	Spar_15.542
OG0003512	rna1426	Spar_4.844
OG0003513	rna371	Spar_2.311
OG0003514	rna3150	Spar_10.137
OG0003515	rna4577	Spar_13.271
OG0003516	rna4807	Spar_13.509
OG0003517	rna4808	Spar_13.510
OG0003518	rna5088	Spar_14.275
OG0003519	rna5100	Spar_14.285
OG0003520	rna2878	Spar_9.62
OG0003521	rna5102	Spar_14.287
OG0003522	rna5103	Spar_14.288
OG0003523	rna5109	Spar_14.294
OG0003524	rna5113	Spar_14.306
OG0003525	rna2894	Spar_9.81
OG0003526	rna518	Spar_2.471
OG0003527	rna972	Spar_4.323
OG0003528	rna271	Spar_2.201
OG0003529	rna2866	Spar_9.49
OG0003530	rna2863	Spar_9.46
OG0003531	rna2858	Spar_9.41
OG0003533	rna4069	Spar_12.321
OG0003534	rna4070	Spar_12.322
OG0003535	rna803	Spar_4.123
OG0003537	rna806	Spar_4.139
OG0003538	rna761	Spar_4.76
OG0003539	rna763	Spar_4.78
OG0003540	rna813	Spar_4.145
OG0003541	rna818	Spar_4.150
OG0003542	rna769	Spar_4.84
OG0003543	rna772	Spar_4.87
OG0003544	rna2915	Spar_9.104
OG0003545	rna648	Spar_3.151
OG0003546	rna4694	Spar_13.401
OG0003547	rna5169	Spar_14.374
OG0003548	rna5168	Spar_14.373
OG0003549	rna5838	Spar_16.68
OG0003550	rna2104	Spar_7.185
OG0003551	rna465	Spar_2.417
OG0003552	rna678	Spar_3.184
OG0003553	rna677	Spar_3.183
OG0003554	rna852	Spar_4.187
OG0003555	rna4635	Spar_13.339
OG0003556	rna4631	Spar_13.334
OG0003557	rna4628	Spar_13.331
OG0003559	rna5366	Spar_15.141
OG0003560	rna5369	Spar_15.144
OG0003561	rna5379	Spar_15.152
OG0003562	rna60	Spar_1.61
OG0003563	rna63	Spar_1.64
OG0003564	rna2291	Spar_7.395
OG0003565	rna236	Spar_2.159
OG0003566	rna5725	Spar_15.518
OG0003567	rna5726	Spar_15.521
OG0003568	rna5729	Spar_15.525
OG0003569	rna5730	Spar_15.528
OG0003570	rna4737	Spar_13.433
OG0003571	rna1839	Spar_6.54
OG0003572	rna3886	Spar_12.132
OG0003573	rna3887	Spar_12.133
OG0003574	rna1837	Spar_6.52
OG0003575	rna1836	Spar_6.51
OG0003576	rna2015	Spar_7.86
OG0003577	rna1735	Spar_5.326
OG0003578	rna2370	Spar_7.493
OG0003579	rna2163	Spar_7.254
OG0003580	rna448	Spar_2.401
OG0003581	rna449	Spar_2.402
OG0003582	rna2081	Spar_7.156
OG0003583	rna1998	Spar_7.61
OG0003584	rna6255	Spar_16.530
OG0003585	rna681	Spar_3.188
OG0003586	rna5202	Spar_14.407
OG0003587	rna5200	Spar_14.405
OG0003588	rna463	Spar_2.415
OG0003589	rna2090	Spar_7.172
OG0003590	rna455	Spar_2.407
OG0003591	rna2089	Spar_7.171
OG0003592	rna2827	Spar_9.10
OG0003593	rna2829	Spar_9.12
OG0003594	rna3757	Spar_11.394
OG0003595	rna3756	Spar_11.393
OG0003596	rna6075	Spar_16.323
OG0003597	rna5657	Spar_15.448
OG0003598	rna5945	Spar_16.179
OG0003599	rna5946	Spar_16.180
OG0003600	rna1083	Spar_4.445
OG0003601	rna1082	Spar_4.444
OG0003602	rna298	Spar_2.231
OG0003603	rna296	Spar_2.229
OG0003604	rna1787	Spar_5.377
OG0003605	rna1050	Spar_4.409
OG0003606	rna5148	Spar_14.352
OG0003607	rna585	Spar_3.69
OG0003608	rna2007	Spar_7.79
OG0003609	rna187	Spar_2.96
OG0003610	rna1010	Spar_4.367
OG0003611	rna598	Spar_3.83
OG0003612	rna596	Spar_3.81
OG0003613	rna3825	Spar_12.69
OG0003614	rna1163	Spar_4.530
OG0003615	rna4082	Spar_12.336
OG0003616	rna4081	Spar_12.335
OG0003617	rna1166	Spar_4.533
OG0003618	rna4078	Spar_12.332
OG0003619	rna4076	Spar_12.329
OG0003620	rna4074	Spar_12.327
OG0003621	rna3551	Spar_11.160
OG0003622	rna3548	Spar_11.157
OG0003623	rna3547	Spar_11.155
OG0003624	rna3544	Spar_11.152
OG0003625	rna4566	Spar_13.260
OG0003626	rna4567	Spar_13.261
OG0003627	rna4572	Spar_13.266
OG0003628	rna4573	Spar_13.267
OG0003629	rna3164	Spar_10.149
OG0003630	rna3167	Spar_10.152
OG0003631	rna3678	Spar_11.305
OG0003632	rna1768	Spar_5.359
OG0003633	rna1767	Spar_5.358
OG0003634	rna1036	Spar_4.394
OG0003635	rna2386	Spar_7.513
OG0003636	rna5341	Spar_15.110
OG0003637	rna936	Spar_4.277
OG0003638	rna938	Spar_4.279
OG0003639	rna3245	Spar_10.248
OG0003640	rna3271	Spar_10.277
OG0003641	rna2401	Spar_7.531
OG0003642	rna2396	Spar_7.526
OG0003643	rna3852	Spar_12.98
OG0003644	rna3849	Spar_12.95
OG0003645	rna3846	Spar_12.92
OG0003646	rna3261	Spar_10.267
OG0003647	rna3820	Spar_12.65
OG0003648	rna49	Spar_1.47
OG0003649	rna5463	Spar_15.244
OG0003650	rna3723	Spar_11.357
OG0003651	rna5469	Spar_15.251
OG0003652	rna5471	Spar_15.253
OG0003653	rna5475	Spar_15.259
OG0003654	rna5476	Spar_15.260
OG0003655	rna5481	Spar_15.265
OG0003656	rna5482	Spar_15.266
OG0003657	rna1525	Spar_5.29
OG0003658	rna1529	Spar_5.34
OG0003659	rna1532	Spar_5.37
OG0003660	rna867	Spar_4.203
OG0003661	rna4619	Spar_13.321
OG0003662	rna4617	Spar_13.318
OG0003663	rna4615	Spar_13.316
OG0003664	rna3863	Spar_12.107
OG0003665	rna4609	Spar_13.310
OG0003666	rna4607	Spar_13.308
OG0003667	rna2967	Spar_9.165
OG0003668	rna2372	Spar_7.495
OG0003669	rna281	Spar_2.213
OG0003670	rna979	Spar_4.331
OG0003671	rna995	Spar_4.351
OG0003672	rna292	Spar_2.226
OG0003673	rna1057	Spar_4.417
OG0003674	rna1058	Spar_4.418
OG0003675	rna1060	Spar_4.420
OG0003676	rna1064	Spar_4.425
OG0003677	rna1065	Spar_4.426
OG0003678	rna1069	Spar_4.430
OG0003679	rna3922	Spar_12.168
OG0003680	rna3923	Spar_12.169
OG0003681	rna1071	Spar_4.432
OG0003682	rna1073	Spar_4.434
OG0003683	rna3932	Spar_12.178
OG0003684	rna3936	Spar_12.181
OG0003685	rna1078	Spar_4.439
OG0003686	rna4126	Spar_12.384
OG0003687	rna4119	Spar_12.377
OG0003688	rna4118	Spar_12.376
OG0003689	rna2371	Spar_7.494
OG0003690	rna1151	Spar_4.519
OG0003691	rna1150	Spar_4.518
OG0003692	rna726	Spar_4.40
OG0003693	rna730	Spar_4.44
OG0003694	rna4963	Spar_14.147
OG0003695	rna3692	Spar_11.324
OG0003696	rna2630	Spar_8.131
OG0003697	rna2422	Spar_7.556
OG0003699	rna1300	Spar_4.613
OG0003700	rna1298	Spar_4.615
OG0003701	rna2169	Spar_7.263
OG0003702	rna2030	Spar_7.102
OG0003703	rna3247	Spar_10.250
OG0003704	rna4032	Spar_12.282
OG0003705	rna4113	Spar_12.372
OG0003706	rna5754	Spar_15.554
OG0003707	rna5526	Spar_15.316
OG0003708	rna5528	Spar_15.318
OG0003709	rna2698	Spar_8.200
OG0003710	rna2700	Spar_8.202
OG0003711	rna5029	Spar_14.213
OG0003712	rna2703	Spar_8.205
OG0003713	rna5026	Spar_14.210
OG0003714	rna2704	Spar_8.206
OG0003715	rna2706	Spar_8.208
OG0003716	rna5020	Spar_14.205
OG0003717	rna5720	Spar_15.513
OG0003718	rna5713	Spar_15.505
OG0003719	rna1843	Spar_6.58
OG0003720	rna1845	Spar_6.60
OG0003721	rna3882	Spar_12.128
OG0003722	rna2545	Spar_8.34
OG0003723	rna2546	Spar_8.35
OG0003724	rna2552	Spar_8.40
OG0003725	rna2555	Spar_8.43
OG0003726	rna2561	Spar_8.48
OG0003727	rna2573	Spar_8.60
OG0003728	rna4547	Spar_13.238
OG0003729	rna4546	Spar_13.237
OG0003730	rna4545	Spar_13.236
OG0003731	rna4543	Spar_13.234
OG0003732	rna3573	Spar_11.181
OG0003733	rna4535	Spar_13.225
OG0003734	rna4532	Spar_13.222
OG0003735	rna3581	Spar_11.192
OG0003736	rna4526	Spar_13.216
OG0003737	rna3589	Spar_11.205
OG0003738	rna3590	Spar_11.206
OG0003739	rna4510	Spar_13.199
OG0003740	rna6085	Spar_16.333
OG0003741	rna6083	Spar_16.331
OG0003742	rna6076	Spar_16.324
OG0003743	rna674	Spar_3.180
OG0003744	rna672	Spar_3.178
OG0003745	rna1642	Spar_5.197
OG0003746	rna1637	Spar_5.192
OG0003747	rna2964	Spar_9.161
OG0003748	rna4994	Spar_14.181
OG0003749	rna4993	Spar_14.180
OG0003750	rna5744	Spar_15.544
OG0003751	rna5206	Spar_14.411
OG0003752	rna5885	Spar_16.116
OG0003753	rna3652	Spar_11.275
OG0003754	rna4392	Spar_13.79
OG0003755	rna5751	Spar_15.551
OG0003756	rna551	Spar_3.36
OG0003757	rna631	Spar_3.136
OG0003758	rna82	Spar_1.87
OG0003759	rna358	Spar_2.296
OG0003760	rna4871	Spar_14.49
OG0003761	rna293	Spar_2.227
OG0003762	rna968	Spar_4.319
OG0003763	rna3147	Spar_10.134
OG0003764	rna3190	Spar_10.175
OG0003765	rna1555	Spar_5.65
OG0003766	rna3322	Spar_10.332
OG0003767	rna2050	Spar_7.122
OG0003768	rna4462	Spar_13.153
OG0003769	rna6123	Spar_16.380
OG0003770	rna4257	Spar_12.535
OG0003771	rna6108	Spar_16.364
OG0003772	rna2154	Spar_7.241
OG0003774	rna4641	TCONS_novel_00000490_1-frame_2
OG0003775	rna1949	Spar_7.13
OG0003776	rna5327	Spar_15.96
OG0003776	rna5326	Spar_15.95
OG0003777	rna2821	Spar_9.3
OG0003777	rna5254	Spar_15.14
OG0003779	rna2843	Spar_9.26
OG0003780	rna1624	Spar_5.177
OG0003781	rna1986	Spar_7.49
OG0003782	rna1990	Spar_7.53
OG0003783	rna1376	Spar_4.790
OG0003784	rna1375	Spar_4.788
OG0003785	rna1370	Spar_4.768
OG0003786	rna2044	Spar_7.116
OG0003787	rna5741, rna40	Spar_15.540
OG0003788	rna43	Spar_1.42
OG0003789	rna1152	Spar_4.520
OG0003790	rna3293	Spar_10.294
OG0003791	rna3087	Spar_10.60
OG0003792	rna3481	Spar_11.75
OG0003794	rna3740	Spar_11.375
OG0003795	rna71	Spar_1.77
OG0003796	rna2762	Spar_8.274
OG0003797	rna2771	Spar_8.292
OG0003802	rna2794	Spar_8.315
OG0003805	rna266	Spar_2.195
OG0003806	rna5395	Spar_15.167
OG0003807	rna612	Spar_3.108
OG0003808	rna1565	Spar_5.76
OG0003809	rna620	Spar_3.120
OG0003810	rna619	Spar_3.119
OG0003811	rna5790	Spar_15.597
OG0003812	rna5218	Spar_14.427
OG0003813	rna5219	Spar_14.428
OG0003814	rna2084	Spar_7.160
OG0003817	rna873	Spar_4.208
OG0003818	rna6283	Spar_16.563
OG0003819	rna4296	Spar_12.579
OG0003820	rna4201	Spar_12.474
OG0003821	rna261	Spar_2.185
OG0003822	rna258	Spar_2.182
OG0003823	rna251	Spar_2.177
OG0003824	rna953	Spar_4.294
OG0003825	rna3096	Spar_10.71
OG0003827	rna4228	Spar_12.506
OG0003828	rna2277	Spar_7.380
OG0003829	rna2268	Spar_7.371
OG0003830	rna2267	Spar_7.370
OG0003831	rna4752	Spar_13.451
OG0003832	rna4750	Spar_13.449
OG0003834	rna383	Spar_2.323
OG0003835	rna377	Spar_2.317
OG0003836	rna1268	Spar_4.696
OG0003837	rna5842	Spar_16.72
OG0003838	rna6211	Spar_16.489
OG0003839	rna5383	Spar_15.155
OG0003840	rna3009	Spar_9.215
OG0003841	rna5373	Spar_15.147
OG0003843	rna310	Spar_2.244
OG0003844	rna4218	Spar_12.497
OG0003845	rna3656	Spar_11.279
OG0003846	rna2563	Spar_8.50
OG0003847	rna3439	Spar_11.16
OG0003850	rna1448	Spar_4.868
OG0003851	rna2741	Spar_8.253
OG0003852	rna435	Spar_2.387
OG0003853	rna4470	Spar_13.160
OG0003854	rna1353	Spar_4.751
OG0003858	rna2920	Spar_9.110
OG0003859	rna1652	Spar_5.208
OG0003861	rna3668	Spar_11.293
OG0003862	rna1230	Spar_4.658
OG0003863	rna2159	Spar_7.249
OG0003865	rna5768	Spar_15.573
OG0003866	rna5505	Spar_15.296
OG0003867	rna1257	Spar_4.686
OG0003869	rna5866	Spar_16.97
OG0003870	rna4663	Spar_13.373
OG0003871	rna786	Spar_4.103
OG0003872	rna4181	Spar_12.452
OG0003873	rna690	Spar_3.198
OG0003874	rna5798	Spar_15.605
OG0003875	rna1510	Spar_5.15
OG0003876	rna5415	Spar_15.190
OG0003877	rna5115	Spar_14.310
OG0003878	rna3790	Spar_12.29
OG0003879	rna587	Spar_3.71
OG0003880	rna3894	Spar_12.140
OG0003881	rna3895	Spar_12.141
OG0003882	rna3040	Spar_14.449, Spar_7.3, Spar_9.269
OG0003883	rna5625	Spar_15.414
OG0003884	rna5949	Spar_16.183
OG0003885	rna3880	Spar_12.126
OG0003886	rna4969	Spar_14.153
OG0003887	rna4967	Spar_14.151
OG0003888	rna4964	Spar_14.148
OG0003889	rna353	Spar_2.289
OG0003891	rna6168	Spar_16.439
OG0003892	rna3844	Spar_12.90
OG0003893	rna4369	Spar_13.51
OG0003894	rna2720	Spar_8.230
OG0003895	rna6043	Spar_16.286
OG0003896	rna1195	Spar_4.563
OG0003899	rna2989	Spar_9.194
OG0003900	rna2544	Spar_8.33
OG0003901	rna3007	Spar_9.213
OG0003902	rna1917	Spar_6.148
OG0003903	rna1099	Spar_4.463
OG0003904	rna1116	Spar_4.483
OG0003905	rna4024	Spar_12.273
OG0003906	rna1127	Spar_4.494
OG0003908	rna2528	Spar_8.17
OG0003909	rna2532	Spar_8.21
OG0003910	rna1756	Spar_5.345
OG0003911	rna1022	Spar_5.341
OG0003912	rna4234	Spar_12.513
OG0003914	rna1325	Spar_4.589
OG0003915	rna1329	Spar_4.585
OG0003916	rna1332	Spar_4.582
OG0003917	rna1336	Spar_4.578
OG0003918	rna1340	Spar_4.574
OG0003919	rna5546	Spar_4.734
OG0003922	rna886	Spar_4.222
OG0003924	rna4844	Spar_14.20
OG0003925	rna5117	Spar_14.312
OG0003926	rna2909	Spar_9.98
OG0003927	rna5438	Spar_15.216
OG0003928	rna3268	Spar_10.274
OG0003929	rna1576	Spar_5.122
OG0003930	rna1015	Spar_4.372
OG0003931	rna201	Spar_2.122
OG0003932	rna2180	Spar_7.275
OG0003933	rna2177	Spar_7.272
OG0003934	rna182	Spar_2.90
OG0003935	rna183	Spar_2.91
OG0003937	rna5499	Spar_15.290
OG0003938	rna3704	Spar_11.339
OG0003942	rna2426	Spar_7.560
OG0003944	rna946	Spar_4.287
OG0003945	rna3623	Spar_11.240
OG0003946	rna511	Spar_2.464
OG0003947	rna5908	Spar_16.140
OG0003948	rna5897	Spar_16.128
OG0003949	rna154	Spar_2.65
OG0003951	rna2684	Spar_8.186
OG0003952	rna1302	Spar_4.611
OG0003953	rna3308	Spar_10.311
OG0003954	rna3295	Spar_10.296
OG0003955	rna6025	Spar_16.263
OG0003956	rna423	Spar_2.369
OG0003957	rna6017	Spar_16.255
OG0003958	rna413	Spar_2.361
OG0003960	rna386	Spar_2.326
OG0003961	rna385	Spar_2.325
OG0003962	rna496	Spar_2.449
OG0003964	rna506	Spar_2.459
OG0003965	rna5095	Spar_14.282
OG0003966	rna2892	Spar_9.78
OG0003967	rna773	Spar_4.88
OG0003968	rna824	Spar_4.156
OG0003969	rna858	Spar_4.193
OG0003970	rna53	Spar_1.52
OG0003971	rna58	Spar_1.59
OG0003972	rna59	Spar_1.60
OG0003973	rna5721	Spar_15.514
OG0003974	rna2022	Spar_7.93
OG0003975	rna2077	Spar_7.152
OG0003976	rna2094	Spar_7.176
OG0003977	rna2828	Spar_9.11
OG0003978	rna1438	Spar_4.856
OG0003980	rna5229	Spar_14.437
OG0003982	rna2389	Spar_7.516
OG0003983	rna3818	Spar_12.63
OG0003984	rna3823	Spar_12.67
OG0003985	rna3492	Spar_11.91
OG0003986	rna3730	Spar_11.365
OG0003988	rna3862	Spar_12.106
OG0003989	rna4605	Spar_13.305
OG0003990	rna2373	Spar_7.496
OG0003991	rna3915	Spar_12.161
OG0003992	rna3919	Spar_12.165
OG0003993	rna1079	Spar_4.440
OG0003994	rna4120	Spar_12.378
OG0003995	rna1288	Spar_4.716
OG0003996	rna2608	Spar_8.105
OG0003997	rna2385	Spar_7.512
OG0003998	rna3248	Spar_10.251
OG0003999	rna1890	Spar_6.117
OG0004000	rna5529	Spar_15.319
OG0004001	rna5298	Spar_15.66
OG0004002	rna1844	Spar_6.59
OG0004003	rna4553	Spar_13.244
OG0004004	rna3572	Spar_11.180
OG0004005	rna1485	Spar_4.909
OG0004006	rna4534	Spar_13.224
OG0004007	rna4517	Spar_13.206
OG0004008	rna6084	Spar_16.332
OG0004009	rna6081	Spar_16.329
OG0004010	rna673	Spar_3.179
OG0004011	rna429	Spar_2.375
OG0004012	rna927, rna234	Spar_2.157
OG0004014	rna4678	Spar_13.386
OG0004015	rna515	Spar_2.468
OG0004016	rna4125	Spar_12.383
OG0004017	rna3879	Spar_12.125
OG0004018	rna326	Spar_2.260
OG0004019	rna5764	Spar_15.569
OG0004020	rna538	Spar_3.24
OG0004021	rna3701	Spar_11.336
OG0004022	rna3700	Spar_11.335
OG0004023	rna254	Spar_2.178
OG0004024	rna372	Spar_2.312
OG0004025	rna240	Spar_2.163
OG0004026	rna4345	Spar_13.28
OG0004027	rna954	Spar_4.297
OG0004028	rna3204	Spar_10.189
OG0004030	rna1892	Spar_6.121
OG0004031	rna5386	Spar_15.158
OG0004032	rna3423	Spar_10.441
OG0004033	rna4500	Spar_13.188
OG0004034	rna4565	Spar_13.258
OG0004035	rna4593	Spar_13.292
OG0004036	rna4599	Spar_13.297
OG0004037	rna865	Spar_4.200
OG0004038	rna5130	Spar_14.333
OG0004039	rna4978	Spar_14.163
OG0004040	rna1984	Spar_7.47
OG0004041	rna6236	Spar_16.515
OG0004042	rna2340	Spar_7.453
OG0004043	rna4048	Spar_12.298
OG0004044	rna3348	Spar_10.360
OG0004045	rna6259	Spar_16.535
OG0004046	rna6279	Spar_16.559
OG0004047	rna1377	Spar_4.791
OG0004048	rna1235	Spar_4.663
OG0004049	rna2623	Spar_8.121
OG0004050	rna3495	Spar_11.94
OG0004051	rna3277	Spar_10.283
OG0004052	rna4251	Spar_12.529
OG0004053	rna5687	Spar_15.479
OG0004055	rna6015	Spar_16.252
OG0004056	rna6027	Spar_16.265
OG0004057	rna4505	Spar_13.193
OG0004058	rna3930	Spar_12.176
OG0004059	rna1072	Spar_4.433
OG0004060	rna1788	Spar_5.378
OG0004061	rna1031	Spar_4.389
OG0004062	rna2220	Spar_7.315
OG0004063	rna1717	Spar_5.296
OG0004064	rna2029	Spar_7.101
OG0004065	rna2527	Spar_8.15
OG0004066	rna3781	Spar_12.17
OG0004069	rna1224	Spar_4.650
OG0004071	rna2522	Spar_8.4
OG0004073	rna3661	Spar_11.285
OG0004074	rna3417	Spar_10.434
OG0004075	rna16	Spar_1.15
OG0004079	rna5392	Spar_15.164
OG0004080	rna4452	Spar_13.140
OG0004081	rna4275	Spar_12.554
OG0004082	rna4253	Spar_12.531
OG0004083	rna4305	Spar_12.588
OG0004086	rna3067	Spar_10.40
OG0004087	rna2276	Spar_7.379
OG0004089	rna6037	Spar_16.280
OG0004091	rna3523	Spar_11.127
OG0004096	rna540	Spar_3.26
OG0004098	rna1455	Spar_4.875
OG0004100	rna5345	Spar_15.114
OG0004101	rna925	Spar_4.264
OG0004105	rna659	Spar_3.161
OG0004106	rna1233	Spar_4.661
OG0004107	rna5061	Spar_14.248
OG0004108	rna2645	Spar_8.142
OG0004110	rna4164	Spar_12.433
OG0004111	rna4172	Spar_12.443
OG0004114	rna5224	Spar_14.433
OG0004118	rna3893	Spar_12.139
OG0004120	rna5629	Spar_15.418
OG0004123	rna1604	Spar_5.156
OG0004124	rna1955	Spar_7.19
OG0004125	rna6052	Spar_16.295
OG0004127	rna4674	Spar_13.382
OG0004129	rna3104	Spar_10.82
OG0004130	rna1097	Spar_4.461
OG0004131	rna1119	Spar_4.486
OG0004132	rna751	Spar_4.65
OG0004134	rna3358	Spar_10.370
OG0004138	rna430	Spar_2.376
OG0004141	rna3514	Spar_11.118
OG0004142	rna999	Spar_4.355
OG0004143	rna6096	Spar_16.347
OG0004144	rna6091	Spar_16.339
OG0004145	rna216	Spar_2.137
OG0004146	rna948	Spar_4.289
OG0004147	rna3636	Spar_11.259
OG0004149	rna724	Spar_4.38
OG0004151	rna2123	Spar_7.209
OG0004152	rna4052	Spar_12.302
OG0004153	rna775	Spar_4.90
OG0004154	rna4840	Spar_14.16
OG0004158	rna13	Spar_1.11
OG0004159	rna10	Spar_1.7
OG0004160	rna4696	Spar_13.403
OG0004161	rna5723	Spar_15.516
OG0004162	rna452	Spar_2.405
OG0004164	rna1865	Spar_6.87
OG0004166	rna5943	Spar_16.177
OG0004167	rna1165	Spar_4.532
OG0004168	rna3156	Spar_10.141
OG0004169	rna3871	Spar_12.117
