Genes	Orthogroup	Clade	Node
rna5990	OG0003474	l_waltii_v3_group	N1
rna388	OG0003475	l_waltii_v3_group	N1
rna5985	OG0003476	l_waltii_v3_group	N1
rna15	OG0003478	l_waltii_v3_group	N1
rna5780	OG0003479	l_waltii_v3_group	N1
rna5784	OG0003480	l_waltii_v3_group	N1
rna5786	OG0003481	l_waltii_v3_group	N1
rna12	OG0003482	l_waltii_v3_group	N1
rna11	OG0003483	l_waltii_v3_group	N1
rna5980	OG0003485	l_waltii_v3_group	N1
rna5615	OG0003486	l_waltii_v3_group	N1
rna5979	OG0003487	l_waltii_v3_group	N1
rna5977	OG0003488	l_waltii_v3_group	N1
rna5975	OG0003490	l_waltii_v3_group	N1
rna5971	OG0003492	l_waltii_v3_group	N1
rna488	OG0003494	l_waltii_v3_group	N1
rna489	OG0003495	l_waltii_v3_group	N1
rna499	OG0003496	l_waltii_v3_group	N1
rna497	OG0003497	l_waltii_v3_group	N1
rna3209	OG0003498	l_waltii_v3_group	N1
rna3203	OG0003499	l_waltii_v3_group	N1
rna3198	OG0003500	l_waltii_v3_group	N1
rna500	OG0003501	l_waltii_v3_group	N1
rna3193	OG0003502	l_waltii_v3_group	N1
rna3192	OG0003503	l_waltii_v3_group	N1
rna504	OG0003505	l_waltii_v3_group	N1
rna487	OG0003506	l_waltii_v3_group	N1
rna483	OG0003507	l_waltii_v3_group	N1
rna1908	OG0003508	l_waltii_v3_group	N1
rna39	OG0003509	l_waltii_v3_group	N1
rna5746	OG0003510	l_waltii_v3_group	N1
rna5743	OG0003511	l_waltii_v3_group	N1
rna1426	OG0003512	l_waltii_v3_group	N1
rna371	OG0003513	l_waltii_v3_group	N1
rna4577	OG0003515	l_waltii_v3_group	N1
rna4808	OG0003517	l_waltii_v3_group	N1
rna5088	OG0003518	l_waltii_v3_group	N1
rna5100	OG0003519	l_waltii_v3_group	N1
rna2878	OG0003520	l_waltii_v3_group	N1
rna5103	OG0003522	l_waltii_v3_group	N1
rna5113	OG0003524	l_waltii_v3_group	N1
rna2894	OG0003525	l_waltii_v3_group	N1
rna518	OG0003526	l_waltii_v3_group	N1
rna972	OG0003527	l_waltii_v3_group	N1
rna271	OG0003528	l_waltii_v3_group	N1
rna2863	OG0003530	l_waltii_v3_group	N1
rna2858	OG0003531	l_waltii_v3_group	N1
rna4069	OG0003533	l_waltii_v3_group	N1
rna4070	OG0003534	l_waltii_v3_group	N1
rna803	OG0003535	l_waltii_v3_group	N1
rna806	OG0003537	l_waltii_v3_group	N1
rna761	OG0003538	l_waltii_v3_group	N1
rna763	OG0003539	l_waltii_v3_group	N1
rna813	OG0003540	l_waltii_v3_group	N1
rna818	OG0003541	l_waltii_v3_group	N1
rna769	OG0003542	l_waltii_v3_group	N1
rna772	OG0003543	l_waltii_v3_group	N1
rna2915	OG0003544	l_waltii_v3_group	N1
rna648	OG0003545	l_waltii_v3_group	N1
rna4694	OG0003546	l_waltii_v3_group	N1
rna5169	OG0003547	l_waltii_v3_group	N1
rna5168	OG0003548	l_waltii_v3_group	N1
rna5838	OG0003549	l_waltii_v3_group	N1
rna2104	OG0003550	l_waltii_v3_group	N1
rna465	OG0003551	l_waltii_v3_group	N1
rna678	OG0003552	l_waltii_v3_group	N1
rna852	OG0003554	l_waltii_v3_group	N1
rna4635	OG0003555	l_waltii_v3_group	N1
rna4631	OG0003556	l_waltii_v3_group	N1
rna4628	OG0003557	l_waltii_v3_group	N1
rna5366	OG0003559	l_waltii_v3_group	N1
rna5379	OG0003561	l_waltii_v3_group	N1
rna60	OG0003562	l_waltii_v3_group	N1
rna63	OG0003563	l_waltii_v3_group	N1
rna2291	OG0003564	l_waltii_v3_group	N1
rna5725	OG0003566	l_waltii_v3_group	N1
rna5729	OG0003568	l_waltii_v3_group	N1
rna5730	OG0003569	l_waltii_v3_group	N1
rna3887	OG0003573	l_waltii_v3_group	N1
rna1837	OG0003574	l_waltii_v3_group	N1
rna1836	OG0003575	l_waltii_v3_group	N1
rna2015	OG0003576	l_waltii_v3_group	N1
rna1735	OG0003577	l_waltii_v3_group	N1
rna2370	OG0003578	l_waltii_v3_group	N1
rna2163	OG0003579	l_waltii_v3_group	N1
rna448	OG0003580	l_waltii_v3_group	N1
rna449	OG0003581	l_waltii_v3_group	N1
rna2081	OG0003582	l_waltii_v3_group	N1
rna1998	OG0003583	l_waltii_v3_group	N1
rna6255	OG0003584	l_waltii_v3_group	N1
rna681	OG0003585	l_waltii_v3_group	N1
rna5200	OG0003587	l_waltii_v3_group	N1
rna463	OG0003588	l_waltii_v3_group	N1
rna2090	OG0003589	l_waltii_v3_group	N1
rna2089	OG0003591	l_waltii_v3_group	N1
rna2827	OG0003592	l_waltii_v3_group	N1
rna2829	OG0003593	l_waltii_v3_group	N1
rna3757	OG0003594	l_waltii_v3_group	N1
rna3756	OG0003595	l_waltii_v3_group	N1
rna5657	OG0003597	l_waltii_v3_group	N1
rna5945	OG0003598	l_waltii_v3_group	N1
rna5946	OG0003599	l_waltii_v3_group	N1
rna1083	OG0003600	l_waltii_v3_group	N1
rna1082	OG0003601	l_waltii_v3_group	N1
rna298	OG0003602	l_waltii_v3_group	N1
rna1787	OG0003604	l_waltii_v3_group	N1
rna1050	OG0003605	l_waltii_v3_group	N1
rna5148	OG0003606	l_waltii_v3_group	N1
rna2007	OG0003608	l_waltii_v3_group	N1
rna187	OG0003609	l_waltii_v3_group	N1
rna1010	OG0003610	l_waltii_v3_group	N1
rna598	OG0003611	l_waltii_v3_group	N1
rna3825	OG0003613	l_waltii_v3_group	N1
rna1163	OG0003614	l_waltii_v3_group	N1
rna4082	OG0003615	l_waltii_v3_group	N1
rna4081	OG0003616	l_waltii_v3_group	N1
rna1166	OG0003617	l_waltii_v3_group	N1
rna4078	OG0003618	l_waltii_v3_group	N1
rna4076	OG0003619	l_waltii_v3_group	N1
rna4074	OG0003620	l_waltii_v3_group	N1
rna3551	OG0003621	l_waltii_v3_group	N1
rna3548	OG0003622	l_waltii_v3_group	N1
rna3547	OG0003623	l_waltii_v3_group	N1
rna3544	OG0003624	l_waltii_v3_group	N1
rna4566	OG0003625	l_waltii_v3_group	N1
rna4567	OG0003626	l_waltii_v3_group	N1
rna4572	OG0003627	l_waltii_v3_group	N1
rna4573	OG0003628	l_waltii_v3_group	N1
rna3164	OG0003629	l_waltii_v3_group	N1
rna3167	OG0003630	l_waltii_v3_group	N1
rna3678	OG0003631	l_waltii_v3_group	N1
rna1767	OG0003633	l_waltii_v3_group	N1
rna1036	OG0003634	l_waltii_v3_group	N1
rna2386	OG0003635	l_waltii_v3_group	N1
rna5341	OG0003636	l_waltii_v3_group	N1
rna936	OG0003637	l_waltii_v3_group	N1
rna3245	OG0003639	l_waltii_v3_group	N1
rna2401	OG0003641	l_waltii_v3_group	N1
rna3852	OG0003643	l_waltii_v3_group	N1
rna3849	OG0003644	l_waltii_v3_group	N1
rna3846	OG0003645	l_waltii_v3_group	N1
rna3261	OG0003646	l_waltii_v3_group	N1
rna3820	OG0003647	l_waltii_v3_group	N1
rna49	OG0003648	l_waltii_v3_group	N1
rna5463	OG0003649	l_waltii_v3_group	N1
rna3723	OG0003650	l_waltii_v3_group	N1
rna5475	OG0003653	l_waltii_v3_group	N1
rna5476	OG0003654	l_waltii_v3_group	N1
rna5482	OG0003656	l_waltii_v3_group	N1
rna1525	OG0003657	l_waltii_v3_group	N1
rna1529	OG0003658	l_waltii_v3_group	N1
rna1532	OG0003659	l_waltii_v3_group	N1
rna867	OG0003660	l_waltii_v3_group	N1
rna4619	OG0003661	l_waltii_v3_group	N1
rna4617	OG0003662	l_waltii_v3_group	N1
rna4615	OG0003663	l_waltii_v3_group	N1
rna3863	OG0003664	l_waltii_v3_group	N1
rna4609	OG0003665	l_waltii_v3_group	N1
rna4607	OG0003666	l_waltii_v3_group	N1
rna281	OG0003669	l_waltii_v3_group	N1
rna979	OG0003670	l_waltii_v3_group	N1
rna995	OG0003671	l_waltii_v3_group	N1
rna292	OG0003672	l_waltii_v3_group	N1
rna1057	OG0003673	l_waltii_v3_group	N1
rna1058	OG0003674	l_waltii_v3_group	N1
rna1060	OG0003675	l_waltii_v3_group	N1
rna1064	OG0003676	l_waltii_v3_group	N1
rna1069	OG0003678	l_waltii_v3_group	N1
rna3922	OG0003679	l_waltii_v3_group	N1
rna3923	OG0003680	l_waltii_v3_group	N1
rna1071	OG0003681	l_waltii_v3_group	N1
rna1073	OG0003682	l_waltii_v3_group	N1
rna3932	OG0003683	l_waltii_v3_group	N1
rna1078	OG0003685	l_waltii_v3_group	N1
rna4119	OG0003687	l_waltii_v3_group	N1
rna2371	OG0003689	l_waltii_v3_group	N1
rna1151	OG0003690	l_waltii_v3_group	N1
rna1150	OG0003691	l_waltii_v3_group	N1
rna726	OG0003692	l_waltii_v3_group	N1
rna730	OG0003693	l_waltii_v3_group	N1
rna4963	OG0003694	l_waltii_v3_group	N1
rna3692	OG0003695	l_waltii_v3_group	N1
rna2630	OG0003696	l_waltii_v3_group	N1
rna2422	OG0003697	l_waltii_v3_group	N1
rna1300	OG0003699	l_waltii_v3_group	N1
rna1298	OG0003700	l_waltii_v3_group	N1
rna2169	OG0003701	l_waltii_v3_group	N1
rna2030	OG0003702	l_waltii_v3_group	N1
rna3247	OG0003703	l_waltii_v3_group	N1
rna4032	OG0003704	l_waltii_v3_group	N1
rna4113	OG0003705	l_waltii_v3_group	N1
rna5754	OG0003706	l_waltii_v3_group	N1
rna5528	OG0003708	l_waltii_v3_group	N1
rna2698	OG0003709	l_waltii_v3_group	N1
rna2700	OG0003710	l_waltii_v3_group	N1
rna2703	OG0003712	l_waltii_v3_group	N1
rna2706	OG0003715	l_waltii_v3_group	N1
rna5020	OG0003716	l_waltii_v3_group	N1
rna5720	OG0003717	l_waltii_v3_group	N1
rna5713	OG0003718	l_waltii_v3_group	N1
rna3882	OG0003721	l_waltii_v3_group	N1
rna2545	OG0003722	l_waltii_v3_group	N1
rna2546	OG0003723	l_waltii_v3_group	N1
rna2552	OG0003724	l_waltii_v3_group	N1
rna2555	OG0003725	l_waltii_v3_group	N1
rna2561	OG0003726	l_waltii_v3_group	N1
rna2573	OG0003727	l_waltii_v3_group	N1
rna4547	OG0003728	l_waltii_v3_group	N1
rna4546	OG0003729	l_waltii_v3_group	N1
rna4545	OG0003730	l_waltii_v3_group	N1
rna4543	OG0003731	l_waltii_v3_group	N1
rna3573	OG0003732	l_waltii_v3_group	N1
rna4535	OG0003733	l_waltii_v3_group	N1
rna4532	OG0003734	l_waltii_v3_group	N1
rna3581	OG0003735	l_waltii_v3_group	N1
rna3589	OG0003737	l_waltii_v3_group	N1
rna3590	OG0003738	l_waltii_v3_group	N1
rna4510	OG0003739	l_waltii_v3_group	N1
rna6085	OG0003740	l_waltii_v3_group	N1
rna6083	OG0003741	l_waltii_v3_group	N1
rna6076	OG0003742	l_waltii_v3_group	N1
rna674	OG0003743	l_waltii_v3_group	N1
rna672	OG0003744	l_waltii_v3_group	N1
rna2964	OG0003747	l_waltii_v3_group	N1
rna4994	OG0003748	l_waltii_v3_group	N1
rna4993	OG0003749	l_waltii_v3_group	N1
rna5206	OG0003751	l_waltii_v3_group	N1
rna3190	OG0003764	l_waltii_v3_group	N1
rna4641	OG0003774	l_waltii_v3_group	N1
rna2843	OG0003779	l_waltii_v3_group	N1
rna1624	OG0003780	l_waltii_v3_group	N1
rna1376	OG0003783	l_waltii_v3_group	N1
rna1375	OG0003784	l_waltii_v3_group	N1
rna1370	OG0003785	l_waltii_v3_group	N1
rna3293	OG0003790	l_waltii_v3_group	N1
rna3087	OG0003791	l_waltii_v3_group	N1
rna2762	OG0003796	l_waltii_v3_group	N1
rna2771	OG0003797	l_waltii_v3_group	N1
rna2497	OG0003800	l_waltii_v3_group	N1
rna266	OG0003805	l_waltii_v3_group	N1
rna5395	OG0003806	l_waltii_v3_group	N1
rna612	OG0003807	l_waltii_v3_group	N1
rna1565	OG0003808	l_waltii_v3_group	N1
rna619	OG0003810	l_waltii_v3_group	N1
rna5218	OG0003812	l_waltii_v3_group	N1
rna5219	OG0003813	l_waltii_v3_group	N1
rna873	OG0003817	l_waltii_v3_group	N1
rna6283	OG0003818	l_waltii_v3_group	N1
rna4296	OG0003819	l_waltii_v3_group	N1
rna4201	OG0003820	l_waltii_v3_group	N1
rna261	OG0003821	l_waltii_v3_group	N1
rna258	OG0003822	l_waltii_v3_group	N1
rna953	OG0003824	l_waltii_v3_group	N1
rna3096	OG0003825	l_waltii_v3_group	N1
rna4228	OG0003827	l_waltii_v3_group	N1
rna2277	OG0003828	l_waltii_v3_group	N1
rna4752	OG0003831	l_waltii_v3_group	N1
rna6034	OG0003833	l_waltii_v3_group	N1
rna377	OG0003835	l_waltii_v3_group	N1
rna1268	OG0003836	l_waltii_v3_group	N1
rna5842	OG0003837	l_waltii_v3_group	N1
rna6211	OG0003838	l_waltii_v3_group	N1
rna5383	OG0003839	l_waltii_v3_group	N1
rna310	OG0003843	l_waltii_v3_group	N1
rna2563	OG0003846	l_waltii_v3_group	N1
rna3439	OG0003847	l_waltii_v3_group	N1
rna564	OG0003848	l_waltii_v3_group	N1
rna569	OG0003849	l_waltii_v3_group	N1
rna435	OG0003852	l_waltii_v3_group	N1
rna4470	OG0003853	l_waltii_v3_group	N1
rna1353	OG0003854	l_waltii_v3_group	N1
rna4711	OG0003855	l_waltii_v3_group	N1
rna4709	OG0003856	l_waltii_v3_group	N1
rna3668	OG0003861	l_waltii_v3_group	N1
rna1230	OG0003862	l_waltii_v3_group	N1
rna2159	OG0003863	l_waltii_v3_group	N1
rna5768	OG0003865	l_waltii_v3_group	N1
rna1257	OG0003867	l_waltii_v3_group	N1
rna2286	OG0003868	l_waltii_v3_group	N1
rna5866	OG0003869	l_waltii_v3_group	N1
rna4663	OG0003870	l_waltii_v3_group	N1
rna786	OG0003871	l_waltii_v3_group	N1
rna5798	OG0003874	l_waltii_v3_group	N1
rna1510	OG0003875	l_waltii_v3_group	N1
rna5415	OG0003876	l_waltii_v3_group	N1
rna5115	OG0003877	l_waltii_v3_group	N1
rna3790	OG0003878	l_waltii_v3_group	N1
rna3894	OG0003880	l_waltii_v3_group	N1
rna5625	OG0003883	l_waltii_v3_group	N1
rna3880	OG0003885	l_waltii_v3_group	N1
rna4969	OG0003886	l_waltii_v3_group	N1
rna4967	OG0003887	l_waltii_v3_group	N1
rna353	OG0003889	l_waltii_v3_group	N1
rna6168	OG0003891	l_waltii_v3_group	N1
rna3844	OG0003892	l_waltii_v3_group	N1
rna4369	OG0003893	l_waltii_v3_group	N1
rna6043	OG0003895	l_waltii_v3_group	N1
rna1195	OG0003896	l_waltii_v3_group	N1
rna2989	OG0003899	l_waltii_v3_group	N1
rna2544	OG0003900	l_waltii_v3_group	N1
rna3007	OG0003901	l_waltii_v3_group	N1
rna1917	OG0003902	l_waltii_v3_group	N1
rna1099	OG0003903	l_waltii_v3_group	N1
rna1116	OG0003904	l_waltii_v3_group	N1
rna1127	OG0003906	l_waltii_v3_group	N1
rna1133	OG0003907	l_waltii_v3_group	N1
rna2528	OG0003908	l_waltii_v3_group	N1
rna2532	OG0003909	l_waltii_v3_group	N1
rna1756	OG0003910	l_waltii_v3_group	N1
rna1022	OG0003911	l_waltii_v3_group	N1
rna4234	OG0003912	l_waltii_v3_group	N1
rna4648	OG0003913	l_waltii_v3_group	N1
rna1325	OG0003914	l_waltii_v3_group	N1
rna1336	OG0003917	l_waltii_v3_group	N1
rna1340	OG0003918	l_waltii_v3_group	N1
rna3948	OG0003921	l_waltii_v3_group	N1
rna886	OG0003922	l_waltii_v3_group	N1
rna4844	OG0003924	l_waltii_v3_group	N1
rna5438	OG0003927	l_waltii_v3_group	N1
rna3268	OG0003928	l_waltii_v3_group	N1
rna1576	OG0003929	l_waltii_v3_group	N1
rna1015	OG0003930	l_waltii_v3_group	N1
rna2180	OG0003932	l_waltii_v3_group	N1
rna2177	OG0003933	l_waltii_v3_group	N1
rna182	OG0003934	l_waltii_v3_group	N1
rna183	OG0003935	l_waltii_v3_group	N1
rna5499	OG0003937	l_waltii_v3_group	N1
rna3704	OG0003938	l_waltii_v3_group	N1
rna2457	OG0003939	l_waltii_v3_group	N1
rna3284	OG0003941	l_waltii_v3_group	N1
rna2426	OG0003942	l_waltii_v3_group	N1
rna1205	OG0003943	l_waltii_v3_group	N1
rna5897	OG0003948	l_waltii_v3_group	N1
rna2684	OG0003951	l_waltii_v3_group	N1
rna1302	OG0003952	l_waltii_v3_group	N1
rna3308	OG0003953	l_waltii_v3_group	N1
rna3295	OG0003954	l_waltii_v3_group	N1
rna423	OG0003956	l_waltii_v3_group	N1
rna6017	OG0003957	l_waltii_v3_group	N1
rna386	OG0003960	l_waltii_v3_group	N1
rna385	OG0003961	l_waltii_v3_group	N1
rna5095	OG0003965	l_waltii_v3_group	N1
rna2892	OG0003966	l_waltii_v3_group	N1
rna773	OG0003967	l_waltii_v3_group	N1
rna824	OG0003968	l_waltii_v3_group	N1
rna858	OG0003969	l_waltii_v3_group	N1
rna59	OG0003972	l_waltii_v3_group	N1
rna5721	OG0003973	l_waltii_v3_group	N1
rna2022	OG0003974	l_waltii_v3_group	N1
rna2077	OG0003975	l_waltii_v3_group	N1
rna2094	OG0003976	l_waltii_v3_group	N1
rna2828	OG0003977	l_waltii_v3_group	N1
rna1438	OG0003978	l_waltii_v3_group	N1
rna5229	OG0003980	l_waltii_v3_group	N1
rna3823	OG0003984	l_waltii_v3_group	N1
rna4616	OG0003987	l_waltii_v3_group	N1
rna2373	OG0003990	l_waltii_v3_group	N1
rna3915	OG0003991	l_waltii_v3_group	N1
rna3919	OG0003992	l_waltii_v3_group	N1
rna1079	OG0003993	l_waltii_v3_group	N1
rna1288	OG0003995	l_waltii_v3_group	N1
rna2608	OG0003996	l_waltii_v3_group	N1
rna1890	OG0003999	l_waltii_v3_group	N1
rna5529	OG0004000	l_waltii_v3_group	N1
rna1485	OG0004005	l_waltii_v3_group	N1
rna4517	OG0004007	l_waltii_v3_group	N1
rna6084	OG0004008	l_waltii_v3_group	N1
rna673	OG0004010	l_waltii_v3_group	N1
rna429	OG0004011	l_waltii_v3_group	N1
rna3285	OG0004013	l_waltii_v3_group	N1
rna4678	OG0004014	l_waltii_v3_group	N1
rna4125	OG0004016	l_waltii_v3_group	N1
rna3879	OG0004017	l_waltii_v3_group	N1
rna5764	OG0004019	l_waltii_v3_group	N1
rna538	OG0004020	l_waltii_v3_group	N1
rna3701	OG0004021	l_waltii_v3_group	N1
rna3700	OG0004022	l_waltii_v3_group	N1
rna254	OG0004023	l_waltii_v3_group	N1
rna372	OG0004024	l_waltii_v3_group	N1
rna240	OG0004025	l_waltii_v3_group	N1
rna4345	OG0004026	l_waltii_v3_group	N1
rna954	OG0004027	l_waltii_v3_group	N1
rna3204	OG0004028	l_waltii_v3_group	N1
rna1115	OG0004029	l_waltii_v3_group	N1
TCONS_novel_00000241-1	OG0004029	l_waltii_v3_group	N1
rna77	OG0004029	l_waltii_v3_group	N1
rna4111	OG0004029	l_waltii_v3_group	N1
rna1892	OG0004030	l_waltii_v3_group	N1
rna5386	OG0004031	l_waltii_v3_group	N1
rna3423	OG0004032	l_waltii_v3_group	N1
rna4500	OG0004033	l_waltii_v3_group	N1
rna4565	OG0004034	l_waltii_v3_group	N1
rna4593	OG0004035	l_waltii_v3_group	N1
rna865	OG0004037	l_waltii_v3_group	N1
rna5130	OG0004038	l_waltii_v3_group	N1
rna4978	OG0004039	l_waltii_v3_group	N1
rna1984	OG0004040	l_waltii_v3_group	N1
rna6236	OG0004041	l_waltii_v3_group	N1
rna2340	OG0004042	l_waltii_v3_group	N1
rna4048	OG0004043	l_waltii_v3_group	N1
rna3348	OG0004044	l_waltii_v3_group	N1
rna6259	OG0004045	l_waltii_v3_group	N1
rna6279	OG0004046	l_waltii_v3_group	N1
rna1377	OG0004047	l_waltii_v3_group	N1
rna1235	OG0004048	l_waltii_v3_group	N1
rna2623	OG0004049	l_waltii_v3_group	N1
rna3495	OG0004050	l_waltii_v3_group	N1
rna3277	OG0004051	l_waltii_v3_group	N1
rna4251	OG0004052	l_waltii_v3_group	N1
rna5687	OG0004053	l_waltii_v3_group	N1
rna6015	OG0004055	l_waltii_v3_group	N1
rna6027	OG0004056	l_waltii_v3_group	N1
rna4505	OG0004057	l_waltii_v3_group	N1
rna3930	OG0004058	l_waltii_v3_group	N1
rna1072	OG0004059	l_waltii_v3_group	N1
rna1788	OG0004060	l_waltii_v3_group	N1
rna1031	OG0004061	l_waltii_v3_group	N1
rna2220	OG0004062	l_waltii_v3_group	N1
rna1717	OG0004063	l_waltii_v3_group	N1
rna2029	OG0004064	l_waltii_v3_group	N1
rna2527	OG0004065	l_waltii_v3_group	N1
rna3781	OG0004066	l_waltii_v3_group	N1
rna3661	OG0004073	l_waltii_v3_group	N1
rna3417	OG0004074	l_waltii_v3_group	N1
rna16	OG0004075	l_waltii_v3_group	N1
rna4452	OG0004080	l_waltii_v3_group	N1
rna4275	OG0004081	l_waltii_v3_group	N1
rna4253	OG0004082	l_waltii_v3_group	N1
rna3067	OG0004086	l_waltii_v3_group	N1
rna2276	OG0004087	l_waltii_v3_group	N1
rna3523	OG0004091	l_waltii_v3_group	N1
rna540	OG0004096	l_waltii_v3_group	N1
rna5345	OG0004100	l_waltii_v3_group	N1
rna4699	OG0004103	l_waltii_v3_group	N1
rna659	OG0004105	l_waltii_v3_group	N1
rna2645	OG0004108	l_waltii_v3_group	N1
rna4164	OG0004110	l_waltii_v3_group	N1
rna4172	OG0004111	l_waltii_v3_group	N1
rna3893	OG0004118	l_waltii_v3_group	N1
rna4700	OG0004119	l_waltii_v3_group	N1
rna5629	OG0004120	l_waltii_v3_group	N1
rna4330	OG0004122	l_waltii_v3_group	N1
rna1604	OG0004123	l_waltii_v3_group	N1
rna1955	OG0004124	l_waltii_v3_group	N1
rna6052	OG0004125	l_waltii_v3_group	N1
rna5845	OG0004126	l_waltii_v3_group	N1
rna4674	OG0004127	l_waltii_v3_group	N1
rna3104	OG0004129	l_waltii_v3_group	N1
rna1097	OG0004130	l_waltii_v3_group	N1
rna4249	OG0004133	l_waltii_v3_group	N1
rna3358	OG0004134	l_waltii_v3_group	N1
rna430	OG0004138	l_waltii_v3_group	N1
rna194	OG0004139	l_waltii_v3_group	N1
rna6096	OG0004143	l_waltii_v3_group	N1
rna6091	OG0004144	l_waltii_v3_group	N1
rna948	OG0004146	l_waltii_v3_group	N1
rna3562	OG0004148	l_waltii_v3_group	N1
rna2123	OG0004151	l_waltii_v3_group	N1
rna4052	OG0004152	l_waltii_v3_group	N1
rna775	OG0004153	l_waltii_v3_group	N1
rna4840	OG0004154	l_waltii_v3_group	N1
rna10	OG0004159	l_waltii_v3_group	N1
rna4696	OG0004160	l_waltii_v3_group	N1
rna5723	OG0004161	l_waltii_v3_group	N1
rna1865	OG0004164	l_waltii_v3_group	N1
rna5943	OG0004166	l_waltii_v3_group	N1
rna1165	OG0004167	l_waltii_v3_group	N1
rna3156	OG0004168	l_waltii_v3_group	N1
rna3871	OG0004169	l_waltii_v3_group	N1
rna3864	OG0004170	l_waltii_v3_group	N1
rna280	OG0004173	l_waltii_v3_group	N1
rna1067	OG0004174	l_waltii_v3_group	N1
rna5714	OG0004177	l_waltii_v3_group	N1
rna5840	OG0004179	l_waltii_v3_group	N1
rna2824	OG0004180	l_waltii_v3_group	N1
rna4548	OG0004181	l_waltii_v3_group	N1
rna3422	OG0004182	l_waltii_v3_group	N1
rna5718	OG0004183	l_waltii_v3_group	N1
rna330	OG0004184	l_waltii_v3_group	N1
rna3053	OG0004186	l_waltii_v3_group	N1
rna4079	OG0004187	l_waltii_v3_group	N1
rna969	OG0004189	l_waltii_v3_group	N1
rna3171	OG0004190	l_waltii_v3_group	N1
rna3202	OG0004191	l_waltii_v3_group	N1
rna4109	OG0004192	l_waltii_v3_group	N1
rna5164	OG0004193	l_waltii_v3_group	N1
rna5819	OG0004194	l_waltii_v3_group	N1
rna5409	OG0004195	l_waltii_v3_group	N1
rna548	OG0004196	l_waltii_v3_group	N1
rna2868	OG0004198	l_waltii_v3_group	N1
rna1931	OG0004200	l_waltii_v3_group	N1
rna5381	OG0004201	l_waltii_v3_group	N1
rna5382	OG0004201	l_waltii_v3_group	N1
rna118	OG0004203	l_waltii_v3_group	N1
rna3344	OG0004204	l_waltii_v3_group	N1
rna2687	OG0004206	l_waltii_v3_group	N1
rna1382	OG0004207	l_waltii_v3_group	N1
rna2625	OG0004208	l_waltii_v3_group	N1
rna3837	OG0004209	l_waltii_v3_group	N1
rna4306	OG0004211	l_waltii_v3_group	N1
rna4542	OG0004212	l_waltii_v3_group	N1
rna4232	OG0004213	l_waltii_v3_group	N1
rna4089	OG0004214	l_waltii_v3_group	N1
rna5289	OG0004240	l_waltii_v3_group	N1
rna3580	OG0004242	l_waltii_v3_group	N1
rna4220	OG0004250	l_waltii_v3_group	N1
rna693	OG0004252	l_waltii_v3_group	N1
rna92	OG0004254	l_waltii_v3_group	N1
rna4705	OG0004256	l_waltii_v3_group	N1
rna4169	OG0004259	l_waltii_v3_group	N1
rna5852	OG0004270	l_waltii_v3_group	N1
rna6289	OG0004272	l_waltii_v3_group	N1
rna6294	OG0004274	l_waltii_v3_group	N1
rna5500	OG0004280	l_waltii_v3_group	N1
rna2028	OG0004281	l_waltii_v3_group	N1
rna6185	OG0004289	l_waltii_v3_group	N1
rna2082	OG0004296	l_waltii_v3_group	N1
rna6190	OG0004297	l_waltii_v3_group	N1
rna1792	OG0004298	l_waltii_v3_group	N1
rna568	OG0004299	l_waltii_v3_group	N1
rna3130	OG0004300	l_waltii_v3_group	N1
rna3697	OG0004301	l_waltii_v3_group	N1
rna297	OG0004302	l_waltii_v3_group	N1
rna290	OG0004303	l_waltii_v3_group	N1
rna622	OG0004304	l_waltii_v3_group	N1
rna1596	OG0004306	l_waltii_v3_group	N1
rna2981	OG0004307	l_waltii_v3_group	N1
rna2955	OG0004308	l_waltii_v3_group	N1
rna171	OG0004309	l_waltii_v3_group	N1
rna4921	OG0004310	l_waltii_v3_group	N1
rna1206	OG0004311	l_waltii_v3_group	N1
rna1262	OG0004312	l_waltii_v3_group	N1
rna1250	OG0004313	l_waltii_v3_group	N1
rna3288	OG0004314	l_waltii_v3_group	N1
rna2737	OG0004315	l_waltii_v3_group	N1
rna3571	OG0004316	l_waltii_v3_group	N1
rna420	OG0004317	l_waltii_v3_group	N1
rna6023	OG0004318	l_waltii_v3_group	N1
rna3840	OG0004320	l_waltii_v3_group	N1
rna1412	OG0004323	l_waltii_v3_group	N1
rna955	OG0004370	l_waltii_v3_group	N1
rna5357	OG0004371	l_waltii_v3_group	N1
rna341	OG0004372	l_waltii_v3_group	N1
rna2718	OG0004398	l_waltii_v3_group	N1
rna2597	OG0004408	l_waltii_v3_group	N1
rna898	OG0004410	l_waltii_v3_group	N1
rna3196	OG0004417	l_waltii_v3_group	N1
rna6057	OG0004423	l_waltii_v3_group	N1
rna5147	OG0004426	l_waltii_v3_group	N1
rna5033	OG0004434	l_waltii_v3_group	N1
rna3884	OG0004436	l_waltii_v3_group	N1
rna6095	OG0004441	l_waltii_v3_group	N1
rna1938	OG0004444	l_waltii_v3_group	N1
rna6058	OG0004445	l_waltii_v3_group	N1
rna5631	OG0004446	l_waltii_v3_group	N1
rna4185	OG0004574	l_waltii_v3_group	N1
rna1953	OG0004587	l_waltii_v3_group	N1
rna1496	OG0004641	l_waltii_v3_group	N1
rna1497	OG0004644	l_waltii_v3_group	N1
rna2919	OG0004895	l_waltii_v3_group	N1
rna3973	OG0004922	l_waltii_v3_group	N1
rna2390	OG0005146	l_waltii_v3_group	N1
rna2221	OG0005666	l_waltii_v3_group	N1
